Reg_prop	24	BT_RS14505	1354	2.4e-07	1	24	37	60	0.9583333333333334
Reg_prop	24	BT_RS14505	1354	9.4e-07	3	23	83	103	0.8333333333333334
Reg_prop	24	BT_RS14505	1354	1.6e-07	1	22	306	327	0.875
Reg_prop	24	BT_RS14505	1354	3.5e-05	2	24	354	376	0.9166666666666666
Reg_prop	24	BT_RS14505	1354	3.2e-05	5	23	485	503	0.75
Reg_prop	24	BT_RS14505	1354	2.6e-07	1	23	529	551	0.9166666666666666
Reg_prop	24	BT_RS14505	1354	3.7e-07	1	23	573	595	0.9166666666666666
Y_Y_Y	66	BT_RS14505	1354	7.1e-21	1	66	708	772	0.9848484848484849
HisKA	64	BT_RS14505	1354	6.4e-16	1	63	826	891	0.96875
HATPase_c	111	BT_RS14505	1354	6.8e-19	2	109	939	1044	0.963963963963964
Response_reg	112	BT_RS14505	1354	3.1e-28	2	111	1081	1190	0.9732142857142857
HTH_18	81	BT_RS14505	1354	5.9e-20	1	80	1246	1324	0.9753086419753086
