Reg_prop	24	SIP56293.1	1306	4.5e-08	1	23	39	61	0.9166666666666666
Reg_prop	24	SIP56293.1	1306	2.1e-05	2	23	434	455	0.875
Reg_prop	24	SIP56293.1	1306	1.5e-05	1	24	561	584	0.9583333333333334
Y_Y_Y	66	SIP56293.1	1306	1.7e-13	6	66	700	758	0.9090909090909091
HisKA	64	SIP56293.1	1306	7.2e-15	2	63	813	875	0.953125
HATPase_c	111	SIP56293.1	1306	1.4e-23	2	110	923	1032	0.972972972972973
Response_reg	112	SIP56293.1	1306	8.2e-31	1	111	1058	1168	0.9821428571428571
HTH_18	81	SIP56293.1	1306	1e-21	1	80	1224	1302	0.9753086419753086
ATPase_2	233	SIP56299.1	375	5.2e-14	1	219	16	251	0.9356223175965666
HATPase_c	111	SIP56305.1	629	1.8e-08	5	82	537	601	0.6936936936936937
Response_reg	112	SIP56306.1	210	2.2e-22	1	111	10	120	0.9821428571428571
GerE	57	SIP56306.1	210	5.9e-20	3	54	152	203	0.8947368421052632
