Reg_prop	24	BACINT_RS02330	1324	8.2e-08	1	24	34	57	0.9583333333333334
Reg_prop	24	BACINT_RS02330	1324	1.4e-06	5	23	124	142	0.75
Reg_prop	24	BACINT_RS02330	1324	1.5e-05	1	23	302	324	0.9166666666666666
Reg_prop	24	BACINT_RS02330	1324	3.9e-05	2	23	397	417	0.875
Reg_prop	24	BACINT_RS02330	1324	1.4e-06	2	24	530	552	0.9166666666666666
Y_Y_Y	66	BACINT_RS02330	1324	1.4e-26	2	66	702	765	0.9696969696969697
HisKA	64	BACINT_RS02330	1324	1.6e-14	2	63	820	885	0.953125
HATPase_c	111	BACINT_RS02330	1324	3.4e-26	2	110	933	1039	0.972972972972973
Response_reg	112	BACINT_RS02330	1324	4.2e-27	2	110	1078	1186	0.9642857142857143
HTH_18	81	BACINT_RS02330	1324	4.6e-20	1	79	1243	1320	0.9629629629629629
