Reg_prop	24	BT_1635	1321	2.2e-05	5	23	41	59	0.75
Reg_prop	24	BT_1635	1321	4.9e-05	1	24	255	277	0.9583333333333334
Reg_prop	24	BT_1635	1321	2.9e-06	1	23	303	325	0.9166666666666666
Reg_prop	24	BT_1635	1321	3e-06	1	24	350	373	0.9583333333333334
Reg_prop	24	BT_1635	1321	9.4e-05	6	24	569	587	0.75
Y_Y_Y	66	BT_1635	1321	5.4e-14	5	65	694	752	0.9090909090909091
HisKA	64	BT_1635	1321	1.6e-13	2	62	804	867	0.9375
HATPase_c	111	BT_1635	1321	3.1e-23	3	110	917	1024	0.963963963963964
Response_reg	112	BT_1635	1321	4e-30	1	111	1063	1174	0.9821428571428571
HTH_18	81	BT_1635	1321	1.2e-20	1	80	1231	1309	0.9753086419753086
