TPR_2	34	BT_3462	584	1.5e-06	7	34	222	249	0.7941176470588235
TPR_1	34	BT_3462	584	4.4e-06	3	34	433	464	0.9117647058823529
TPR_2	34	BT_3462	584	2.2e-05	8	29	543	564	0.6176470588235294
Peptidase_M23	96	BT_3464	435	5.1e-19	3	96	337	429	0.96875
Reg_prop	24	BT_3465	1345	6.7e-06	1	24	34	57	0.9583333333333334
Reg_prop	24	BT_3465	1345	7e-06	3	24	530	551	0.875
Y_Y_Y	66	BT_3465	1345	2.1e-26	1	65	707	770	0.9696969696969697
HisKA	64	BT_3465	1345	1.9e-13	5	64	829	890	0.921875
HATPase_c	111	BT_3465	1345	1.1e-20	2	110	937	1045	0.972972972972973
Response_reg	112	BT_3465	1345	2.1e-27	1	111	1080	1190	0.9821428571428571
HTH_18	81	BT_3465	1345	3.4e-23	1	80	1249	1326	0.9753086419753086
ATPase_2	233	BT_3490	449	1e-19	1	231	3	209	0.9871244635193133
