HxlR	91	JOP69_RS09800	138	5.6e-19	1	88	17	105	0.9560439560439561
Reg_prop	24	JOP69_RS09880	1384	2.3e-05	6	24	43	61	0.75
Reg_prop	24	JOP69_RS09880	1384	2.1e-05	3	24	86	107	0.875
Reg_prop	24	JOP69_RS09880	1384	0.0001	2	23	309	330	0.875
Reg_prop	24	JOP69_RS09880	1384	7.8e-05	1	24	405	428	0.9583333333333334
Reg_prop	24	JOP69_RS09880	1384	1.1e-06	2	23	453	474	0.875
Reg_prop	24	JOP69_RS09880	1384	9.2e-05	3	24	553	574	0.875
Y_Y_Y	66	JOP69_RS09880	1384	1.2e-20	1	66	730	794	0.9848484848484849
HisKA	64	JOP69_RS09880	1384	5.5e-14	2	62	849	914	0.9375
HATPase_c	111	JOP69_RS09880	1384	1.2e-24	2	110	963	1087	0.972972972972973
Response_reg	112	JOP69_RS09880	1384	4.9e-25	1	111	1137	1247	0.9821428571428571
HTH_18	81	JOP69_RS09880	1384	1.3e-20	1	78	1303	1379	0.9506172839506173
