Reg_prop	24	Bovatus_RS15285	1323	6.3e-07	1	23	37	59	0.9166666666666666
Reg_prop	24	Bovatus_RS15285	1323	1.3e-06	2	23	298	319	0.875
Reg_prop	24	Bovatus_RS15285	1323	4.7e-05	7	24	388	406	0.7083333333333334
Reg_prop	24	Bovatus_RS15285	1323	2.7e-05	2	22	429	449	0.8333333333333334
Reg_prop	24	Bovatus_RS15285	1323	9.3e-07	1	23	557	579	0.9166666666666666
Y_Y_Y	66	Bovatus_RS15285	1323	9e-14	1	65	689	752	0.9696969696969697
HisKA	64	Bovatus_RS15285	1323	2.2e-13	3	63	794	857	0.9375
HATPase_c	111	Bovatus_RS15285	1323	8e-25	6	110	909	1015	0.9369369369369369
Response_reg	112	Bovatus_RS15285	1323	1.9e-27	2	111	1055	1164	0.9732142857142857
HTH_18	81	Bovatus_RS15285	1323	3.9e-22	1	78	1245	1320	0.9506172839506173
