Reg_prop	24	BXY_32500	1452	1.1e-06	1	23	37	59	0.9166666666666666
Reg_prop	24	BXY_32500	1452	1.3e-05	1	23	82	104	0.9166666666666666
Reg_prop	24	BXY_32500	1452	5.8e-06	6	24	476	494	0.75
Reg_prop	24	BXY_32500	1452	3.3e-06	2	24	515	537	0.9166666666666666
Reg_prop	24	BXY_32500	1452	1.9e-06	4	23	562	581	0.7916666666666666
Reg_prop	24	BXY_32500	1452	1.5e-05	2	21	609	628	0.7916666666666666
Reg_prop	24	BXY_32500	1452	4.7e-05	2	23	657	678	0.875
Y_Y_Y	66	BXY_32500	1452	2.2e-18	4	65	793	853	0.9242424242424242
HisKA	64	BXY_32500	1452	1.7e-14	5	63	905	966	0.90625
HATPase_c	111	BXY_32500	1452	8.5e-19	3	110	1015	1122	0.963963963963964
Response_reg	112	BXY_32500	1452	4.6e-26	1	111	1194	1304	0.9821428571428571
HTH_18	81	BXY_32500	1452	2.9e-19	2	81	1361	1439	0.9753086419753086
