Reg_prop	24	BACOVA_04394	1434	2e-06	2	24	38	60	0.9166666666666666
Reg_prop	24	BACOVA_04394	1434	2.6e-07	1	23	82	104	0.9166666666666666
Reg_prop	24	BACOVA_04394	1434	2.1e-05	3	24	129	150	0.875
Reg_prop	24	BACOVA_04394	1434	7.6e-05	4	23	177	196	0.7916666666666666
Reg_prop	24	BACOVA_04394	1434	5.5e-05	6	23	409	426	0.7083333333333334
Reg_prop	24	BACOVA_04394	1434	8.4e-07	6	24	457	475	0.75
Reg_prop	24	BACOVA_04394	1434	3.2e-06	2	23	506	527	0.875
Reg_prop	24	BACOVA_04394	1434	2.9e-05	2	23	550	571	0.875
Y_Y_Y	66	BACOVA_04394	1434	6.8e-16	2	65	731	792	0.9545454545454546
HisKA	64	BACOVA_04394	1434	5.2e-13	2	64	844	906	0.96875
HATPase_c	111	BACOVA_04394	1434	6e-26	6	110	960	1076	0.9369369369369369
Response_reg	112	BACOVA_04394	1434	1.2e-30	1	111	1128	1238	0.9821428571428571
HTH_18	81	BACOVA_04394	1434	2.9e-26	1	80	1296	1374	0.9753086419753086
HTH_18	81	BACOVA_04394	1434	7.1e-19	25	80	1377	1431	0.6790123456790124
