Pyr_redox_2	292	PATL_RS11745	418	1e-68	2	292	10	309	0.9931506849315068
HTH_18	81	PATL_RS11760	291	5.5e-21	2	80	202	279	0.9629629629629629
TPR_1	34	PATL_RS11780	718	3e-06	1	30	124	153	0.8529411764705882
TPR_1	34	PATL_RS11780	718	1.5e-06	1	31	204	234	0.8823529411764706
GGDEF	161	PATL_RS11780	718	4.3e-40	2	160	503	677	0.9813664596273292
HTH_1	60	PATL_RS11790	302	1.4e-19	1	60	4	63	0.9833333333333333
LysR_substrate	209	PATL_RS11790	302	2.2e-36	3	201	89	288	0.9473684210526315
Trans_reg_C	77	PATL_RS11795	275	1.3e-22	1	77	192	268	0.987012987012987
Pyr_redox	81	PATL_RS11835	303	6.4e-06	1	35	6	40	0.41975308641975306
HTH_IclR	52	PATL_RS11860	257	2.4e-14	2	48	14	60	0.8846153846153846
IclR	129	PATL_RS11860	257	1.3e-32	2	126	127	248	0.9612403100775194
HTH_1	60	PATL_RS11885	305	8.4e-20	1	57	8	64	0.9333333333333333
LysR_substrate	209	PATL_RS11885	305	4.7e-22	5	205	96	294	0.9569377990430622
HD	122	PATL_RS11905	212	1.4e-10	2	121	24	126	0.9754098360655737
SBP_bac_3	225	PATL_RS11915	258	2.4e-23	5	222	18	235	0.9644444444444444
GAF	133	PATL_RS11950	165	1.5e-12	3	131	28	156	0.9624060150375939
