Response_reg	112	BACPLE_RS08560	427	1e-25	1	111	3	112	0.9821428571428571
AAA	132	BACPLE_RS08560	427	2e-05	1	125	153	283	0.9393939393939394
HTH_8	42	BACPLE_RS08560	427	3.9e-13	6	42	388	424	0.8571428571428571
Reg_prop	24	BACPLE_RS08700	1323	3.5e-07	1	24	34	57	0.9583333333333334
Reg_prop	24	BACPLE_RS08700	1323	5.3e-06	1	23	76	98	0.9166666666666666
Reg_prop	24	BACPLE_RS08700	1323	4.1e-05	1	23	547	569	0.9166666666666666
Y_Y_Y	66	BACPLE_RS08700	1323	2.8e-16	2	65	684	747	0.9545454545454546
HisKA	64	BACPLE_RS08700	1323	8.8e-12	3	64	804	870	0.953125
HATPase_c	111	BACPLE_RS08700	1323	3.5e-25	5	108	920	1023	0.9279279279279279
Response_reg	112	BACPLE_RS08700	1323	8.7e-25	1	110	1071	1180	0.9732142857142857
HTH_18	81	BACPLE_RS08700	1323	1.3e-18	2	80	1237	1314	0.9629629629629629
