Reg_prop	24	BACUNI_RS15335	1336	8e-05	1	24	40	63	0.9583333333333334
Reg_prop	24	BACUNI_RS15335	1336	8.5e-06	1	23	85	107	0.9166666666666666
Reg_prop	24	BACUNI_RS15335	1336	1.6e-06	4	23	268	287	0.7916666666666666
Reg_prop	24	BACUNI_RS15335	1336	9.5e-06	1	22	313	334	0.875
Reg_prop	24	BACUNI_RS15335	1336	1.1e-05	6	24	359	377	0.75
Reg_prop	24	BACUNI_RS15335	1336	6.2e-05	3	23	397	417	0.8333333333333334
Reg_prop	24	BACUNI_RS15335	1336	4e-05	2	21	439	458	0.7916666666666666
Reg_prop	24	BACUNI_RS15335	1336	3.1e-06	1	24	571	594	0.9583333333333334
Y_Y_Y	66	BACUNI_RS15335	1336	2e-20	4	65	720	779	0.9242424242424242
HisKA	64	BACUNI_RS15335	1336	2.6e-15	2	62	835	897	0.9375
HATPase_c	111	BACUNI_RS15335	1336	3.8e-24	2	108	946	1052	0.954954954954955
Response_reg	112	BACUNI_RS15335	1336	5.5e-29	1	111	1089	1199	0.9821428571428571
HTH_18	81	BACUNI_RS15335	1336	1.1e-22	3	80	1257	1333	0.9506172839506173
