Reg_prop	24	BcellWH2_04307	1420	5.5e-06	2	24	32	54	0.9166666666666666
Reg_prop	24	BcellWH2_04307	1420	9.6e-06	1	23	76	98	0.9166666666666666
Reg_prop	24	BcellWH2_04307	1420	1.1e-05	3	23	168	188	0.8333333333333334
Reg_prop	24	BcellWH2_04307	1420	4.9e-06	3	24	349	370	0.875
Reg_prop	24	BcellWH2_04307	1420	7.9e-05	6	23	398	415	0.7083333333333334
Reg_prop	24	BcellWH2_04307	1420	7.9e-06	5	23	443	461	0.75
Reg_prop	24	BcellWH2_04307	1420	6.2e-05	2	24	494	516	0.9166666666666666
Reg_prop	24	BcellWH2_04307	1420	2.8e-05	5	23	541	559	0.75
Reg_prop	24	BcellWH2_04307	1420	2.1e-06	1	23	580	602	0.9166666666666666
Y_Y_Y	66	BcellWH2_04307	1420	1.6e-14	2	65	719	778	0.9545454545454546
HisKA	64	BcellWH2_04307	1420	1e-14	2	64	830	894	0.96875
HATPase_c	111	BcellWH2_04307	1420	6.7e-24	2	110	941	1061	0.972972972972973
Response_reg	112	BcellWH2_04307	1420	3.7e-29	1	110	1107	1216	0.9732142857142857
HTH_18	81	BcellWH2_04307	1420	2.9e-21	1	79	1275	1352	0.9629629629629629
HTH_18	81	BcellWH2_04307	1420	3.2e-08	45	79	1368	1402	0.41975308641975306
