PfkB	302	JM81_RS16380	346	2.8e-35	1	296	1	324	0.9768211920529801
DctP	286	JM81_RS16390	326	5.2e-84	2	284	32	310	0.986013986013986
LacI	46	JM81_RS16415	340	6.5e-16	1	46	6	51	0.9782608695652174
Peripla_BP_3	164	JM81_RS16415	340	9.7e-37	2	164	174	336	0.9878048780487805
AraC_binding	136	JM81_RS16490	266	1.9e-09	27	77	93	143	0.36764705882352944
AraC_binding	136	JM81_RS16490	266	1.8e-13	13	74	202	263	0.4485294117647059
NUDIX	131	JM81_RS16505	230	4.3e-12	4	122	14	130	0.9007633587786259
TPR_1	34	JM81_RS16565	682	2.8e-05	3	27	258	282	0.7058823529411765
HisKA	64	JM81_RS16565	682	8.5e-06	2	57	454	512	0.859375
HATPase_c	111	JM81_RS16565	682	1.3e-22	2	110	565	675	0.972972972972973
LacI	46	JM81_RS16580	338	5.8e-16	1	46	6	51	0.9782608695652174
Peripla_BP_3	164	JM81_RS16580	338	5.7e-30	2	164	174	336	0.9878048780487805
DctP	286	JM81_RS16620	341	4e-83	1	284	47	327	0.9895104895104895
