HATPase_c	111	Bovatus_RS14860	625	1.9e-15	3	108	49	179	0.9459459459459459
Reg_prop	24	Bovatus_RS14890	1346	1.5e-08	1	23	33	55	0.9166666666666666
Reg_prop	24	Bovatus_RS14890	1346	2e-08	1	23	308	330	0.9166666666666666
Reg_prop	24	Bovatus_RS14890	1346	1.1e-05	4	24	394	414	0.8333333333333334
Reg_prop	24	Bovatus_RS14890	1346	1.2e-06	2	23	436	457	0.875
Reg_prop	24	Bovatus_RS14890	1346	7.5e-05	2	23	528	549	0.875
Y_Y_Y	66	Bovatus_RS14890	1346	3.2e-16	1	65	715	779	0.9696969696969697
HisKA	64	Bovatus_RS14890	1346	9.1e-18	2	61	835	896	0.921875
HATPase_c	111	Bovatus_RS14890	1346	2.4e-23	2	109	946	1058	0.963963963963964
Response_reg	112	Bovatus_RS14890	1346	9.8e-30	2	111	1100	1209	0.9732142857142857
HTH_18	81	Bovatus_RS14890	1346	8.2e-25	1	80	1264	1342	0.9753086419753086
