Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
BXY_29170	CBK67940.1|GH43_10	100	534	0	0	1	534	1	534	0.0	1117
BXY_29180	CBK67941.1|GH3	100	861	0	0	1	861	1	861	0.0	1757
BXY_29200	CBK67943.1|GH43_12	100	555	0	0	1	555	1	555	0.0	1175
BXY_29210	CBK67944.1|GH31	100	814	0	0	1	814	1	814	0.0	1707
BXY_29220	CBK67945.1|GH97	100	658	0	0	1	658	1	658	0.0	1349
BXY_29230	QRM99014.1|CBM6|GH43_29	100	443	0	0	1	443	1	443	0.0	954
BXY_29240	CBK67947.1|GH43_12	100	452	0	0	1	452	1	452	0.0	952
BXY_29300	CBK67953.1|CBM4|GH10	100	754	0	0	1	754	1	754	0.0	1554
BXY_29320	CBK67955.1|GH5_21	100	652	0	0	1	652	1	652	0.0	1338
BXY_29330	CBK67956.1|CBM48|CE0|CE6	100	607	0	0	1	607	1	607	0.0	1280
BXY_29340	CBK67957.1|CBM6|GH43_29	100	461	0	0	1	461	1	461	0.0	979
BXY_29360	CBK67959.1|GH95	100	811	0	0	1	811	1	811	0.0	1663
BXY_29370	CBK67960.1|GH115	100	856	0	0	1	856	1	856	0.0	1776
