Reg_prop	24	BcellWH2_04051	1490	1e-07	1	24	33	56	0.9583333333333334
Reg_prop	24	BcellWH2_04051	1490	0.0001	2	24	79	101	0.9166666666666666
Reg_prop	24	BcellWH2_04051	1490	3.6e-05	4	23	402	421	0.7916666666666666
Reg_prop	24	BcellWH2_04051	1490	3.7e-06	4	21	449	466	0.7083333333333334
Reg_prop	24	BcellWH2_04051	1490	1.9e-08	1	23	548	570	0.9166666666666666
Reg_prop	24	BcellWH2_04051	1490	9.6e-06	1	24	699	722	0.9583333333333334
Y_Y_Y	66	BcellWH2_04051	1490	2.4e-22	1	66	833	897	0.9848484848484849
HisKA	64	BcellWH2_04051	1490	3.1e-19	1	63	944	1009	0.96875
HATPase_c	111	BcellWH2_04051	1490	1.8e-22	2	106	1057	1163	0.9369369369369369
Response_reg	112	BcellWH2_04051	1490	6.6e-25	2	111	1223	1332	0.9732142857142857
HTH_18	81	BcellWH2_04051	1490	5.1e-19	1	80	1400	1478	0.9753086419753086
