HisKA	64	PATL_RS13010	572	6.5e-21	1	62	196	259	0.953125
HATPase_c	111	PATL_RS13010	572	1.9e-32	1	109	308	421	0.972972972972973
Response_reg	112	PATL_RS13010	572	8.5e-25	1	110	445	561	0.9732142857142857
GntR	64	PATL_RS13030	203	4.1e-20	3	64	13	73	0.953125
CbiA	128	PATL_RS13055	287	3.2e-12	2	117	54	268	0.8984375
Aminotran_1_2	363	PATL_RS13065	410	7.5e-50	3	361	40	397	0.9862258953168044
Aminotran_1_2	363	PATL_RS13075	426	1.3e-06	131	335	194	397	0.5619834710743802
TPR_2	34	PATL_RS13080	304	8.4e-05	10	34	225	249	0.7058823529411765
Response_reg	112	PATL_RS13090	517	1.6e-10	1	102	24	134	0.9017857142857143
HD	122	PATL_RS13090	517	6.2e-12	20	116	361	460	0.7868852459016393
Pribosyltran	159	PATL_RS13125	315	2.2e-21	23	124	157	250	0.6352201257861635
SBP_bac_1	315	PATL_RS13150	414	1.7e-32	7	313	38	326	0.9714285714285714
