Reg_prop	24	BT_0981	1472	3.1e-05	1	23	35	57	0.9166666666666666
Reg_prop	24	BT_0981	1472	8.3e-05	5	23	456	474	0.75
Reg_prop	24	BT_0981	1472	2.2e-05	6	24	500	518	0.75
Reg_prop	24	BT_0981	1472	1.9e-05	6	23	604	621	0.7083333333333334
Reg_prop	24	BT_0981	1472	3.7e-06	3	23	701	721	0.8333333333333334
Y_Y_Y	66	BT_0981	1472	1.3e-19	1	65	833	896	0.9696969696969697
HisKA	64	BT_0981	1472	3.8e-18	2	64	945	1010	0.96875
HATPase_c	111	BT_0981	1472	4e-24	2	110	1057	1169	0.972972972972973
Response_reg	112	BT_0981	1472	9.3e-28	2	111	1218	1327	0.9732142857142857
HTH_18	81	BT_0981	1472	2e-18	2	80	1390	1467	0.9629629629629629
HisKA	64	BT_0989	455	5.8e-13	2	62	233	296	0.9375
HATPase_c	111	BT_0989	455	1.6e-16	6	108	352	453	0.918918918918919
Response_reg	112	BT_0990	228	3.2e-32	1	112	4	114	0.9910714285714286
Trans_reg_C	77	BT_0990	228	3.9e-24	3	77	151	224	0.961038961038961
HisKA	64	BT_0994	499	1.5e-18	4	63	275	339	0.921875
HATPase_c	111	BT_0994	499	1.7e-27	1	110	385	494	0.9819819819819819
AraC_binding	136	BT_0995	281	1.1e-06	26	78	40	91	0.38235294117647056
HTH_18	81	BT_0995	281	8.5e-21	1	80	202	280	0.9753086419753086
GAF	133	BT_0998	810	1.1e-08	2	131	158	299	0.9699248120300752
PAS	113	BT_0998	810	1.6e-05	3	102	324	426	0.8761061946902655
HisKA	64	BT_0998	810	2.5e-20	2	64	591	655	0.96875
HATPase_c	111	BT_0998	810	4.5e-27	1	109	700	806	0.972972972972973
Nitroreductase	170	BT_1006	242	1.3e-30	3	169	9	218	0.9764705882352941
