Reg_prop	24	BT_RS15875	1282	5.1e-05	2	24	98	120	0.9166666666666666
Reg_prop	24	BT_RS15875	1282	3.1e-08	1	22	232	253	0.875
Reg_prop	24	BT_RS15875	1282	2.9e-07	2	24	280	302	0.9166666666666666
Reg_prop	24	BT_RS15875	1282	3.8e-05	5	23	410	428	0.75
Reg_prop	24	BT_RS15875	1282	2e-08	1	23	454	476	0.9166666666666666
Reg_prop	24	BT_RS15875	1282	2.5e-07	1	23	498	520	0.9166666666666666
Y_Y_Y	66	BT_RS15875	1282	3.7e-20	1	66	633	696	0.9848484848484849
HisKA	64	BT_RS15875	1282	2.3e-16	1	63	750	815	0.96875
HATPase_c	111	BT_RS15875	1282	1.4e-18	2	109	863	968	0.963963963963964
Response_reg	112	BT_RS15875	1282	5.9e-28	2	111	1004	1113	0.9732142857142857
HTH_18	81	BT_RS15875	1282	3.5e-19	1	80	1169	1247	0.9753086419753086
