Reg_prop	24	BACPLE_RS05600	1342	5.6e-06	3	23	36	56	0.8333333333333334
Reg_prop	24	BACPLE_RS05600	1342	7.6e-06	1	23	213	235	0.9166666666666666
Reg_prop	24	BACPLE_RS05600	1342	4.6e-05	1	21	260	280	0.8333333333333334
Reg_prop	24	BACPLE_RS05600	1342	2.1e-05	2	23	316	337	0.875
Reg_prop	24	BACPLE_RS05600	1342	4.3e-05	4	21	410	427	0.7083333333333334
Reg_prop	24	BACPLE_RS05600	1342	5.9e-06	4	24	493	513	0.8333333333333334
Reg_prop	24	BACPLE_RS05600	1342	2e-05	2	23	535	556	0.875
Reg_prop	24	BACPLE_RS05600	1342	3e-07	1	24	578	601	0.9583333333333334
Y_Y_Y	66	BACPLE_RS05600	1342	4.9e-18	6	65	714	772	0.8939393939393939
HisKA	64	BACPLE_RS05600	1342	2.2e-16	2	63	828	892	0.953125
HATPase_c	111	BACPLE_RS05600	1342	5.5e-26	6	109	944	1050	0.9279279279279279
Response_reg	112	BACPLE_RS05600	1342	5.4e-30	1	111	1087	1197	0.9821428571428571
HTH_18	81	BACPLE_RS05600	1342	2.1e-18	1	81	1260	1339	0.9876543209876543
