Reg_prop	24	BcellWH2_01668	1426	9.9e-08	1	24	47	70	0.9583333333333334
Reg_prop	24	BcellWH2_01668	1426	8.3e-07	2	23	93	114	0.875
Reg_prop	24	BcellWH2_01668	1426	7.8e-06	6	24	185	203	0.75
Reg_prop	24	BcellWH2_01668	1426	3.5e-05	5	23	226	244	0.75
Reg_prop	24	BcellWH2_01668	1426	8.8e-06	2	24	472	494	0.9166666666666666
Reg_prop	24	BcellWH2_01668	1426	3.5e-06	5	24	567	588	0.7916666666666666
Reg_prop	24	BcellWH2_01668	1426	4e-06	2	23	610	631	0.875
Y_Y_Y	66	BcellWH2_01668	1426	4.5e-21	2	65	752	815	0.9545454545454546
HisKA	64	BcellWH2_01668	1426	4.4e-13	2	64	871	933	0.96875
HATPase_c	111	BcellWH2_01668	1426	7.6e-25	2	108	980	1088	0.954954954954955
Response_reg	112	BcellWH2_01668	1426	4.1e-33	2	111	1144	1253	0.9732142857142857
HTH_18	81	BcellWH2_01668	1426	6.9e-20	3	81	1311	1389	0.9629629629629629
