Reg_prop	24	BcellWH2_02517	1359	9e-06	6	23	40	57	0.7083333333333334
Reg_prop	24	BcellWH2_02517	1359	8.4e-07	5	23	199	217	0.75
Reg_prop	24	BcellWH2_02517	1359	2e-06	2	24	243	265	0.9166666666666666
Reg_prop	24	BcellWH2_02517	1359	9.5e-08	1	23	289	311	0.9166666666666666
Reg_prop	24	BcellWH2_02517	1359	7.7e-07	1	24	337	360	0.9583333333333334
Reg_prop	24	BcellWH2_02517	1359	2e-08	1	24	525	548	0.9583333333333334
Y_Y_Y	66	BcellWH2_02517	1359	4.9e-12	1	51	706	755	0.7575757575757576
HisKA	64	BcellWH2_02517	1359	1.4e-12	1	64	823	889	0.984375
HATPase_c	111	BcellWH2_02517	1359	1.1e-27	2	110	936	1047	0.972972972972973
Response_reg	112	BcellWH2_02517	1359	4e-27	2	110	1097	1205	0.9642857142857143
HTH_18	81	BcellWH2_02517	1359	5e-18	2	80	1263	1341	0.9629629629629629
