AAA	132	BXY_31950	446	3.9e-06	2	70	23	96	0.5151515151515151
Reg_prop	24	BXY_31960	1540	9.8e-06	1	24	51	74	0.9583333333333334
Reg_prop	24	BXY_31960	1540	4.7e-05	1	24	96	119	0.9583333333333334
Reg_prop	24	BXY_31960	1540	1.5e-05	4	23	424	443	0.7916666666666666
Reg_prop	24	BXY_31960	1540	8.4e-06	4	21	471	488	0.7083333333333334
Reg_prop	24	BXY_31960	1540	4.4e-08	1	23	571	593	0.9166666666666666
Reg_prop	24	BXY_31960	1540	7.1e-05	10	23	631	644	0.5416666666666666
Reg_prop	24	BXY_31960	1540	5.4e-05	1	24	722	745	0.9583333333333334
Y_Y_Y	66	BXY_31960	1540	4e-23	1	66	856	920	0.9848484848484849
HisKA	64	BXY_31960	1540	2.5e-17	2	63	968	1032	0.953125
HATPase_c	111	BXY_31960	1540	2.1e-21	2	106	1080	1186	0.9369369369369369
Response_reg	112	BXY_31960	1540	1.7e-26	2	111	1254	1363	0.9732142857142857
HTH_18	81	BXY_31960	1540	1.7e-18	1	80	1458	1536	0.9753086419753086
