Reg_prop	24	HMPREF1070_00560	1330	1.6e-05	2	23	34	55	0.875
Reg_prop	24	HMPREF1070_00560	1330	6.8e-05	4	24	251	271	0.8333333333333334
Reg_prop	24	HMPREF1070_00560	1330	1.2e-05	1	23	297	319	0.9166666666666666
Reg_prop	24	HMPREF1070_00560	1330	3.6e-06	5	22	342	359	0.7083333333333334
Reg_prop	24	HMPREF1070_00560	1330	7.7e-06	3	24	385	406	0.875
Reg_prop	24	HMPREF1070_00560	1330	2.2e-06	5	22	431	448	0.7083333333333334
Reg_prop	24	HMPREF1070_00560	1330	3.7e-06	6	23	523	540	0.7083333333333334
Reg_prop	24	HMPREF1070_00560	1330	1.1e-05	1	23	561	583	0.9166666666666666
Y_Y_Y	66	HMPREF1070_00560	1330	2.9e-12	2	65	708	769	0.9545454545454546
HisKA	64	HMPREF1070_00560	1330	9.2e-15	2	63	825	888	0.953125
HATPase_c	111	HMPREF1070_00560	1330	2.4e-25	2	110	936	1049	0.972972972972973
Response_reg	112	HMPREF1070_00560	1330	4.9e-28	2	111	1084	1193	0.9732142857142857
HTH_18	81	HMPREF1070_00560	1330	1.3e-17	2	80	1249	1325	0.9629629629629629
