Reg_prop	24	HMPREF1016_RS10705	1365	6.1e-06	2	24	33	55	0.9166666666666666
Reg_prop	24	HMPREF1016_RS10705	1365	5.2e-05	4	24	170	190	0.8333333333333334
Reg_prop	24	HMPREF1016_RS10705	1365	5.2e-06	4	23	396	415	0.7916666666666666
Reg_prop	24	HMPREF1016_RS10705	1365	6.3e-07	1	23	580	602	0.9166666666666666
Y_Y_Y	66	HMPREF1016_RS10705	1365	3.1e-11	2	65	719	778	0.9545454545454546
HisKA	64	HMPREF1016_RS10705	1365	1.5e-14	2	64	830	894	0.96875
HATPase_c	111	HMPREF1016_RS10705	1365	3.5e-26	2	110	941	1062	0.972972972972973
Response_reg	112	HMPREF1016_RS10705	1365	2.3e-27	1	109	1108	1216	0.9642857142857143
HTH_18	81	HMPREF1016_RS10705	1365	1.4e-22	2	80	1277	1354	0.9629629629629629
Reg_prop	24	HMPREF1016_RS10730	1035	4.1e-05	4	23	310	329	0.7916666666666666
Reg_prop	24	HMPREF1016_RS10730	1035	9.5e-05	1	24	559	582	0.9583333333333334
Y_Y_Y	66	HMPREF1016_RS10730	1035	1.4e-20	1	66	703	770	0.9848484848484849
HisKA	64	HMPREF1016_RS10730	1035	8.7e-07	1	55	817	873	0.84375
HTH_18	81	HMPREF1016_RS10730	1035	2.7e-20	1	80	953	1030	0.9753086419753086
