genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JX424628	PUL1	JX424628.1_16	JX424628.1	16343	17524	+	0	JX424628.1_16		GH5_4	
JX424628	PUL1	JX424628.1_17	JX424628.1	17603	18370	+	79	JX424628.1_17		GH5_38	
JX424628	PUL1	JX424628.1_18	JX424628.1	18367	18726	+	-3	JX424628.1_18			
JX424628	PUL1	JX424628.1_19	JX424628.1	18830	21370	+	104	JX424628.1_19		GH94	
JX424628	PUL1	JX424628.1_20	JX424628.1	21375	22715	+	5	JX424628.1_20			
JX424628	PUL1	JX424628.1_21	JX424628.1	22843	25923	+	128	JX424628.1_21	susC		
JX424628	PUL1	JX424628.1_22	JX424628.1	25959	27689	+	36	JX424628.1_22	susD		
JX424628	PUL1	JX424628.1_23	JX424628.1	27730	29052	+	41	JX424628.1_23			
JX424628	PUL1	JX424628.1_24	JX424628.1	29215	29718	+	163	JX424628.1_24			
JX424628	PUL1	JX424628.1_25	JX424628.1	29755	29919	-	37	JX424628.1_25			
JX424628	PUL1	JX424628.1_26	JX424628.1	30193	32307	+	274	JX424628.1_26		GH36	
