genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
CP002534	PUL1	CP002534.1_294	CP002534.1	305435	307762	+	0	CP002534.1_294		PL6;PL6_1	
CP002534	PUL1	CP002534.1_295	CP002534.1	307766	310030	+	4	CP002534.1_295		PL17_2	
CP002534	PUL1	CP002534.1_296	CP002534.1	310379	313480	+	349	CP002534.1_296	susC		
CP002534	PUL1	CP002534.1_297	CP002534.1	313506	314951	+	26	CP002534.1_297	susD		
CP002534	PUL1	CP002534.1_298	CP002534.1	314977	315951	+	26	CP002534.1_298			
CP002534	PUL1	CP002534.1_299	CP002534.1	315962	316864	+	11	CP002534.1_299		PL7	
CP002534	PUL2	CP002534.1_425	CP002534.1	444291	446762	+	127427	CP002534.1_425		GH2_1	
CP002534	PUL2	CP002534.1_426	CP002534.1	446765	448147	+	3	CP002534.1_426			
CP002534	PUL2	CP002534.1_427	CP002534.1	448172	449767	+	25	CP002534.1_427			
CP002534	PUL2	CP002534.1_428	CP002534.1	449968	452841	+	201	CP002534.1_428		GH2_6	
CP002534	PUL2	CP002534.1_429	CP002534.1	452888	453850	+	47	CP002534.1_429		CBM99	
CP002534	PUL2	CP002534.1_430	CP002534.1	453855	455672	+	5	CP002534.1_430		GH86	
CP002534	PUL2	CP002534.1_431	CP002534.1	455675	457507	+	3	CP002534.1_431			
CP002534	PUL2	CP002534.1_432	CP002534.1	457509	459152	+	2	CP002534.1_432			
CP002534	PUL2	CP002534.1_433	CP002534.1	459189	460226	+	37	CP002534.1_433		GH16_11	
CP002534	PUL2	CP002534.1_434	CP002534.1	460466	461767	+	240	CP002534.1_434			
CP002534	PUL2	CP002534.1_435	CP002534.1	461988	463370	+	221	CP002534.1_435		GH28	
CP002534	PUL2	CP002534.1_436	CP002534.1	463372	465213	+	2	CP002534.1_436			
CP002534	PUL2	CP002534.1_437	CP002534.1	465232	466122	+	19	CP002534.1_437		GH16_11	
CP002534	PUL2	CP002534.1_438	CP002534.1	466124	467371	+	2	CP002534.1_438		GH117	
CP002534	PUL2	CP002534.1_439	CP002534.1	467444	468958	-	73	CP002534.1_439			
CP002534	PUL2	CP002534.1_440	CP002534.1	468964	470301	-	6	CP002534.1_440		GH43_2;CBM6	
CP002534	PUL2	CP002534.1_441	CP002534.1	470339	471904	-	38	CP002534.1_441		GH29	
CP002534	PUL2	CP002534.1_442	CP002534.1	472069	472983	-	165	CP002534.1_442			
CP002534	PUL2	CP002534.1_443	CP002534.1	473068	474615	-	85	CP002534.1_443		GH29	
CP002534	PUL2	CP002534.1_444	CP002534.1	474737	476356	-	122	CP002534.1_444			
CP002534	PUL2	CP002534.1_445	CP002534.1	476385	478043	-	29	CP002534.1_445			
CP002534	PUL2	CP002534.1_446	CP002534.1	478166	479155	-	123	CP002534.1_446		GH16_16	
CP002534	PUL2	CP002534.1_447	CP002534.1	479307	480863	-	152	CP002534.1_447			
CP002534	PUL2	CP002534.1_448	CP002534.1	480875	482677	-	12	CP002534.1_448	susD		
CP002534	PUL2	CP002534.1_449	CP002534.1	482695	485835	-	18	CP002534.1_449	susC		
CP002534	PUL2	CP002534.1_450	CP002534.1	486133	487620	-	298	CP002534.1_450		GH29	
CP002534	PUL3	CP002534.1_664	CP002534.1	743363	744892	-	255743	CP002534.1_664	susD		
CP002534	PUL3	CP002534.1_665	CP002534.1	744903	748091	-	11	CP002534.1_665	susC		
CP002534	PUL4	CP002534.1_666	CP002534.1	748620	750134	-	529	CP002534.1_666	susD		
CP002534	PUL4	CP002534.1_667	CP002534.1	750139	753402	-	5	CP002534.1_667	susC		
CP002534	PUL4	CP002534.1_668	CP002534.1	753798	755174	-	396	CP002534.1_668	susD		
CP002534	PUL4	CP002534.1_669	CP002534.1	755180	755467	-	6	CP002534.1_669			
CP002534	PUL4	CP002534.1_670	CP002534.1	755489	758236	-	22	CP002534.1_670	susC		
CP002534	PUL4	CP002534.1_671	CP002534.1	758671	760284	-	435	CP002534.1_671	susD		
CP002534	PUL4	CP002534.1_672	CP002534.1	760313	763450	-	29	CP002534.1_672	susC		
CP002534	PUL5	CP002534.1_745	CP002534.1	852382	855606	+	88932	CP002534.1_745	susC		
CP002534	PUL5	CP002534.1_746	CP002534.1	855624	857336	+	18	CP002534.1_746	susD		
CP002534	PUL5	CP002534.1_747	CP002534.1	857448	859001	+	112	CP002534.1_747			
CP002534	PUL5	CP002534.1_748	CP002534.1	859006	860457	+	5	CP002534.1_748			
CP002534	PUL5	CP002534.1_749	CP002534.1	860470	863409	+	13	CP002534.1_749		GH3	
CP002534	PUL6	CP002534.1_1212	CP002534.1	1352195	1353538	-	488786	CP002534.1_1212	susD		
CP002534	PUL6	CP002534.1_1213	CP002534.1	1353552	1357019	-	14	CP002534.1_1213	susC		
CP002534	PUL6	CP002534.1_1214	CP002534.1	1357122	1358240	-	103	CP002534.1_1214			
CP002534	PUL6	CP002534.1_1215	CP002534.1	1358367	1358888	+	127	CP002534.1_1215			
CP002534	PUL6	CP002534.1_1216	CP002534.1	1358885	1359757	-	-3	CP002534.1_1216			
CP002534	PUL6	CP002534.1_1217	CP002534.1	1360016	1363099	+	259	CP002534.1_1217	susC		
CP002534	PUL6	CP002534.1_1218	CP002534.1	1363145	1364647	+	46	CP002534.1_1218	susD		
CP002534	PUL6	CP002534.1_1219	CP002534.1	1364659	1366356	+	12	CP002534.1_1219			
CP002534	PUL6	CP002534.1_1220	CP002534.1	1366413	1367930	+	57	CP002534.1_1220		GH173	
CP002534	PUL6	CP002534.1_1221	CP002534.1	1367993	1369039	+	63	CP002534.1_1221		GH130_5	
CP002534	PUL6	CP002534.1_1222	CP002534.1	1369032	1370576	+	-7	CP002534.1_1222		GH173	
CP002534	PUL6	CP002534.1_1223	CP002534.1	1370580	1372217	+	4	CP002534.1_1223			
CP002534	PUL6	CP002534.1_1224	CP002534.1	1372295	1373446	-	78	CP002534.1_1224		GT2_Glycos_transf_2	
CP002534	PUL6	CP002534.1_1225	CP002534.1	1373662	1376748	+	216	CP002534.1_1225			
CP002534	PUL6	CP002534.1_1226	CP002534.1	1376752	1377981	+	4	CP002534.1_1226			
CP002534	PUL6	CP002534.1_1227	CP002534.1	1377978	1379501	+	-3	CP002534.1_1227		GH5_42	
CP002534	PUL7	CP002534.1_1274	CP002534.1	1433018	1435996	+	53517	CP002534.1_1274	susC		
CP002534	PUL7	CP002534.1_1275	CP002534.1	1436002	1437552	+	6	CP002534.1_1275	susD		
CP002534	PUL7	CP002534.1_1276	CP002534.1	1437566	1439290	+	14	CP002534.1_1276			
CP002534	PUL7	CP002534.1_1277	CP002534.1	1439326	1440663	+	36	CP002534.1_1277		GH144	
CP002534	PUL7	CP002534.1_1278	CP002534.1	1440653	1442035	+	-10	CP002534.1_1278		GH144	
CP002534	PUL7	CP002534.1_1279	CP002534.1	1442093	1444357	+	58	CP002534.1_1279		GH3	
CP002534	PUL8	CP002534.1_1365	CP002534.1	1558732	1559727	+	114375	CP002534.1_1365		GT9	
CP002534	PUL8	CP002534.1_1366	CP002534.1	1559801	1560409	-	74	CP002534.1_1366			
CP002534	PUL8	CP002534.1_1367	CP002534.1	1560732	1561430	+	323	CP002534.1_1367			
CP002534	PUL8	CP002534.1_1368	CP002534.1	1561529	1564747	+	99	CP002534.1_1368	susC		
CP002534	PUL8	CP002534.1_1369	CP002534.1	1564760	1566208	+	13	CP002534.1_1369	susD		
CP002534	PUL9	CP002534.1_1438	CP002534.1	1635558	1638896	+	69350	CP002534.1_1438	susC		
CP002534	PUL9	CP002534.1_1439	CP002534.1	1638908	1640224	+	12	CP002534.1_1439	susD		
CP002534	PUL10	CP002534.1_1637	CP002534.1	1828395	1831487	+	188171	CP002534.1_1637	susC		
CP002534	PUL10	CP002534.1_1638	CP002534.1	1831499	1832944	+	12	CP002534.1_1638	susD		
CP002534	PUL10	CP002534.1_1639	CP002534.1	1833427	1833777	-	483	CP002534.1_1639			
CP002534	PUL10	CP002534.1_1640	CP002534.1	1833986	1836619	-	209	CP002534.1_1640	susC		
CP002534	PUL11	CP002534.1_1791	CP002534.1	2000672	2002408	-	164053	CP002534.1_1791	susD		
CP002534	PUL11	CP002534.1_1792	CP002534.1	2002426	2005593	-	18	CP002534.1_1792	susC		
CP002534	PUL11	CP002534.1_1793	CP002534.1	2006005	2007489	-	412	CP002534.1_1793			
CP002534	PUL11	CP002534.1_1794	CP002534.1	2007501	2009153	-	12	CP002534.1_1794			
CP002534	PUL11	CP002534.1_1795	CP002534.1	2009446	2009904	+	293	CP002534.1_1795			
CP002534	PUL11	CP002534.1_1796	CP002534.1	2009906	2012086	+	2	CP002534.1_1796			
CP002534	PUL11	CP002534.1_1797	CP002534.1	2012164	2014269	-	78	CP002534.1_1797		GH127	
CP002534	PUL11	CP002534.1_1798	CP002534.1	2014289	2015743	-	20	CP002534.1_1798			
CP002534	PUL11	CP002534.1_1799	CP002534.1	2015896	2016216	-	153	CP002534.1_1799			
CP002534	PUL11	CP002534.1_1800	CP002534.1	2016234	2019464	-	18	CP002534.1_1800		GH2_10	
CP002534	PUL11	CP002534.1_1801	CP002534.1	2019491	2021548	-	27	CP002534.1_1801		GH129	
CP002534	PUL12	CP002534.1_2135	CP002534.1	2405402	2406997	-	383854	CP002534.1_2135	susD		
CP002534	PUL12	CP002534.1_2136	CP002534.1	2407002	2410211	-	5	CP002534.1_2136	susC		
CP002534	PUL12	CP002534.1_2137	CP002534.1	2410677	2412101	-	466	CP002534.1_2137	susD		
CP002534	PUL12	CP002534.1_2138	CP002534.1	2412113	2415343	-	12	CP002534.1_2138	susC		
CP002534	PUL12	CP002534.1_2139	CP002534.1	2415604	2416089	-	261	CP002534.1_2139			
CP002534	PUL12	CP002534.1_2140	CP002534.1	2416096	2417601	-	7	CP002534.1_2140			
CP002534	PUL12	CP002534.1_2141	CP002534.1	2417613	2420714	-	12	CP002534.1_2141	susC		
CP002534	PUL13	CP002534.1_2334	CP002534.1	2604827	2605885	+	184113	CP002534.1_2334		CBM9	
CP002534	PUL13	CP002534.1_2335	CP002534.1	2605854	2606996	+	-31	CP002534.1_2335			
CP002534	PUL13	CP002534.1_2336	CP002534.1	2607054	2609333	+	58	CP002534.1_2336		GH20	
CP002534	PUL13	CP002534.1_2337	CP002534.1	2609338	2611551	+	5	CP002534.1_2337		GH92	
CP002534	PUL13	CP002534.1_2338	CP002534.1	2611823	2614930	+	272	CP002534.1_2338	susC		
CP002534	PUL13	CP002534.1_2339	CP002534.1	2614935	2616419	+	5	CP002534.1_2339	susD		
CP002534	PUL13	CP002534.1_2340	CP002534.1	2616554	2618857	+	135	CP002534.1_2340		GH92	
CP002534	PUL14	CP002534.1_2350	CP002534.1	2632176	2633720	-	13319	CP002534.1_2350	susD		
CP002534	PUL14	CP002534.1_2351	CP002534.1	2633738	2636770	-	18	CP002534.1_2351	susC		
CP002534	PUL15	CP002534.1_2423	CP002534.1	2735161	2736474	-	98391	CP002534.1_2423		GH13_48	
CP002534	PUL15	CP002534.1_2424	CP002534.1	2736530	2737558	-	56	CP002534.1_2424		CE1	
CP002534	PUL15	CP002534.1_2425	CP002534.1	2737558	2739483	-	0	CP002534.1_2425		GH13_46	
CP002534	PUL15	CP002534.1_2426	CP002534.1	2739498	2741801	-	15	CP002534.1_2426		GH65	
CP002534	PUL15	CP002534.1_2427	CP002534.1	2741858	2742514	-	57	CP002534.1_2427			
CP002534	PUL15	CP002534.1_2428	CP002534.1	2742516	2743892	-	2	CP002534.1_2428			
CP002534	PUL15	CP002534.1_2429	CP002534.1	2744028	2745065	-	136	CP002534.1_2429			
CP002534	PUL15	CP002534.1_2430	CP002534.1	2745331	2748414	+	266	CP002534.1_2430	susC		
CP002534	PUL15	CP002534.1_2431	CP002534.1	2748419	2749954	+	5	CP002534.1_2431	susD		
CP002534	PUL15	CP002534.1_2432	CP002534.1	2749974	2751338	+	20	CP002534.1_2432			
CP002534	PUL15	CP002534.1_2433	CP002534.1	2751394	2754735	+	56	CP002534.1_2433		GH13_47	
CP002534	PUL16	CP002534.1_2439	CP002534.1	2768930	2770522	-	14195	CP002534.1_2439		GH16_3	
CP002534	PUL16	CP002534.1_2440	CP002534.1	2770619	2772229	-	97	CP002534.1_2440	susD		
CP002534	PUL16	CP002534.1_2441	CP002534.1	2772246	2775287	-	17	CP002534.1_2441	susC		
CP002534	PUL16	CP002534.1_2442	CP002534.1	2775586	2778399	-	299	CP002534.1_2442			
CP002534	PUL16	CP002534.1_2443	CP002534.1	2778730	2782446	+	331	CP002534.1_2443			
CP002534	PUL16	CP002534.1_2444	CP002534.1	2782626	2785697	+	180	CP002534.1_2444	susC		
CP002534	PUL16	CP002534.1_2445	CP002534.1	2785719	2787305	+	22	CP002534.1_2445	susD		
CP002534	PUL16	CP002534.1_2446	CP002534.1	2787437	2789191	+	132	CP002534.1_2446			
CP002534	PUL16	CP002534.1_2447	CP002534.1	2789251	2789862	-	60	CP002534.1_2447			
CP002534	PUL16	CP002534.1_2448	CP002534.1	2789973	2791148	+	111	CP002534.1_2448			
CP002534	PUL16	CP002534.1_2449	CP002534.1	2791300	2794956	+	152	CP002534.1_2449	susC		
CP002534	PUL16	CP002534.1_2450	CP002534.1	2794968	2796503	+	12	CP002534.1_2450	susD		
CP002534	PUL17	CP002534.1_2460	CP002534.1	2806528	2808294	-	10025	CP002534.1_2460	susD		
