genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
DS264584	PUL1	DS264584.1_160	DS264584.1	159416	161038	-	0	DS264584.1_160	susD		
DS264584	PUL1	DS264584.1_161	DS264584.1	161050	164376	-	12	DS264584.1_161	susC		
DS264584	PUL2	DS264584.1_225	DS264584.1	256911	259055	+	92535	DS264584.1_225		GH31_1	
DS264584	PUL2	DS264584.1_226	DS264584.1	259440	260237	+	385	DS264584.1_226			
DS264584	PUL2	DS264584.1_227	DS264584.1	260493	263588	-	256	DS264584.1_227	susC		
DS264584	PUL2	DS264584.1_228	DS264584.1	263595	265370	-	7	DS264584.1_228	susD		
DS264584	PUL2	DS264584.1_229	DS264584.1	265385	268216	-	15	DS264584.1_229			
DS264584	PUL2	DS264584.1_230	DS264584.1	268250	269317	-	34	DS264584.1_230			
DS264584	PUL2	DS264584.1_231	DS264584.1	269333	269788	-	16	DS264584.1_231			
DS264584	PUL2	DS264584.1_232	DS264584.1	269804	271648	-	16	DS264584.1_232	susD		
DS264584	PUL2	DS264584.1_233	DS264584.1	272006	273310	+	358	DS264584.1_233			
DS264584	PUL2	DS264584.1_234	DS264584.1	273586	275859	+	276	DS264584.1_234		GH92	
DS264584	PUL2	DS264584.1_235	DS264584.1	275890	278046	+	31	DS264584.1_235		GH92	
DS264584	PUL2	DS264584.1_236	DS264584.1	278125	279258	+	79	DS264584.1_236		GH130_3	
DS264584	PUL3	DS264584.1_250	DS264584.1	299013	300179	+	19755	DS264584.1_250		GH105	
DS264584	PUL3	DS264584.1_251	DS264584.1	300216	301160	+	37	DS264584.1_251		CE8	
DS264584	PUL3	DS264584.1_252	DS264584.1	301520	303268	+	360	DS264584.1_252		CE12;CE8	
DS264584	PUL3	DS264584.1_253	DS264584.1	303434	307969	+	166	DS264584.1_253			
DS264584	PUL3	DS264584.1_254	DS264584.1	307897	308088	-	-72	DS264584.1_254			
DS264584	PUL3	DS264584.1_255	DS264584.1	308114	309610	-	26	DS264584.1_255		PL1_2	
DS264584	PUL3	DS264584.1_256	DS264584.1	309646	311307	-	36	DS264584.1_256		PL1_2	
DS264584	PUL3	DS264584.1_257	DS264584.1	311339	312922	-	32	DS264584.1_257		PL1_2	
DS264584	PUL3	DS264584.1_258	DS264584.1	313016	314644	-	94	DS264584.1_258		CE8	
DS264584	PUL3	DS264584.1_259	DS264584.1	314729	316618	-	85	DS264584.1_259			
DS264584	PUL3	DS264584.1_260	DS264584.1	316664	318571	-	46	DS264584.1_260	susD		
DS264584	PUL3	DS264584.1_261	DS264584.1	318597	321845	-	26	DS264584.1_261	susC		
DS264584	PUL3	DS264584.1_262	DS264584.1	322201	322995	+	356	DS264584.1_262			
DS264584	PUL3	DS264584.1_263	DS264584.1	322999	323817	+	4	DS264584.1_263			
DS264584	PUL3	DS264584.1_264	DS264584.1	323936	325465	+	119	DS264584.1_264		PL1_2	
DS264584	PUL3	DS264584.1_265	DS264584.1	325861	326745	+	396	DS264584.1_265			
DS264584	PUL3	DS264584.1_266	DS264584.1	326758	328563	+	13	DS264584.1_266			
DS264584	PUL3	DS264584.1_267	DS264584.1	328598	330985	+	35	DS264584.1_267		PL1_2	
DS264584	PUL3	DS264584.1_268	DS264584.1	331030	334242	+	45	DS264584.1_268	susC		
DS264584	PUL3	DS264584.1_269	DS264584.1	334268	336169	+	26	DS264584.1_269	susD		
DS264584	PUL3	DS264584.1_270	DS264584.1	336190	337842	+	21	DS264584.1_270			
DS264584	PUL3	DS264584.1_271	DS264584.1	337898	339754	+	56	DS264584.1_271			
DS264584	PUL3	DS264584.1_272	DS264584.1	339796	342207	+	42	DS264584.1_272		CE8	
DS264584	PUL3	DS264584.1_273	DS264584.1	342233	343807	+	26	DS264584.1_273		GH28	
DS264584	PUL4	DS264584.1_288	DS264584.1	370560	373325	-	26753	DS264584.1_288		GH106	
DS264584	PUL4	DS264584.1_289	DS264584.1	373322	374725	-	-3	DS264584.1_289		GH28	
DS264584	PUL4	DS264584.1_290	DS264584.1	374722	375324	-	-3	DS264584.1_290			
DS264584	PUL4	DS264584.1_291	DS264584.1	375275	376810	-	-49	DS264584.1_291		GH28	
DS264584	PUL4	DS264584.1_292	DS264584.1	376859	378097	-	49	DS264584.1_292		CE12	
DS264584	PUL4	DS264584.1_293	DS264584.1	378227	381130	-	130	DS264584.1_293		GH2_20	
DS264584	PUL4	DS264584.1_294	DS264584.1	381346	383703	+	216	DS264584.1_294		GH43_34;GH43_18	
DS264584	PUL4	DS264584.1_295	DS264584.1	383735	385885	+	32	DS264584.1_295		GH42	
DS264584	PUL4	DS264584.1_296	DS264584.1	385924	386289	+	39	DS264584.1_296			
DS264584	PUL4	DS264584.1_297	DS264584.1	386334	387719	+	45	DS264584.1_297		GH28	
DS264584	PUL4	DS264584.1_298	DS264584.1	387808	388494	+	89	DS264584.1_298			
DS264584	PUL4	DS264584.1_299	DS264584.1	388596	390677	-	102	DS264584.1_299	susD		
DS264584	PUL4	DS264584.1_300	DS264584.1	390702	393833	-	25	DS264584.1_300	susC		
DS264584	PUL5	DS264584.1_305	DS264584.1	398659	401838	+	4826	DS264584.1_305	susC		
DS264584	PUL5	DS264584.1_306	DS264584.1	401860	403872	+	22	DS264584.1_306	susD		
DS264584	PUL5	DS264584.1_307	DS264584.1	403910	406969	+	38	DS264584.1_307	susC		
DS264584	PUL5	DS264584.1_308	DS264584.1	406991	408712	+	22	DS264584.1_308	susD		
DS264584	PUL5	DS264584.1_309	DS264584.1	408793	410877	+	81	DS264584.1_309		PL11_1	
DS264584	PUL5	DS264584.1_310	DS264584.1	411080	414457	+	203	DS264584.1_310		PL26	
DS264584	PUL6	DS264584.1_312	DS264584.1	416911	418455	-	2454	DS264584.1_312		CE12	
DS264584	PUL6	DS264584.1_313	DS264584.1	418675	419817	-	220	DS264584.1_313		GH105	
DS264584	PUL6	DS264584.1_314	DS264584.1	420062	421903	+	245	DS264584.1_314		PL11_1	
DS264584	PUL6	DS264584.1_315	DS264584.1	421907	423316	+	4	DS264584.1_315		GH105	
DS264584	PUL6	DS264584.1_316	DS264584.1	423335	423649	+	19	DS264584.1_316			
DS264584	PUL6	DS264584.1_317	DS264584.1	423740	428023	+	91	DS264584.1_317			
DS264584	PUL6	DS264584.1_318	DS264584.1	428190	429158	+	167	DS264584.1_318		CE4	
DS264584	PUL6	DS264584.1_319	DS264584.1	429166	430302	+	8	DS264584.1_319		GH105	
DS264584	PUL6	DS264584.1_320	DS264584.1	430476	431426	+	174	DS264584.1_320			
DS264584	PUL6	DS264584.1_321	DS264584.1	431458	432348	+	32	DS264584.1_321			
DS264584	PUL6	DS264584.1_322	DS264584.1	432370	433974	+	22	DS264584.1_322			
DS264584	PUL6	DS264584.1_323	DS264584.1	433993	435276	+	19	DS264584.1_323		CE12	
DS264584	PUL6	DS264584.1_324	DS264584.1	435359	436132	+	83	DS264584.1_324			
DS264584	PUL6	DS264584.1_325	DS264584.1	436337	436612	-	205	DS264584.1_325			
DS264584	PUL6	DS264584.1_326	DS264584.1	436609	436863	-	-3	DS264584.1_326			
DS264584	PUL6	DS264584.1_327	DS264584.1	437018	438622	-	155	DS264584.1_327	susD		
DS264584	PUL6	DS264584.1_328	DS264584.1	438642	441773	-	20	DS264584.1_328	susC		
DS264584	PUL6	DS264584.1_329	DS264584.1	441985	442863	-	212	DS264584.1_329			
DS264584	PUL6	DS264584.1_330	DS264584.1	442996	445959	-	133	DS264584.1_330		GH2_21	
DS264584	PUL6	DS264584.1_331	DS264584.1	446159	450526	-	200	DS264584.1_331			
DS264584	PUL6	DS264584.1_332	DS264584.1	450634	452580	-	108	DS264584.1_332		PL11	
DS264584	PUL6	DS264584.1_333	DS264584.1	452756	454219	+	176	DS264584.1_333		GH28	
DS264584	PUL7	DS264584.1_334	DS264584.1	454732	456276	+	513	DS264584.1_334		PL9_1	
DS264584	PUL7	DS264584.1_335	DS264584.1	456323	456757	+	47	DS264584.1_335			
DS264584	PUL7	DS264584.1_336	DS264584.1	457051	458361	+	294	DS264584.1_336		GH28	
DS264584	PUL7	DS264584.1_337	DS264584.1	458562	461093	+	201	DS264584.1_337		GH105;CE20	
DS264584	PUL7	DS264584.1_338	DS264584.1	461106	461195	+	13	DS264584.1_338			
DS264584	PUL7	DS264584.1_339	DS264584.1	461267	462958	+	72	DS264584.1_339		PL1_2	
DS264584	PUL7	DS264584.1_340	DS264584.1	462985	465258	+	27	DS264584.1_340			
DS264584	PUL7	DS264584.1_341	DS264584.1	465271	468537	+	13	DS264584.1_341	susC		
DS264584	PUL7	DS264584.1_342	DS264584.1	468551	470098	+	14	DS264584.1_342	susD		
DS264584	PUL7	DS264584.1_343	DS264584.1	470106	471848	+	8	DS264584.1_343			
DS264584	PUL7	DS264584.1_344	DS264584.1	471856	473535	+	8	DS264584.1_344			
DS264584	PUL7	DS264584.1_345	DS264584.1	473556	476696	+	21	DS264584.1_345	susC		
DS264584	PUL7	DS264584.1_346	DS264584.1	476699	478372	+	3	DS264584.1_346			
DS264584	PUL7	DS264584.1_347	DS264584.1	478496	480607	+	124	DS264584.1_347			
DS264584	PUL7	DS264584.1_348	DS264584.1	480624	483887	+	17	DS264584.1_348			
DS264584	PUL7	DS264584.1_349	DS264584.1	483923	485332	+	36	DS264584.1_349		GH28	
DS264584	PUL7	DS264584.1_350	DS264584.1	485365	485745	+	33	DS264584.1_350			
DS264584	PUL7	DS264584.1_351	DS264584.1	485896	487236	+	151	DS264584.1_351			
DS264584	PUL7	DS264584.1_352	DS264584.1	487260	487502	+	24	DS264584.1_352			
DS264584	PUL7	DS264584.1_353	DS264584.1	487640	489550	+	138	DS264584.1_353	susC		
DS264584	PUL8	DS264584.1_469	DS264584.1	625891	627453	-	136341	DS264584.1_469	susD		
DS264584	PUL8	DS264584.1_470	DS264584.1	627473	631054	-	20	DS264584.1_470	susC		
DS264584	PUL9	DS264584.1_493	DS264584.1	664029	667418	+	32975	DS264584.1_493	susC		
DS264584	PUL9	DS264584.1_494	DS264584.1	667431	668945	+	13	DS264584.1_494	susD		
DS264584	PUL9	DS264584.1_495	DS264584.1	668961	670271	+	16	DS264584.1_495			
DS264584	PUL9	DS264584.1_496	DS264584.1	670300	671865	+	29	DS264584.1_496			
DS264584	PUL9	DS264584.1_497	DS264584.1	671948	674281	+	83	DS264584.1_497		GH35	
DS264584	PUL9	DS264584.1_498	DS264584.1	674349	676484	+	68	DS264584.1_498		GH89	
DS264584	PUL9	DS264584.1_499	DS264584.1	676653	677216	+	169	DS264584.1_499			
DS264584	PUL9	DS264584.1_500	DS264584.1	677343	678377	+	127	DS264584.1_500			
