genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
AAXF02000052	PUL1	AAXF02000052.1_392	AAXF02000052.1	431178	432728	-	0	AAXF02000052.1_392	susD		
AAXF02000052	PUL1	AAXF02000052.1_393	AAXF02000052.1	432746	436048	-	18	AAXF02000052.1_393	susC		
AAXF02000052	PUL1	AAXF02000052.1_394	AAXF02000052.1	436091	436192	-	43	AAXF02000052.1_394			
AAXF02000052	PUL1	AAXF02000052.1_395	AAXF02000052.1	436427	437662	+	235	AAXF02000052.1_395			
AAXF02000052	PUL1	AAXF02000052.1_396	AAXF02000052.1	437780	437971	+	118	AAXF02000052.1_396			
AAXF02000052	PUL1	AAXF02000052.1_397	AAXF02000052.1	438289	441117	+	318	AAXF02000052.1_397	susC		
AAXF02000052	PUL1	AAXF02000052.1_398	AAXF02000052.1	441136	442713	+	19	AAXF02000052.1_398	susD		
AAXF02000052	PUL1	AAXF02000052.1_399	AAXF02000052.1	442746	443810	+	33	AAXF02000052.1_399			
AAXF02000052	PUL1	AAXF02000052.1_400	AAXF02000052.1	443833	445044	+	23	AAXF02000052.1_400			
AAXF02000052	PUL1	AAXF02000052.1_401	AAXF02000052.1	445068	446033	+	24	AAXF02000052.1_401			
AAXF02000052	PUL1	AAXF02000052.1_402	AAXF02000052.1	446198	448399	+	165	AAXF02000052.1_402		GH163	
AAXF02000052	PUL1	AAXF02000052.1_403	AAXF02000052.1	448498	449826	+	99	AAXF02000052.1_403			
AAXF02000052	PUL1	AAXF02000052.1_404	AAXF02000052.1	449843	450811	+	17	AAXF02000052.1_404		GH130_2	
AAXF02000052	PUL1	AAXF02000052.1_405	AAXF02000052.1	450819	453092	+	8	AAXF02000052.1_405		GH92	
AAXF02000052	PUL1	AAXF02000052.1_406	AAXF02000052.1	453247	454908	+	155	AAXF02000052.1_406			
AAXF02000052	PUL1	AAXF02000052.1_407	AAXF02000052.1	455027	455185	+	119	AAXF02000052.1_407			
AAXF02000052	PUL1	AAXF02000052.1_408	AAXF02000052.1	455208	456101	+	23	AAXF02000052.1_408			
AAXF02000052	PUL1	AAXF02000052.1_409	AAXF02000052.1	456273	457796	+	172	AAXF02000052.1_409			
AAXF02000052	PUL1	AAXF02000052.1_410	AAXF02000052.1	457827	461213	+	31	AAXF02000052.1_410	susC		
AAXF02000052	PUL1	AAXF02000052.1_411	AAXF02000052.1	461226	463439	+	13	AAXF02000052.1_411	susD		
AAXF02000052	PUL1	AAXF02000052.1_412	AAXF02000052.1	463645	465384	+	206	AAXF02000052.1_412		PL1_2	
AAXF02000052	PUL1	AAXF02000052.1_413	AAXF02000052.1	465387	466055	+	3	AAXF02000052.1_413			
AAXF02000052	PUL1	AAXF02000052.1_414	AAXF02000052.1	466261	467184	+	206	AAXF02000052.1_414		GH43_18	
AAXF02000052	PUL1	AAXF02000052.1_415	AAXF02000052.1	467216	470536	+	32	AAXF02000052.1_415		GH142;GH143	
AAXF02000052	PUL1	AAXF02000052.1_416	AAXF02000052.1	470828	473662	+	292	AAXF02000052.1_416		GH78;CBM67	
AAXF02000052	PUL1	AAXF02000052.1_417	AAXF02000052.1	473863	475215	+	201	AAXF02000052.1_417		GH28	
AAXF02000052	PUL1	AAXF02000052.1_418	AAXF02000052.1	475312	477276	+	97	AAXF02000052.1_418		CE19	
AAXF02000052	PUL1	AAXF02000052.1_419	AAXF02000052.1	477509	478396	-	233	AAXF02000052.1_419			
AAXF02000052	PUL1	AAXF02000052.1_420	AAXF02000052.1	478510	482370	-	114	AAXF02000052.1_420		GH33;GH78;CBM67	
AAXF02000052	PUL1	AAXF02000052.1_421	AAXF02000052.1	482402	483868	-	32	AAXF02000052.1_421		GH140	
AAXF02000052	PUL1	AAXF02000052.1_422	AAXF02000052.1	483889	485091	-	21	AAXF02000052.1_422		GH105	
AAXF02000052	PUL1	AAXF02000052.1_423	AAXF02000052.1	485105	487573	-	14	AAXF02000052.1_423		GH95	
