genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_JH815203	PUL1	NZ_JH815203.1_32	NZ_JH815203.1	40636	41907	-	0	NZ_JH815203.1_32		GH16_3	
NZ_JH815203	PUL1	NZ_JH815203.1_33	NZ_JH815203.1	41915	42373	-	8	NZ_JH815203.1_33			
NZ_JH815203	PUL1	NZ_JH815203.1_34	NZ_JH815203.1	42386	42880	-	13	NZ_JH815203.1_34			
NZ_JH815203	PUL1	NZ_JH815203.1_35	NZ_JH815203.1	43205	44041	-	325	NZ_JH815203.1_35		GH16_3	
NZ_JH815203	PUL1	NZ_JH815203.1_36	NZ_JH815203.1	44207	48289	-	166	NZ_JH815203.1_36			
NZ_JH815203	PUL1	NZ_JH815203.1_37	NZ_JH815203.1	48574	51762	+	285	NZ_JH815203.1_37	susC		
NZ_JH815203	PUL1	NZ_JH815203.1_38	NZ_JH815203.1	51807	53483	+	45	NZ_JH815203.1_38	susD		
NZ_JH815203	PUL1	NZ_JH815203.1_39	NZ_JH815203.1	53531	54664	+	48	NZ_JH815203.1_39		GH26	
NZ_JH815203	PUL1	NZ_JH815203.1_40	NZ_JH815203.1	54739	56088	+	75	NZ_JH815203.1_40			
NZ_JH815203	PUL1	NZ_JH815203.1_41	NZ_JH815203.1	56131	58347	+	43	NZ_JH815203.1_41		GH3	
NZ_JH815203	PUL1	NZ_JH815203.1_42	NZ_JH815203.1	58375	60153	+	28	NZ_JH815203.1_42			
NZ_JH815203	PUL1	NZ_JH815203.1_43	NZ_JH815203.1	60176	62404	+	23	NZ_JH815203.1_43		GH3	
NZ_JH815203	PUL1	NZ_JH815203.1_44	NZ_JH815203.1	62533	62691	-	129	NZ_JH815203.1_44			
NZ_JH815203	PUL1	NZ_JH815203.1_45	NZ_JH815203.1	62755	63267	-	64	NZ_JH815203.1_45			
NZ_JH815203	PUL1	NZ_JH815203.1_46	NZ_JH815203.1	63273	63455	+	6	NZ_JH815203.1_46			
NZ_JH815203	PUL1	NZ_JH815203.1_47	NZ_JH815203.1	63579	65987	-	124	NZ_JH815203.1_47		GH95	
NZ_JH815203	PUL2	NZ_JH815203.1_96	NZ_JH815203.1	127423	129801	-	61436	NZ_JH815203.1_96	susC		
NZ_JH815203	PUL2	NZ_JH815203.1_97	NZ_JH815203.1	129920	131494	+	119	NZ_JH815203.1_97		GH20	
NZ_JH815203	PUL2	NZ_JH815203.1_98	NZ_JH815203.1	131625	132230	+	131	NZ_JH815203.1_98			
NZ_JH815203	PUL2	NZ_JH815203.1_99	NZ_JH815203.1	132347	133360	+	117	NZ_JH815203.1_99			
NZ_JH815203	PUL2	NZ_JH815203.1_100	NZ_JH815203.1	133379	136810	+	19	NZ_JH815203.1_100	susC		
NZ_JH815203	PUL2	NZ_JH815203.1_101	NZ_JH815203.1	136824	138353	+	14	NZ_JH815203.1_101	susD		
NZ_JH815203	PUL2	NZ_JH815203.1_102	NZ_JH815203.1	138356	139882	+	3	NZ_JH815203.1_102			
NZ_JH815203	PUL2	NZ_JH815203.1_103	NZ_JH815203.1	139910	141007	+	28	NZ_JH815203.1_103			
NZ_JH815203	PUL2	NZ_JH815203.1_104	NZ_JH815203.1	141086	142453	+	79	NZ_JH815203.1_104		GH27	
NZ_JH815203	PUL2	NZ_JH815203.1_105	NZ_JH815203.1	142464	144005	+	11	NZ_JH815203.1_105		GH123_3	
NZ_JH815203	PUL2	NZ_JH815203.1_106	NZ_JH815203.1	144016	145527	+	11	NZ_JH815203.1_106		GH123_3	
NZ_JH815203	PUL3	NZ_JH815203.1_356	NZ_JH815203.1	384150	387728	+	238623	NZ_JH815203.1_356	susC		
NZ_JH815203	PUL3	NZ_JH815203.1_357	NZ_JH815203.1	387743	389440	+	15	NZ_JH815203.1_357	susD		
NZ_JH815203	PUL3	NZ_JH815203.1_358	NZ_JH815203.1	389539	393381	+	99	NZ_JH815203.1_358		GH85	
NZ_JH815203	PUL3	NZ_JH815203.1_359	NZ_JH815203.1	393463	395496	+	82	NZ_JH815203.1_359			
NZ_JH815203	PUL3	NZ_JH815203.1_360	NZ_JH815203.1	395507	395698	+	11	NZ_JH815203.1_360			
NZ_JH815203	PUL3	NZ_JH815203.1_361	NZ_JH815203.1	395701	399048	+	3	NZ_JH815203.1_361		GH84	
NZ_JH815203	PUL3	NZ_JH815203.1_362	NZ_JH815203.1	399095	401365	+	47	NZ_JH815203.1_362		GH92	
NZ_JH815203	PUL3	NZ_JH815203.1_363	NZ_JH815203.1	401404	403752	+	39	NZ_JH815203.1_363		GH20	
NZ_JH815203	PUL3	NZ_JH815203.1_364	NZ_JH815203.1	403771	405837	+	19	NZ_JH815203.1_364		GH20	
NZ_JH815203	PUL3	NZ_JH815203.1_365	NZ_JH815203.1	405882	407210	+	45	NZ_JH815203.1_365			
NZ_JH815203	PUL3	NZ_JH815203.1_366	NZ_JH815203.1	407280	408251	+	70	NZ_JH815203.1_366		GH130_2	
NZ_JH815203	PUL3	NZ_JH815203.1_367	NZ_JH815203.1	408258	410513	+	7	NZ_JH815203.1_367		GH92	
NZ_JH815203	PUL4	NZ_JH815203.1_443	NZ_JH815203.1	518849	521155	-	108336	NZ_JH815203.1_443		GH3	
NZ_JH815203	PUL4	NZ_JH815203.1_444	NZ_JH815203.1	521166	522881	-	11	NZ_JH815203.1_444			
NZ_JH815203	PUL4	NZ_JH815203.1_445	NZ_JH815203.1	522967	524229	-	86	NZ_JH815203.1_445			
NZ_JH815203	PUL4	NZ_JH815203.1_446	NZ_JH815203.1	524392	526446	-	163	NZ_JH815203.1_446			
NZ_JH815203	PUL4	NZ_JH815203.1_447	NZ_JH815203.1	526439	528226	-	-7	NZ_JH815203.1_447	susD		
NZ_JH815203	PUL4	NZ_JH815203.1_448	NZ_JH815203.1	528238	531294	-	12	NZ_JH815203.1_448	susC		
NZ_JH815203	PUL5	NZ_JH815203.1_482	NZ_JH815203.1	568002	571100	-	36708	NZ_JH815203.1_482		GH2_10	
NZ_JH815203	PUL5	NZ_JH815203.1_483	NZ_JH815203.1	571147	572694	-	47	NZ_JH815203.1_483			
NZ_JH815203	PUL5	NZ_JH815203.1_484	NZ_JH815203.1	572786	575113	-	92	NZ_JH815203.1_484		GH20	
NZ_JH815203	PUL5	NZ_JH815203.1_485	NZ_JH815203.1	575126	576829	-	13	NZ_JH815203.1_485			
NZ_JH815203	PUL5	NZ_JH815203.1_486	NZ_JH815203.1	576849	578684	-	20	NZ_JH815203.1_486	susD		
NZ_JH815203	PUL5	NZ_JH815203.1_487	NZ_JH815203.1	578698	581889	-	14	NZ_JH815203.1_487	susC		
NZ_JH815203	PUL6	NZ_JH815203.1_516	NZ_JH815203.1	620261	621730	-	38372	NZ_JH815203.1_516	susD		
NZ_JH815203	PUL6	NZ_JH815203.1_517	NZ_JH815203.1	621754	624738	-	24	NZ_JH815203.1_517	susC		
NZ_JH815203	PUL7	NZ_JH815203.1_819	NZ_JH815203.1	992895	994499	-	368157	NZ_JH815203.1_819	susD		
NZ_JH815203	PUL7	NZ_JH815203.1_820	NZ_JH815203.1	994519	997497	-	20	NZ_JH815203.1_820	susC		
NZ_JH815203	PUL8	NZ_JH815203.1_830	NZ_JH815203.1	1010037	1013111	+	12540	NZ_JH815203.1_830	susC		
NZ_JH815203	PUL8	NZ_JH815203.1_831	NZ_JH815203.1	1013124	1014797	+	13	NZ_JH815203.1_831	susD		
NZ_JH815203	PUL9	NZ_JH815203.1_903	NZ_JH815203.1	1128647	1130398	-	113850	NZ_JH815203.1_903	susD		
NZ_JH815203	PUL9	NZ_JH815203.1_904	NZ_JH815203.1	1130419	1133676	-	21	NZ_JH815203.1_904	susC		
NZ_JH815203	PUL10	NZ_JH815203.1_942	NZ_JH815203.1	1192881	1195049	+	59205	NZ_JH815203.1_942		CE17	
NZ_JH815203	PUL10	NZ_JH815203.1_943	NZ_JH815203.1	1195064	1196065	+	15	NZ_JH815203.1_943			
NZ_JH815203	PUL10	NZ_JH815203.1_944	NZ_JH815203.1	1196081	1197127	+	16	NZ_JH815203.1_944			
