genome	pulid	contigid	start	end	pattern
NC_003228	PUL1	NC_003228.3	246933	262907	GH27-susD-susC-unk-unk-unk-GH36-unk-unk-unk-susC
NC_003228	PUL2	NC_003228.3	310550	341713	GH43_26-GH3-GH76-GH2_19-GH127-GH127-GH43_26-GH2_18-unk-susC-GH38-susC-susD-unk-unk-GH43_3
NC_003228	PUL3	NC_003228.3	383737	415084	susC-GH154-GH2_2-GH20-unk-GH88-PL33-susD-susC-unk-unk-unk-GH144-GH3-susD-susC
NC_003228	PUL4	NC_003228.3	420462	425037	susC-susD
NC_003228	PUL5	NC_003228.3	449941	469327	GH171-unk-unk-unk-GT2_Glycos_transf_2-unk-unk-unk-GH171-susD-susC
NC_003228	PUL6	NC_003228.3	570950	584628	GT51-unk-unk-GH36-GH31_16-susD-susC
NC_003228	PUL7	NC_003228.3	603565	608742	susC-susD
NC_003228	PUL8	NC_003228.3	629760	640322	susC-susD-unk-GH115
NC_003228	PUL9	NC_003228.3	672022	696408	susC-unk-unk-unk-unk-GH95-susC-susD-GH2_6-GH35-CBM91;GH43_10-unk-unk-susC
NC_003228	PUL10	NC_003228.3	704163	713599	susD-susC-unk-susD-susC
NC_003228	PUL11	NC_003228.3	715846	720413	susC-susD
NC_003228	PUL12	NC_003228.3	715846	720413	susC-susD
NC_003228	PUL13	NC_003228.3	720955	725308	susC-susD
NC_003228	PUL14	NC_003228.3	791520	814261	GH92-unk-unk-susC-susD-CBM32-GH29-GH2_10-unk-unk-unk-GH20
NC_003228	PUL15	NC_003228.3	826530	840478	susD-susC-GH92-GH92-unk-unk-GH92
NC_003228	PUL16	NC_003228.3	921576	946438	GH3-susC-susD-unk-unk-CBM6-GH26-GH5_7-GH3-unk-unk-unk-unk-GH26-GH130_1
NC_003228	PUL17	NC_003228.3	984610	1000417	GH29-unk-susD-susC-unk-unk-GH29
NC_003228	PUL18	NC_003228.3	1052070	1084734	GH95-GH2_20-unk-unk-unk-GH3-unk-unk-susD-susC-susD-susC-susD-susC
NC_003228	PUL19	NC_003228.3	1087563	1092749	susC-susD
NC_003228	PUL20	NC_003228.3	1109826	1115135	susD-susC
NC_003228	PUL21	NC_003228.3	1116065	1121387	susD-susC
NC_003228	PUL22	NC_003228.3	1213169	1227388	susC-susD-unk-unk-unk-unk-susC-susD
NC_003228	PUL23	NC_003228.3	1463976	1468897	susC-susD
NC_003228	PUL24	NC_003228.3	1566059	1580839	GH97-unk-unk-susC-susD-unk-unk-unk-unk-GH130_2
NC_003228	PUL25	NC_003228.3	1679751	1686976	susC-susD-unk-GH27
NC_003228	PUL26	NC_003228.3	1768167	1774855	GH30_4-susD-susC
NC_003228	PUL27	NC_003228.3	1886174	1891002	susC-susD
NC_003228	PUL28	NC_003228.3	1999994	2015546	susC-unk-susD-unk-susC-unk-susD-susC
NC_003228	PUL29	NC_003228.3	2078757	2085104	GH29-susD-susC
NC_003228	PUL30	NC_003228.3	2088953	2093867	susD-susC
NC_003228	PUL31	NC_003228.3	2094629	2124156	susC-susD-unk-CBM93;GH33-GH20-unk-CE20-GH2_13-GH20-unk-GH20-GH92-GH2_1-susC-susD
NC_003228	PUL32	NC_003228.3	2328564	2335744	susC-susC-susD
NC_003228	PUL33	NC_003228.3	2552830	2562091	GH20-unk-susC-susD
NC_003228	PUL34	NC_003228.3	2652830	2658200	susD-susC
NC_003228	PUL35	NC_003228.3	3361696	3379502	GH51_8;GH120-GH3-unk-unk-unk-unk-GH3-susD-susC
NC_003228	PUL36	NC_003228.3	3405942	3419997	GH25-GH181-unk-unk-unk-unk-susD-susC
NC_003228	PUL37	NC_003228.3	3515822	3520447	susC-susD
NC_003228	PUL38	NC_003228.3	3585777	3620277	GH29-GH2_10-GH20-unk-unk-GH20-unk-unk-unk-GH141-unk-unk-GH20-susD-susC-unk-unk-GH13_14
NC_003228	PUL39	NC_003228.3	3754969	3770059	susC-susD-GH29-unk-unk-unk-CBM32;GH2_10
NC_003228	PUL40	NC_003228.3	3830796	3839033	susC-unk-susD-susC
NC_003228	PUL41	NC_003228.3	3891110	3904405	GH97-CE20-GH142-GH130_3-susD-susC-GH76
NC_003228	PUL42	NC_003228.3	4024110	4029028	susC-susD
NC_003228	PUL43	NC_003228.3	4066003	4070515	susC-susD
NC_003228	PUL44	NC_003228.3	4205105	4210357	susD-susC
NC_003228	PUL45	NC_003228.3	4213025	4218104	susD-susC
NC_003228	PUL46	NC_003228.3	4220268	4225636	susD-susC
NC_003228	PUL47	NC_003228.3	4370599	4378244	GH33-unk-susD-susC
NC_003228	PUL48	NC_003228.3	4390485	4395483	susD-susC
NC_003228	PUL49	NC_003228.3	4419207	4424289	susC-susD
NC_003228	PUL50	NC_003228.3	4762106	4778410	CBM93;GH33-unk-unk-unk-unk-susC-susD-GH16_3-GH20-GH16_3
NC_003228	PUL51	NC_003228.3	4779554	4786274	GH35-susC-susD
NC_003228	PUL52	NC_003228.3	4860954	4865903	susC-susD
NC_003228	PUL53	NC_003228.3	4905725	4935583	CE1-GH43_28;CBM32-GH144-susD-susC-unk-GH3-unk-unk-unk-GH127-unk-unk-susD-susC
NC_003228	PUL54	NC_003228.3	5024377	5029668	susC-susD
NC_003228	PUL55	NC_003228.3	5030726	5045743	susC-susD-unk-GH110-unk-unk-unk-GH95
NC_003228	PUL56	NC_003228.3	5046824	5052126	susC-susD
NC_003228	PUL57	NC_003228.3	5065479	5070962	susD-susC-susC
NC_003228	PUL58	NC_003228.3	5133779	5149653	susD-susC-GH172-unk-unk-GH32-susC
