genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_GL622542	PUL1	NZ_GL622542.1_169	NZ_GL622542.1	181622	184687	+	0	NZ_GL622542.1_169	susC		
NZ_GL622542	PUL1	NZ_GL622542.1_170	NZ_GL622542.1	184703	186649	+	16	NZ_GL622542.1_170	susD		
NZ_GL622542	PUL1	NZ_GL622542.1_171	NZ_GL622542.1	186747	189206	+	98	NZ_GL622542.1_171		GH115	
NZ_GL622542	PUL1	NZ_GL622542.1_172	NZ_GL622542.1	189215	191227	+	9	NZ_GL622542.1_172		GH67	
NZ_GL622542	PUL1	NZ_GL622542.1_173	NZ_GL622542.1	191460	192350	-	233	NZ_GL622542.1_173		GH10	
NZ_GL622542	PUL1	NZ_GL622542.1_174	NZ_GL622542.1	192685	194217	-	335	NZ_GL622542.1_174			
NZ_GL622542	PUL1	NZ_GL622542.1_175	NZ_GL622542.1	194270	196141	-	53	NZ_GL622542.1_175		CE20	
NZ_GL622542	PUL1	NZ_GL622542.1_176	NZ_GL622542.1	196589	198298	+	448	NZ_GL622542.1_176		GH35	
NZ_GL622542	PUL1	NZ_GL622542.1_177	NZ_GL622542.1	198378	199973	+	80	NZ_GL622542.1_177		CE20	
NZ_GL622542	PUL1	NZ_GL622542.1_178	NZ_GL622542.1	200019	201515	+	46	NZ_GL622542.1_178			
NZ_GL622542	PUL1	NZ_GL622542.1_179	NZ_GL622542.1	201605	202576	+	90	NZ_GL622542.1_179		GH43_1	
NZ_GL622542	PUL1	NZ_GL622542.1_180	NZ_GL622542.1	202581	204665	+	5	NZ_GL622542.1_180		GH67	
NZ_GL622542	PUL1	NZ_GL622542.1_181	NZ_GL622542.1	204946	209043	+	281	NZ_GL622542.1_181			
NZ_GL622542	PUL1	NZ_GL622542.1_182	NZ_GL622542.1	209119	211701	-	76	NZ_GL622542.1_182		GH115	
NZ_GL622542	PUL1	NZ_GL622542.1_183	NZ_GL622542.1	211793	213907	-	92	NZ_GL622542.1_183		GH95	
NZ_GL622542	PUL1	NZ_GL622542.1_184	NZ_GL622542.1	213933	215045	-	26	NZ_GL622542.1_184		CE6	
NZ_GL622542	PUL1	NZ_GL622542.1_185	NZ_GL622542.1	215070	217511	-	25	NZ_GL622542.1_185		CE15;GH8	
NZ_GL622542	PUL1	NZ_GL622542.1_186	NZ_GL622542.1	217575	219521	-	64	NZ_GL622542.1_186		GH97	
NZ_GL622542	PUL1	NZ_GL622542.1_187	NZ_GL622542.1	219765	222872	+	244	NZ_GL622542.1_187			
NZ_GL622542	PUL1	NZ_GL622542.1_188	NZ_GL622542.1	222982	223098	+	110	NZ_GL622542.1_188			
NZ_GL622542	PUL1	NZ_GL622542.1_189	NZ_GL622542.1	223134	225587	+	36	NZ_GL622542.1_189		GH31_4	
NZ_GL622542	PUL1	NZ_GL622542.1_190	NZ_GL622542.1	225651	228092	-	64	NZ_GL622542.1_190		CBM91;GH43_10	
NZ_GL622542	PUL1	NZ_GL622542.1_191	NZ_GL622542.1	228136	229290	-	44	NZ_GL622542.1_191		CE1	
NZ_GL622542	PUL1	NZ_GL622542.1_192	NZ_GL622542.1	229596	230234	-	306	NZ_GL622542.1_192			
NZ_GL622542	PUL1	NZ_GL622542.1_193	NZ_GL622542.1	230249	230617	-	15	NZ_GL622542.1_193			
NZ_GL622542	PUL1	NZ_GL622542.1_194	NZ_GL622542.1	230804	231229	+	187	NZ_GL622542.1_194			
NZ_GL622542	PUL1	NZ_GL622542.1_195	NZ_GL622542.1	231496	233475	-	267	NZ_GL622542.1_195		GH5_21	
NZ_GL622542	PUL1	NZ_GL622542.1_196	NZ_GL622542.1	233589	235748	-	114	NZ_GL622542.1_196		GH10	
NZ_GL622542	PUL1	NZ_GL622542.1_197	NZ_GL622542.1	235760	236806	-	12	NZ_GL622542.1_197			
NZ_GL622542	PUL1	NZ_GL622542.1_198	NZ_GL622542.1	236836	238644	-	30	NZ_GL622542.1_198	susD		
NZ_GL622542	PUL1	NZ_GL622542.1_199	NZ_GL622542.1	238661	241525	-	17	NZ_GL622542.1_199	susC		
NZ_GL622542	PUL1	NZ_GL622542.1_200	NZ_GL622542.1	241570	243522	-	45	NZ_GL622542.1_200	susD		
NZ_GL622542	PUL1	NZ_GL622542.1_201	NZ_GL622542.1	243525	246680	-	3	NZ_GL622542.1_201	susC		
NZ_GL622542	PUL1	NZ_GL622542.1_202	NZ_GL622542.1	246952	248685	-	272	NZ_GL622542.1_202		CBM91;GH43_12	
NZ_GL622542	PUL2	NZ_GL622542.1_236	NZ_GL622542.1	292815	295922	+	44130	NZ_GL622542.1_236	susC		
NZ_GL622542	PUL2	NZ_GL622542.1_237	NZ_GL622542.1	295937	297853	+	15	NZ_GL622542.1_237	susD		
