genome	pulid	contigid	start	end	pattern
NC_015846	PUL1	NC_015846.1	10230	14817	susC-susD
NC_015846	PUL2	NC_015846.1	42274	47099	susC-susD
NC_015846	PUL3	NC_015846.1	577787	582463	susD-susC
NC_015846	PUL4	NC_015846.1	931942	936724	susC-susD
NC_015846	PUL5	NC_015846.1	1189289	1197743	susC-susD-unk-unk-unk-susC
NC_015846	PUL6	NC_015846.1	1498057	1507177	susC-susD-GH30_3-unk-GH3
NC_015846	PUL7	NC_015846.1	1843680	1848772	susD-susC-susC
NC_015846	PUL8	NC_015846.1	2159007	2163919	susD-susC
NC_015846	PUL9	NC_015846.1	2386673	2405397	GH13_38-GH97-unk-GH13_7-unk-unk-unk-susD-susC-unk-GH13_46-GH65
NC_015846	PUL10	NC_015846.1	2420527	2425103	susC-susD
