genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_AAXF02000041	PUL1	NZ_AAXF02000041.1_33	NZ_AAXF02000041.1	31296	34727	+	0	NZ_AAXF02000041.1_33	susC		
NZ_AAXF02000041	PUL1	NZ_AAXF02000041.1_34	NZ_AAXF02000041.1	34734	36584	+	7	NZ_AAXF02000041.1_34	susD		
NZ_AAXF02000041	PUL1	NZ_AAXF02000041.1_35	NZ_AAXF02000041.1	36605	38065	+	21	NZ_AAXF02000041.1_35			
NZ_AAXF02000041	PUL1	NZ_AAXF02000041.1_36	NZ_AAXF02000041.1	38169	40382	+	104	NZ_AAXF02000041.1_36		GH89	
NZ_AAXF02000041	PUL2	NZ_AAXF02000041.1_92	NZ_AAXF02000041.1	97366	100392	+	56984	NZ_AAXF02000041.1_92	susC		
NZ_AAXF02000041	PUL2	NZ_AAXF02000041.1_93	NZ_AAXF02000041.1	100418	102043	+	26	NZ_AAXF02000041.1_93	susD		
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_106	NZ_AAXF02000041.1	119520	121673	+	17477	NZ_AAXF02000041.1_106		GH31_1	
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_107	NZ_AAXF02000041.1	121716	123275	+	43	NZ_AAXF02000041.1_107		GH76	
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_108	NZ_AAXF02000041.1	123693	125303	+	418	NZ_AAXF02000041.1_108			
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_109	NZ_AAXF02000041.1	125413	128550	+	110	NZ_AAXF02000041.1_109	susC		
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_110	NZ_AAXF02000041.1	128600	130492	+	50	NZ_AAXF02000041.1_110	susD		
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_111	NZ_AAXF02000041.1	130529	131674	+	37	NZ_AAXF02000041.1_111			
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_112	NZ_AAXF02000041.1	131738	132214	+	64	NZ_AAXF02000041.1_112			
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_113	NZ_AAXF02000041.1	132331	134853	+	117	NZ_AAXF02000041.1_113		GH31_15	
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_114	NZ_AAXF02000041.1	134930	137209	+	77	NZ_AAXF02000041.1_114		GH92	
NZ_AAXF02000041	PUL3	NZ_AAXF02000041.1_115	NZ_AAXF02000041.1	137222	139018	+	13	NZ_AAXF02000041.1_115		GH92	
