genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
AAXF02000045	PUL1	AAXF02000045.1_16	AAXF02000045.1	15495	16481	-	0	AAXF02000045.1_16		GH109	
AAXF02000045	PUL1	AAXF02000045.1_17	AAXF02000045.1	16939	18162	-	458	AAXF02000045.1_17		PL38	
AAXF02000045	PUL1	AAXF02000045.1_18	AAXF02000045.1	18204	19628	-	42	AAXF02000045.1_18			
AAXF02000045	PUL1	AAXF02000045.1_19	AAXF02000045.1	19644	21158	-	16	AAXF02000045.1_19			
AAXF02000045	PUL1	AAXF02000045.1_20	AAXF02000045.1	21178	22659	-	20	AAXF02000045.1_20	susD		
AAXF02000045	PUL1	AAXF02000045.1_21	AAXF02000045.1	22680	25796	-	21	AAXF02000045.1_21	susC		
AAXF02000045	PUL1	AAXF02000045.1_22	AAXF02000045.1	25820	27022	-	24	AAXF02000045.1_22		PL38	
AAXF02000045	PUL1	AAXF02000045.1_23	AAXF02000045.1	27261	28211	-	239	AAXF02000045.1_23		PL38	
AAXF02000045	PUL1	AAXF02000045.1_24	AAXF02000045.1	28246	30735	-	35	AAXF02000045.1_24		GH2_2	
AAXF02000045	PUL1	AAXF02000045.1_25	AAXF02000045.1	30800	32059	-	65	AAXF02000045.1_25		GH88	
AAXF02000045	PUL2	AAXF02000045.1_37	AAXF02000045.1	44724	48050	+	12665	AAXF02000045.1_37	susC		
AAXF02000045	PUL2	AAXF02000045.1_38	AAXF02000045.1	48063	49880	+	13	AAXF02000045.1_38	susD		
AAXF02000045	PUL2	AAXF02000045.1_39	AAXF02000045.1	49912	51618	+	32	AAXF02000045.1_39			
AAXF02000045	PUL2	AAXF02000045.1_40	AAXF02000045.1	51741	56111	+	123	AAXF02000045.1_40		GH92;GH88	
AAXF02000045	PUL3	AAXF02000045.1_143	AAXF02000045.1	164760	167984	+	108649	AAXF02000045.1_143	susC		
AAXF02000045	PUL3	AAXF02000045.1_144	AAXF02000045.1	168003	169664	+	19	AAXF02000045.1_144	susD		
AAXF02000045	PUL3	AAXF02000045.1_145	AAXF02000045.1	169683	171380	+	19	AAXF02000045.1_145			
AAXF02000045	PUL3	AAXF02000045.1_146	AAXF02000045.1	171471	172469	+	91	AAXF02000045.1_146			
AAXF02000045	PUL3	AAXF02000045.1_147	AAXF02000045.1	172523	173926	+	54	AAXF02000045.1_147			
AAXF02000045	PUL3	AAXF02000045.1_148	AAXF02000045.1	173949	175382	+	23	AAXF02000045.1_148			
AAXF02000045	PUL3	AAXF02000045.1_149	AAXF02000045.1	175351	178044	+	-31	AAXF02000045.1_149		CE20	
AAXF02000045	PUL4	AAXF02000045.1_160	AAXF02000045.1	193159	195045	-	15115	AAXF02000045.1_160	susD		
AAXF02000045	PUL4	AAXF02000045.1_161	AAXF02000045.1	195059	198058	-	14	AAXF02000045.1_161	susC		
