genome	pulid	contigid	start	end	pattern
NC_006347	PUL1	NC_006347.1	296774	303715	GH27-susD-susC
NC_006347	PUL2	NC_006347.1	365867	394904	GH43_26-GH3-GH76-GH2_19-GH127-GH127-GH43_26-GH2_18-unk-unk-GH38-susC-susD-unk-unk-GH43_3
NC_006347	PUL3	NC_006347.1	437158	468505	susC-GH154-GH2_2-GH20-unk-GH88-PL33-susD-susC-unk-unk-unk-GH144-GH3-susD-susC
NC_006347	PUL4	NC_006347.1	473895	478470	susC-susD
NC_006347	PUL5	NC_006347.1	503369	522755	GH171-unk-unk-unk-GT2_Glycos_transf_2-unk-unk-unk-GH171-susD-susC
NC_006347	PUL6	NC_006347.1	623125	636803	GT51-unk-unk-GH36-GH31_16-susD-susC
NC_006347	PUL7	NC_006347.1	655735	660912	susC-susD
NC_006347	PUL8	NC_006347.1	681929	692491	susC-susD-unk-GH115
NC_006347	PUL9	NC_006347.1	724197	748583	susC-unk-unk-unk-unk-GH95-susC-susD-GH2_6-GH35-CBM91;GH43_10-unk-unk-susC
NC_006347	PUL10	NC_006347.1	776176	780965	susD-susC
NC_006347	PUL11	NC_006347.1	783212	787563	susC-susD
NC_006347	PUL12	NC_006347.1	783212	787563	susC-susD
NC_006347	PUL13	NC_006347.1	788104	792457	susC-susD
NC_006347	PUL14	NC_006347.1	860651	877618	susC-susD-CBM32-GH29-GH2_10-unk-unk-unk-GH20
NC_006347	PUL15	NC_006347.1	889887	903835	susD-susC-GH92-GH92-unk-unk-GH92
NC_006347	PUL16	NC_006347.1	982338	1007192	GH3-susC-susD-unk-unk-CBM6-GH26-GH5_7-GH3-unk-unk-unk-unk-GH26-GH130_1
NC_006347	PUL17	NC_006347.1	1045364	1061175	GH29-unk-susD-susC-unk-unk-GH29
NC_006347	PUL18	NC_006347.1	1113668	1145506	GH95-GH2_20-unk-unk-unk-GH3-unk-unk-susD-susC-susD-susC-susD-susC
NC_006347	PUL19	NC_006347.1	1148335	1153521	susC-susD
NC_006347	PUL20	NC_006347.1	1170598	1175844	susD-susC
NC_006347	PUL21	NC_006347.1	1267734	1281953	susC-susD-unk-unk-unk-unk-susC-susD
NC_006347	PUL22	NC_006347.1	1487577	1492498	susC-susD
NC_006347	PUL23	NC_006347.1	1562056	1576836	GH97-unk-unk-susC-susD-unk-unk-unk-unk-GH130_2
NC_006347	PUL24	NC_006347.1	1725348	1732573	susC-susD-unk-GH27
NC_006347	PUL25	NC_006347.1	1867997	1872825	susC-susD
NC_006347	PUL26	NC_006347.1	1982867	1994312	susC-susD-unk-susC-unk-susC-susD
NC_006347	PUL27	NC_006347.1	1998161	2015983	susC-susD-GH29-unk-unk-unk-susC-susD-unk-susC
NC_006347	PUL28	NC_006347.1	2016734	2049211	susC-susD-unk-CBM93;GH33-GH20-unk-CE20-GH2_13-GH20-unk-GH20-GH92-GH2_1-susC-susD-unk-GH2_20
NC_006347	PUL29	NC_006347.1	2059818	2072716	susC-susD-GH92-unk-unk-GH63-GH125
NC_006347	PUL30	NC_006347.1	2258811	2265991	susC-susC-susD
NC_006347	PUL31	NC_006347.1	2485585	2494846	GH20-unk-susC-susD
NC_006347	PUL32	NC_006347.1	2585584	2590954	susD-susC
NC_006347	PUL33	NC_006347.1	3460291	3477989	GH51_8;GH120-GH3-unk-unk-unk-unk-susC-susD-susC
NC_006347	PUL34	NC_006347.1	3500462	3514415	GH25-GH181-unk-unk-unk-unk-susD-susC
NC_006347	PUL35	NC_006347.1	3608179	3612804	susC-susD
NC_006347	PUL36	NC_006347.1	3678099	3712612	GH29-GH2_10-GH20-unk-unk-GH20-unk-unk-unk-GH141-unk-unk-GH20-susD-susC-unk-unk-GH13_14
NC_006347	PUL37	NC_006347.1	3848262	3863352	susC-susD-GH29-unk-unk-unk-CBM32;GH2_10
NC_006347	PUL38	NC_006347.1	3923974	3932211	susC-unk-susD-susC
NC_006347	PUL39	NC_006347.1	3987348	4000643	GH97-CE20-GH142-GH137-susD-susC-GH76
NC_006347	PUL40	NC_006347.1	4119607	4124525	susC-susD
NC_006347	PUL41	NC_006347.1	4299168	4304420	susD-susC
NC_006347	PUL42	NC_006347.1	4307089	4312168	susD-susC
NC_006347	PUL43	NC_006347.1	4314332	4319700	susD-susC
NC_006347	PUL44	NC_006347.1	4483705	4491350	GH33-unk-susD-susC
NC_006347	PUL45	NC_006347.1	4503591	4508589	susD-susC
NC_006347	PUL46	NC_006347.1	4532377	4537459	susC-susD
NC_006347	PUL47	NC_006347.1	4836372	4852676	CBM93;GH33-unk-unk-unk-unk-susC-susD-GH16_3-GH20-GH16_3
NC_006347	PUL48	NC_006347.1	4853821	4860544	GH35-susC-susD
NC_006347	PUL49	NC_006347.1	4927484	4932433	susC-susD
NC_006347	PUL50	NC_006347.1	4972265	4980943	CE1-GH43_28;CBM32-GH144-susD-susC
NC_006347	PUL51	NC_006347.1	4981690	5002126	GH3-unk-unk-unk-GH127-unk-unk-susD-susC
NC_006347	PUL52	NC_006347.1	5091535	5096763	susC-susD
NC_006347	PUL53	NC_006347.1	5091535	5096763	susC-susD
NC_006347	PUL54	NC_006347.1	5097822	5112839	susC-susD-unk-GH110-unk-unk-unk-GH95
NC_006347	PUL55	NC_006347.1	5113983	5119222	susC-susD
NC_006347	PUL56	NC_006347.1	5132575	5138058	susD-susC
NC_006347	PUL57	NC_006347.1	5200877	5207529	susD-susC-GH172
