genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
AAXF02000051	PUL1	AAXF02000051.1_4	AAXF02000051.1	2143	5238	+	0	AAXF02000051.1_4	susC		
AAXF02000051	PUL1	AAXF02000051.1_5	AAXF02000051.1	5254	7302	+	16	AAXF02000051.1_5	susD		
AAXF02000051	PUL2	AAXF02000051.1_16	AAXF02000051.1	22555	24375	-	15253	AAXF02000051.1_16		GH2_18	
AAXF02000051	PUL2	AAXF02000051.1_17	AAXF02000051.1	24622	25731	-	247	AAXF02000051.1_17		GH43_26	
AAXF02000051	PUL2	AAXF02000051.1_18	AAXF02000051.1	25896	26885	+	165	AAXF02000051.1_18		GH43_34	
AAXF02000051	PUL2	AAXF02000051.1_19	AAXF02000051.1	27159	27563	+	274	AAXF02000051.1_19			
AAXF02000051	PUL2	AAXF02000051.1_20	AAXF02000051.1	27677	28879	+	114	AAXF02000051.1_20			
AAXF02000051	PUL2	AAXF02000051.1_21	AAXF02000051.1	29029	32469	+	150	AAXF02000051.1_21	susC		
AAXF02000051	PUL2	AAXF02000051.1_22	AAXF02000051.1	32481	34400	+	12	AAXF02000051.1_22	susD		
AAXF02000051	PUL2	AAXF02000051.1_23	AAXF02000051.1	34427	35746	+	27	AAXF02000051.1_23		GH76	
AAXF02000051	PUL2	AAXF02000051.1_24	AAXF02000051.1	35772	36914	+	26	AAXF02000051.1_24			
AAXF02000051	PUL2	AAXF02000051.1_25	AAXF02000051.1	36937	38403	+	23	AAXF02000051.1_25			
AAXF02000051	PUL2	AAXF02000051.1_26	AAXF02000051.1	38636	39895	+	233	AAXF02000051.1_26		GH76	
AAXF02000051	PUL2	AAXF02000051.1_27	AAXF02000051.1	39951	42428	+	56	AAXF02000051.1_27			
AAXF02000051	PUL2	AAXF02000051.1_28	AAXF02000051.1	42440	44731	+	12	AAXF02000051.1_28		GH92	
AAXF02000051	PUL2	AAXF02000051.1_29	AAXF02000051.1	44734	46197	+	3	AAXF02000051.1_29		GH125	
AAXF02000051	PUL3	AAXF02000051.1_56	AAXF02000051.1	79693	82254	+	33496	AAXF02000051.1_56	susC		
AAXF02000051	PUL3	AAXF02000051.1_57	AAXF02000051.1	82282	83655	-	28	AAXF02000051.1_57		GH144	
