genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_GL882595	PUL1	NZ_GL882595.1_40	NZ_GL882595.1	44692	47088	-	0	NZ_GL882595.1_40		GH31_15	
NZ_GL882595	PUL1	NZ_GL882595.1_41	NZ_GL882595.1	47116	49290	-	28	NZ_GL882595.1_41		GH97	
NZ_GL882595	PUL1	NZ_GL882595.1_42	NZ_GL882595.1	49572	51209	-	282	NZ_GL882595.1_42			
NZ_GL882595	PUL1	NZ_GL882595.1_43	NZ_GL882595.1	51234	52109	-	25	NZ_GL882595.1_43			
NZ_GL882595	PUL1	NZ_GL882595.1_44	NZ_GL882595.1	52113	53708	-	4	NZ_GL882595.1_44		GH97	
NZ_GL882595	PUL1	NZ_GL882595.1_45	NZ_GL882595.1	53705	54253	-	-3	NZ_GL882595.1_45			
NZ_GL882595	PUL1	NZ_GL882595.1_46	NZ_GL882595.1	54304	55770	-	51	NZ_GL882595.1_46		GH27	
NZ_GL882595	PUL1	NZ_GL882595.1_47	NZ_GL882595.1	55850	57307	-	80	NZ_GL882595.1_47		GH27	
NZ_GL882595	PUL1	NZ_GL882595.1_48	NZ_GL882595.1	57320	58822	-	13	NZ_GL882595.1_48			
NZ_GL882595	PUL1	NZ_GL882595.1_49	NZ_GL882595.1	58847	60673	-	25	NZ_GL882595.1_49	susD		
NZ_GL882595	PUL1	NZ_GL882595.1_50	NZ_GL882595.1	60738	63824	-	65	NZ_GL882595.1_50	susC		
NZ_GL882595	PUL2	NZ_GL882595.1_68	NZ_GL882595.1	88519	90036	-	24695	NZ_GL882595.1_68	susD		
NZ_GL882595	PUL2	NZ_GL882595.1_69	NZ_GL882595.1	90057	92993	-	21	NZ_GL882595.1_69	susC		
NZ_GL882595	PUL3	NZ_GL882595.1_95	NZ_GL882595.1	120622	123639	+	27629	NZ_GL882595.1_95	susC		
NZ_GL882595	PUL3	NZ_GL882595.1_96	NZ_GL882595.1	123651	125183	+	12	NZ_GL882595.1_96	susD		
NZ_GL882595	PUL3	NZ_GL882595.1_97	NZ_GL882595.1	125205	128114	+	22	NZ_GL882595.1_97		GH66	
NZ_GL882595	PUL3	NZ_GL882595.1_98	NZ_GL882595.1	128298	129356	+	184	NZ_GL882595.1_98			
