genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_ABJL02000008	PUL1	NZ_ABJL02000008.1_43	NZ_ABJL02000008.1	57190	59922	+	0	NZ_ABJL02000008.1_43	susC		
NZ_ABJL02000008	PUL1	NZ_ABJL02000008.1_44	NZ_ABJL02000008.1	59934	61571	+	12	NZ_ABJL02000008.1_44	susD		
NZ_ABJL02000008	PUL2	NZ_ABJL02000008.1_402	NZ_ABJL02000008.1	438549	440150	-	376978	NZ_ABJL02000008.1_402	susD		
NZ_ABJL02000008	PUL2	NZ_ABJL02000008.1_403	NZ_ABJL02000008.1	440150	443287	-	0	NZ_ABJL02000008.1_403	susC		
NZ_ABJL02000008	PUL2	NZ_ABJL02000008.1_404	NZ_ABJL02000008.1	443388	443996	+	101	NZ_ABJL02000008.1_404			
NZ_ABJL02000008	PUL2	NZ_ABJL02000008.1_405	NZ_ABJL02000008.1	443993	444526	-	-3	NZ_ABJL02000008.1_405			
NZ_ABJL02000008	PUL2	NZ_ABJL02000008.1_406	NZ_ABJL02000008.1	444527	445735	-	1	NZ_ABJL02000008.1_406		GT2_Glycos_transf_2	
NZ_ABJL02000008	PUL3	NZ_ABJL02000008.1_485	NZ_ABJL02000008.1	530975	532423	-	85240	NZ_ABJL02000008.1_485		GH39	
NZ_ABJL02000008	PUL3	NZ_ABJL02000008.1_486	NZ_ABJL02000008.1	532491	534167	-	68	NZ_ABJL02000008.1_486	susD		
NZ_ABJL02000008	PUL3	NZ_ABJL02000008.1_487	NZ_ABJL02000008.1	534179	537190	-	12	NZ_ABJL02000008.1_487	susC		
NZ_ABJL02000008	PUL4	NZ_ABJL02000008.1_667	NZ_ABJL02000008.1	736870	740136	+	199680	NZ_ABJL02000008.1_667	susC		
NZ_ABJL02000008	PUL4	NZ_ABJL02000008.1_668	NZ_ABJL02000008.1	740157	741485	+	21	NZ_ABJL02000008.1_668	susD		
NZ_ABJL02000008	PUL4	NZ_ABJL02000008.1_669	NZ_ABJL02000008.1	741575	743569	-	90	NZ_ABJL02000008.1_669		GH27;CBM51	
NZ_ABJL02000008	PUL5	NZ_ABJL02000008.1_681	NZ_ABJL02000008.1	758457	760031	-	14888	NZ_ABJL02000008.1_681	susD		
NZ_ABJL02000008	PUL5	NZ_ABJL02000008.1_682	NZ_ABJL02000008.1	760044	763154	-	13	NZ_ABJL02000008.1_682	susC		
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_716	NZ_ABJL02000008.1	801601	804969	-	38447	NZ_ABJL02000008.1_716		GH2_10	
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_717	NZ_ABJL02000008.1	805046	806266	-	77	NZ_ABJL02000008.1_717		GH88	
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_718	NZ_ABJL02000008.1	806400	808073	-	134	NZ_ABJL02000008.1_718	susD		
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_719	NZ_ABJL02000008.1	808087	810864	-	14	NZ_ABJL02000008.1_719	susC		
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_720	NZ_ABJL02000008.1	810895	812757	-	31	NZ_ABJL02000008.1_720	susD		
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_721	NZ_ABJL02000008.1	812770	815919	-	13	NZ_ABJL02000008.1_721	susC		
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_722	NZ_ABJL02000008.1	816131	820189	-	212	NZ_ABJL02000008.1_722			
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_723	NZ_ABJL02000008.1	820417	822795	+	228	NZ_ABJL02000008.1_723		GH95	
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_724	NZ_ABJL02000008.1	822825	824258	+	30	NZ_ABJL02000008.1_724		GH29	
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_725	NZ_ABJL02000008.1	824269	825378	+	11	NZ_ABJL02000008.1_725		GH105	
NZ_ABJL02000008	PUL6	NZ_ABJL02000008.1_726	NZ_ABJL02000008.1	825424	827574	+	46	NZ_ABJL02000008.1_726		PL8_3	
NZ_ABJL02000008	PUL7	NZ_ABJL02000008.1_736	NZ_ABJL02000008.1	835017	835997	-	7443	NZ_ABJL02000008.1_736		GH43_29	
NZ_ABJL02000008	PUL7	NZ_ABJL02000008.1_737	NZ_ABJL02000008.1	836003	837985	-	6	NZ_ABJL02000008.1_737		GH51_2	
NZ_ABJL02000008	PUL7	NZ_ABJL02000008.1_738	NZ_ABJL02000008.1	838012	839499	-	27	NZ_ABJL02000008.1_738		GH43_4	
NZ_ABJL02000008	PUL7	NZ_ABJL02000008.1_739	NZ_ABJL02000008.1	839669	843931	+	170	NZ_ABJL02000008.1_739			
NZ_ABJL02000008	PUL7	NZ_ABJL02000008.1_740	NZ_ABJL02000008.1	844382	846226	+	451	NZ_ABJL02000008.1_740			
NZ_ABJL02000008	PUL7	NZ_ABJL02000008.1_741	NZ_ABJL02000008.1	846252	849365	+	26	NZ_ABJL02000008.1_741	susC		
