genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
FP929033	PUL1	FP929033.1_640	FP929033.1	736268	738736	+	0	FP929033.1_640		GH95	
FP929033	PUL1	FP929033.1_641	FP929033.1	738750	739952	+	14	FP929033.1_641		GH105	
FP929033	PUL1	FP929033.1_642	FP929033.1	739973	740497	+	21	FP929033.1_642			
FP929033	PUL1	FP929033.1_643	FP929033.1	740445	741440	+	-52	FP929033.1_643		GH140	
FP929033	PUL1	FP929033.1_644	FP929033.1	741570	745430	+	130	FP929033.1_644		GH78;CBM67;GH33	
FP929033	PUL1	FP929033.1_645	FP929033.1	745544	746431	+	114	FP929033.1_645			
FP929033	PUL1	FP929033.1_646	FP929033.1	746511	747458	-	80	FP929033.1_646			
FP929033	PUL1	FP929033.1_647	FP929033.1	747829	749793	-	371	FP929033.1_647		CE19	
FP929033	PUL1	FP929033.1_648	FP929033.1	749877	751244	-	84	FP929033.1_648		GH28	
FP929033	PUL1	FP929033.1_649	FP929033.1	751289	751387	-	45	FP929033.1_649			
FP929033	PUL1	FP929033.1_650	FP929033.1	751446	754241	-	59	FP929033.1_650		GH78;CBM67	
FP929033	PUL1	FP929033.1_651	FP929033.1	754189	758034	-	-52	FP929033.1_651		GH143;GH142	
FP929033	PUL1	FP929033.1_652	FP929033.1	758066	758989	-	32	FP929033.1_652		GH43_18	
FP929033	PUL1	FP929033.1_653	FP929033.1	759195	759863	-	206	FP929033.1_653			
FP929033	PUL1	FP929033.1_654	FP929033.1	759866	761605	-	3	FP929033.1_654		PL1_2	
FP929033	PUL1	FP929033.1_655	FP929033.1	761685	762074	+	80	FP929033.1_655			
FP929033	PUL1	FP929033.1_656	FP929033.1	761932	762786	-	-142	FP929033.1_656			
FP929033	PUL1	FP929033.1_657	FP929033.1	763234	765426	-	448	FP929033.1_657	susD		
FP929033	PUL1	FP929033.1_658	FP929033.1	765439	768825	-	13	FP929033.1_658	susC		
FP929033	PUL1	FP929033.1_659	FP929033.1	769042	770502	-	217	FP929033.1_659			
FP929033	PUL1	FP929033.1_660	FP929033.1	770662	771519	-	160	FP929033.1_660			
FP929033	PUL1	FP929033.1_661	FP929033.1	771857	774130	-	338	FP929033.1_661		GH92	
FP929033	PUL1	FP929033.1_662	FP929033.1	774200	775072	-	70	FP929033.1_662			
FP929033	PUL1	FP929033.1_663	FP929033.1	775089	776417	-	17	FP929033.1_663			
FP929033	PUL1	FP929033.1_664	FP929033.1	776516	777361	-	99	FP929033.1_664			
FP929033	PUL1	FP929033.1_665	FP929033.1	777374	778699	-	13	FP929033.1_665		GH163	
FP929033	PUL1	FP929033.1_666	FP929033.1	778854	779987	-	155	FP929033.1_666			
FP929033	PUL1	FP929033.1_667	FP929033.1	780019	781155	-	32	FP929033.1_667			
FP929033	PUL1	FP929033.1_668	FP929033.1	781181	782752	-	26	FP929033.1_668	susD		
FP929033	PUL1	FP929033.1_669	FP929033.1	782767	785532	-	15	FP929033.1_669	susC		
FP929033	PUL1	FP929033.1_670	FP929033.1	785552	789679	+	20	FP929033.1_670	susC		
FP929033	PUL1	FP929033.1_671	FP929033.1	789645	789818	+	-34	FP929033.1_671			
FP929033	PUL1	FP929033.1_672	FP929033.1	789836	791386	+	18	FP929033.1_672	susD		
FP929033	PUL2	FP929033.1_929	FP929033.1	1054313	1056115	-	262927	FP929033.1_929	susD		
FP929033	PUL2	FP929033.1_930	FP929033.1	1056130	1058874	-	15	FP929033.1_930	susC		
FP929033	PUL2	FP929033.1_931	FP929033.1	1059070	1061145	-	196	FP929033.1_931		GH20	
FP929033	PUL2	FP929033.1_932	FP929033.1	1061145	1063469	-	0	FP929033.1_932		GH20	
FP929033	PUL2	FP929033.1_933	FP929033.1	1063504	1066095	-	35	FP929033.1_933		GH2_13	
FP929033	PUL2	FP929033.1_934	FP929033.1	1066389	1068101	-	294	FP929033.1_934		CBM93;GH33	
FP929033	PUL3	FP929033.1_944	FP929033.1	1082393	1085176	-	14292	FP929033.1_944	susC		
FP929033	PUL3	FP929033.1_945	FP929033.1	1085216	1085635	-	40	FP929033.1_945	susC		
FP929033	PUL3	FP929033.1_946	FP929033.1	1085716	1088259	-	81	FP929033.1_946			
FP929033	PUL3	FP929033.1_947	FP929033.1	1088274	1090859	-	15	FP929033.1_947			
FP929033	PUL3	FP929033.1_948	FP929033.1	1090951	1092573	-	92	FP929033.1_948			
FP929033	PUL3	FP929033.1_949	FP929033.1	1092595	1093455	-	22	FP929033.1_949			
FP929033	PUL3	FP929033.1_950	FP929033.1	1093467	1094969	-	12	FP929033.1_950	susD		
FP929033	PUL3	FP929033.1_951	FP929033.1	1094981	1098310	-	12	FP929033.1_951	susC		
FP929033	PUL4	FP929033.1_1031	FP929033.1	1181529	1183331	-	83219	FP929033.1_1031	susD		
FP929033	PUL4	FP929033.1_1032	FP929033.1	1183383	1186469	-	52	FP929033.1_1032	susC		
FP929033	PUL5	FP929033.1_1045	FP929033.1	1196472	1197884	-	10003	FP929033.1_1045	susD		
FP929033	PUL5	FP929033.1_1046	FP929033.1	1197904	1200663	-	20	FP929033.1_1046	susC		
FP929033	PUL5	FP929033.1_1047	FP929033.1	1200707	1202353	+	44	FP929033.1_1047			
FP929033	PUL5	FP929033.1_1048	FP929033.1	1202340	1205174	+	-13	FP929033.1_1048	susC		
FP929033	PUL5	FP929033.1_1049	FP929033.1	1205196	1206668	+	22	FP929033.1_1049	susD		
FP929033	PUL5	FP929033.1_1050	FP929033.1	1206770	1208029	+	102	FP929033.1_1050			
FP929033	PUL5	FP929033.1_1051	FP929033.1	1208163	1210166	+	134	FP929033.1_1051			
FP929033	PUL5	FP929033.1_1052	FP929033.1	1210231	1210695	+	65	FP929033.1_1052			
FP929033	PUL5	FP929033.1_1053	FP929033.1	1210808	1212445	+	113	FP929033.1_1053			
FP929033	PUL5	FP929033.1_1054	FP929033.1	1212621	1213715	-	176	FP929033.1_1054		PL10_1	
FP929033	PUL6	FP929033.1_1062	FP929033.1	1226725	1229784	+	13010	FP929033.1_1062	susC		
FP929033	PUL6	FP929033.1_1063	FP929033.1	1229799	1231412	+	15	FP929033.1_1063	susD		
FP929033	PUL6	FP929033.1_1064	FP929033.1	1231444	1233552	+	32	FP929033.1_1064			
FP929033	PUL6	FP929033.1_1065	FP929033.1	1233564	1236227	+	12	FP929033.1_1065		GH2_2;CBM57	
FP929033	PUL6	FP929033.1_1066	FP929033.1	1236231	1237643	+	4	FP929033.1_1066		GH50	
FP929033	PUL6	FP929033.1_1067	FP929033.1	1237654	1239207	+	11	FP929033.1_1067		GH50	
FP929033	PUL7	FP929033.1_1096	FP929033.1	1264087	1266099	-	24880	FP929033.1_1096	susD		
