genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NC_004663	PUL1	NC_004663.1_31	NC_004663.1	22906	26169	+	0	NC_004663.1_31	susC		
NC_004663	PUL1	NC_004663.1_32	NC_004663.1	26182	28011	+	13	NC_004663.1_32	susD		
NC_004663	PUL2	NC_004663.1_144	NC_004663.1	139982	143212	+	111971	NC_004663.1_144	susC		
NC_004663	PUL2	NC_004663.1_145	NC_004663.1	143223	144962	+	11	NC_004663.1_145	susD		
NC_004663	PUL2	NC_004663.1_146	NC_004663.1	144992	146377	+	30	NC_004663.1_146			
NC_004663	PUL2	NC_004663.1_147	NC_004663.1	146387	147763	+	10	NC_004663.1_147			
NC_004663	PUL2	NC_004663.1_148	NC_004663.1	147968	148198	+	205	NC_004663.1_148			
NC_004663	PUL2	NC_004663.1_149	NC_004663.1	148218	149618	+	20	NC_004663.1_149		GH43_10;CBM91	
NC_004663	PUL2	NC_004663.1_150	NC_004663.1	149679	150899	+	61	NC_004663.1_150		GH88	
NC_004663	PUL2	NC_004663.1_151	NC_004663.1	150999	151475	-	100	NC_004663.1_151			
NC_004663	PUL2	NC_004663.1_152	NC_004663.1	151535	152824	-	60	NC_004663.1_152			
NC_004663	PUL2	NC_004663.1_153	NC_004663.1	152837	152950	+	13	NC_004663.1_153			
NC_004663	PUL2	NC_004663.1_154	NC_004663.1	153042	153827	-	92	NC_004663.1_154			
NC_004663	PUL2	NC_004663.1_155	NC_004663.1	153863	156241	-	36	NC_004663.1_155	susC		
NC_004663	PUL2	NC_004663.1_156	NC_004663.1	156339	156773	+	98	NC_004663.1_156			
NC_004663	PUL2	NC_004663.1_157	NC_004663.1	156800	157618	+	27	NC_004663.1_157		CE1	
NC_004663	PUL3	NC_004663.1_196	NC_004663.1	200124	203564	+	42506	NC_004663.1_196	susC		
NC_004663	PUL3	NC_004663.1_197	NC_004663.1	203588	204979	+	24	NC_004663.1_197	susD		
NC_004663	PUL4	NC_004663.1_270	NC_004663.1	293308	294711	+	88329	NC_004663.1_270		PL27	
NC_004663	PUL4	NC_004663.1_271	NC_004663.1	294837	296585	-	126	NC_004663.1_271		GH43_24	
