genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JABKKG010000003	PUL1	JABKKG010000003.1_56	JABKKG010000003.1	57149	60184	+	0	JABKKG010000003.1_56	susC		
JABKKG010000003	PUL1	JABKKG010000003.1_57	JABKKG010000003.1	60201	62003	+	17	JABKKG010000003.1_57	susD		
JABKKG010000003	PUL2	JABKKG010000003.1_259	JABKKG010000003.1	289913	292444	-	227910	JABKKG010000003.1_259	susC		
JABKKG010000003	PUL2	JABKKG010000003.1_260	JABKKG010000003.1	292705	292917	-	261	JABKKG010000003.1_260			
JABKKG010000003	PUL2	JABKKG010000003.1_261	JABKKG010000003.1	292991	294673	+	74	JABKKG010000003.1_261			
JABKKG010000003	PUL2	JABKKG010000003.1_262	JABKKG010000003.1	295098	295250	-	425	JABKKG010000003.1_262			
JABKKG010000003	PUL2	JABKKG010000003.1_263	JABKKG010000003.1	295448	298702	+	198	JABKKG010000003.1_263	susC		
JABKKG010000003	PUL2	JABKKG010000003.1_264	JABKKG010000003.1	298739	300232	+	37	JABKKG010000003.1_264	susD		
JABKKG010000003	PUL2	JABKKG010000003.1_265	JABKKG010000003.1	300269	301714	+	37	JABKKG010000003.1_265		CBM103	
JABKKG010000003	PUL2	JABKKG010000003.1_266	JABKKG010000003.1	301851	303203	+	137	JABKKG010000003.1_266		GH16_3	
JABKKG010000003	PUL2	JABKKG010000003.1_267	JABKKG010000003.1	303435	304559	+	232	JABKKG010000003.1_267		GH5_46	
JABKKG010000003	PUL2	JABKKG010000003.1_268	JABKKG010000003.1	304962	307190	+	403	JABKKG010000003.1_268		GH3	
JABKKG010000003	PUL2	JABKKG010000003.1_269	JABKKG010000003.1	307266	309506	+	76	JABKKG010000003.1_269		GH3	
JABKKG010000003	PUL3	JABKKG010000003.1_273	JABKKG010000003.1	315037	318144	+	5531	JABKKG010000003.1_273	susC		
JABKKG010000003	PUL3	JABKKG010000003.1_274	JABKKG010000003.1	318163	319815	+	19	JABKKG010000003.1_274	susD		
JABKKG010000003	PUL3	JABKKG010000003.1_275	JABKKG010000003.1	320015	320569	+	200	JABKKG010000003.1_275			
JABKKG010000003	PUL3	JABKKG010000003.1_276	JABKKG010000003.1	320688	323003	+	119	JABKKG010000003.1_276		PL38;GH88	
JABKKG010000003	PUL3	JABKKG010000003.1_277	JABKKG010000003.1	323020	324762	+	17	JABKKG010000003.1_277		GH18	
JABKKG010000003	PUL3	JABKKG010000003.1_278	JABKKG010000003.1	324794	327406	+	32	JABKKG010000003.1_278		CBM57;GH2_2	
