genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
LT629745	PUL1	LT629745.1_789	LT629745.1	812127	814700	+	0	LT629745.1_789		GH2_2;CBM57	
LT629745	PUL1	LT629745.1_790	LT629745.1	814753	817029	-	53	LT629745.1_790		GH3	
LT629745	PUL1	LT629745.1_791	LT629745.1	817037	817837	-	8	LT629745.1_791		CE1	
LT629745	PUL1	LT629745.1_792	LT629745.1	817827	819206	-	-10	LT629745.1_792		GH144	
LT629745	PUL1	LT629745.1_793	LT629745.1	819237	820628	-	31	LT629745.1_793		GH144	
LT629745	PUL1	LT629745.1_794	LT629745.1	820749	822464	-	121	LT629745.1_794			
LT629745	PUL1	LT629745.1_795	LT629745.1	822482	824035	-	18	LT629745.1_795	susD		
LT629745	PUL1	LT629745.1_796	LT629745.1	824046	827084	-	11	LT629745.1_796	susC		
LT629745	PUL2	LT629745.1_1335	LT629745.1	1395780	1396565	-	568696	LT629745.1_1335		GH16_3	
LT629745	PUL2	LT629745.1_1336	LT629745.1	1396565	1398841	-	0	LT629745.1_1336		GH3	
LT629745	PUL2	LT629745.1_1337	LT629745.1	1398878	1400632	-	37	LT629745.1_1337		GH5_46	
LT629745	PUL2	LT629745.1_1338	LT629745.1	1400656	1402107	-	24	LT629745.1_1338		GH30_3	
LT629745	PUL2	LT629745.1_1339	LT629745.1	1402153	1403241	-	46	LT629745.1_1339		GH16_3	
LT629745	PUL2	LT629745.1_1340	LT629745.1	1403319	1404242	-	78	LT629745.1_1340		CBM103	
LT629745	PUL2	LT629745.1_1341	LT629745.1	1404247	1405365	-	5	LT629745.1_1341		CBM102	
LT629745	PUL2	LT629745.1_1342	LT629745.1	1405384	1406889	-	19	LT629745.1_1342	susD		
LT629745	PUL2	LT629745.1_1343	LT629745.1	1406901	1410011	-	12	LT629745.1_1343	susC		
LT629745	PUL3	LT629745.1_1354	LT629745.1	1425281	1428241	+	15270	LT629745.1_1354	susC		
LT629745	PUL3	LT629745.1_1355	LT629745.1	1428254	1429834	+	13	LT629745.1_1355	susD		
LT629745	PUL3	LT629745.1_1356	LT629745.1	1429907	1431568	+	73	LT629745.1_1356		GH16_3	
LT629745	PUL3	LT629745.1_1357	LT629745.1	1431561	1433867	+	-7	LT629745.1_1357		GH3	
LT629745	PUL4	LT629745.1_1482	LT629745.1	1566655	1568367	-	132788	LT629745.1_1482	susD		
LT629745	PUL4	LT629745.1_1483	LT629745.1	1568386	1571607	-	19	LT629745.1_1483	susC		
LT629745	PUL4	LT629745.1_1484	LT629745.1	1571766	1572572	-	159	LT629745.1_1484			
LT629745	PUL4	LT629745.1_1485	LT629745.1	1572565	1574166	-	-7	LT629745.1_1485		GH20	
LT629745	PUL5	LT629745.1_1872	LT629745.1	2003144	2006176	+	428978	LT629745.1_1872	susC		
LT629745	PUL5	LT629745.1_1873	LT629745.1	2006195	2007658	+	19	LT629745.1_1873	susD		
LT629745	PUL6	LT629745.1_1934	LT629745.1	2101443	2102816	-	93785	LT629745.1_1934	susD		
LT629745	PUL6	LT629745.1_1935	LT629745.1	2102823	2106035	-	7	LT629745.1_1935	susC		
LT629745	PUL6	LT629745.1_1936	LT629745.1	2106332	2107066	-	297	LT629745.1_1936			
LT629745	PUL6	LT629745.1_1937	LT629745.1	2107168	2108406	-	102	LT629745.1_1937			
LT629745	PUL6	LT629745.1_1938	LT629745.1	2108422	2109327	-	16	LT629745.1_1938			
LT629745	PUL6	LT629745.1_1939	LT629745.1	2109348	2110796	-	21	LT629745.1_1939	susD		
LT629745	PUL6	LT629745.1_1940	LT629745.1	2110815	2113937	-	19	LT629745.1_1940	susC		
LT629745	PUL6	LT629745.1_1941	LT629745.1	2114272	2115000	-	335	LT629745.1_1941			
LT629745	PUL6	LT629745.1_1942	LT629745.1	2115032	2116453	-	32	LT629745.1_1942	susD		
LT629745	PUL6	LT629745.1_1943	LT629745.1	2116465	2119722	-	12	LT629745.1_1943	susC		
LT629745	PUL7	LT629745.1_2031	LT629745.1	2199032	2202214	+	79310	LT629745.1_2031	susC		
LT629745	PUL7	LT629745.1_2032	LT629745.1	2202226	2203617	+	12	LT629745.1_2032	susD		
LT629745	PUL8	LT629745.1_2500	LT629745.1	2709343	2712483	+	505726	LT629745.1_2500	susC		
LT629745	PUL8	LT629745.1_2501	LT629745.1	2712494	2713975	+	11	LT629745.1_2501	susD		
LT629745	PUL9	LT629745.1_3155	LT629745.1	3469100	3471997	+	755125	LT629745.1_3155	susC		
LT629745	PUL9	LT629745.1_3156	LT629745.1	3472073	3473479	+	76	LT629745.1_3156	susD		
LT629745	PUL10	LT629745.1_3203	LT629745.1	3516972	3518450	-	43493	LT629745.1_3203		GT2_Glyco_tranf_2_3	
LT629745	PUL10	LT629745.1_3204	LT629745.1	3518552	3520135	-	102	LT629745.1_3204			
LT629745	PUL10	LT629745.1_3205	LT629745.1	3520132	3521433	-	-3	LT629745.1_3205			
LT629745	PUL10	LT629745.1_3206	LT629745.1	3521430	3522131	-	-3	LT629745.1_3206		GT2_Glycos_transf_2	
LT629745	PUL10	LT629745.1_3207	LT629745.1	3522121	3522927	-	-10	LT629745.1_3207			
LT629745	PUL10	LT629745.1_3208	LT629745.1	3523222	3526440	+	295	LT629745.1_3208	susC		
LT629745	PUL10	LT629745.1_3209	LT629745.1	3526452	3527897	+	12	LT629745.1_3209	susD		
