genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
CP102259	PUL1	CP102259.1_46	CP102259.1	48541	51774	+	0	CP102259.1_46	susC		
CP102259	PUL1	CP102259.1_47	CP102259.1	51788	53800	+	14	CP102259.1_47	susD		
CP102259	PUL2	CP102259.1_72	CP102259.1	74070	77417	+	20270	CP102259.1_72	susC		
CP102259	PUL2	CP102259.1_73	CP102259.1	77430	78923	+	13	CP102259.1_73	susD		
CP102259	PUL2	CP102259.1_74	CP102259.1	78943	80457	+	20	CP102259.1_74			
CP102259	PUL2	CP102259.1_75	CP102259.1	80470	81435	+	13	CP102259.1_75			
CP102259	PUL2	CP102259.1_76	CP102259.1	81515	82402	+	80	CP102259.1_76			
CP102259	PUL2	CP102259.1_77	CP102259.1	82425	84746	+	23	CP102259.1_77		GH20	
CP102259	PUL2	CP102259.1_78	CP102259.1	84767	86584	+	21	CP102259.1_78		GH78	
CP102259	PUL2	CP102259.1_79	CP102259.1	86675	88042	+	91	CP102259.1_79			
CP102259	PUL2	CP102259.1_80	CP102259.1	88197	91439	+	155	CP102259.1_80		GH106	
CP102259	PUL3	CP102259.1_94	CP102259.1	104216	105769	-	12777	CP102259.1_94		GH50	
CP102259	PUL3	CP102259.1_95	CP102259.1	105780	107192	-	11	CP102259.1_95		GH50	
CP102259	PUL3	CP102259.1_96	CP102259.1	107196	109859	-	4	CP102259.1_96		GH2_2;CBM57	
CP102259	PUL3	CP102259.1_97	CP102259.1	109871	111979	-	12	CP102259.1_97			
CP102259	PUL3	CP102259.1_98	CP102259.1	112011	113624	-	32	CP102259.1_98	susD		
CP102259	PUL3	CP102259.1_99	CP102259.1	113639	116698	-	15	CP102259.1_99	susC		
CP102259	PUL4	CP102259.1_108	CP102259.1	130497	131591	+	13799	CP102259.1_108		PL10_1	
CP102259	PUL4	CP102259.1_109	CP102259.1	131759	133396	-	168	CP102259.1_109			
CP102259	PUL4	CP102259.1_110	CP102259.1	133663	135654	-	267	CP102259.1_110			
CP102259	PUL4	CP102259.1_111	CP102259.1	135747	137006	-	93	CP102259.1_111			
CP102259	PUL4	CP102259.1_112	CP102259.1	137109	138563	-	103	CP102259.1_112	susD		
CP102259	PUL4	CP102259.1_113	CP102259.1	138583	141699	-	20	CP102259.1_113	susC		
CP102259	PUL5	CP102259.1_115	CP102259.1	144083	147025	+	2384	CP102259.1_115	susC		
CP102259	PUL5	CP102259.1_116	CP102259.1	147045	148457	+	20	CP102259.1_116	susD		
CP102259	PUL6	CP102259.1_130	CP102259.1	158514	161600	+	10057	CP102259.1_130	susC		
CP102259	PUL6	CP102259.1_131	CP102259.1	161652	163454	+	52	CP102259.1_131	susD		
CP102259	PUL7	CP102259.1_246	CP102259.1	308672	310438	-	145218	CP102259.1_246	susD		
