genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NC_015846	PUL1	NC_015846.1_10	NC_015846.1	10230	13316	+	0	NC_015846.1_10	susC		
NC_015846	PUL1	NC_015846.1_11	NC_015846.1	13321	14817	+	5	NC_015846.1_11	susD		
NC_015846	PUL2	NC_015846.1_38	NC_015846.1	42274	45588	+	27457	NC_015846.1_38	susC		
NC_015846	PUL2	NC_015846.1_39	NC_015846.1	45603	47099	+	15	NC_015846.1_39	susD		
NC_015846	PUL3	NC_015846.1_490	NC_015846.1	577787	579097	-	530688	NC_015846.1_490	susD		
NC_015846	PUL3	NC_015846.1_491	NC_015846.1	579110	582463	-	13	NC_015846.1_491	susC		
NC_015846	PUL4	NC_015846.1_803	NC_015846.1	931942	935064	+	349479	NC_015846.1_803	susC		
NC_015846	PUL4	NC_015846.1_804	NC_015846.1	935087	936724	+	23	NC_015846.1_804	susD		
NC_015846	PUL5	NC_015846.1_1035	NC_015846.1	1189289	1192651	+	252565	NC_015846.1_1035	susC		
NC_015846	PUL5	NC_015846.1_1036	NC_015846.1	1192670	1194022	+	19	NC_015846.1_1036	susD		
NC_015846	PUL5	NC_015846.1_1037	NC_015846.1	1194038	1195387	+	16	NC_015846.1_1037			
NC_015846	PUL5	NC_015846.1_1038	NC_015846.1	1195447	1196088	+	60	NC_015846.1_1038			
NC_015846	PUL5	NC_015846.1_1039	NC_015846.1	1196117	1197004	+	29	NC_015846.1_1039			
NC_015846	PUL5	NC_015846.1_1040	NC_015846.1	1197009	1197743	+	5	NC_015846.1_1040	susC		
NC_015846	PUL6	NC_015846.1_1300	NC_015846.1	1498057	1501044	+	300314	NC_015846.1_1300	susC		
NC_015846	PUL6	NC_015846.1_1301	NC_015846.1	1501057	1502544	+	13	NC_015846.1_1301	susD		
NC_015846	PUL6	NC_015846.1_1302	NC_015846.1	1502652	1504100	+	108	NC_015846.1_1302		GH30_3	
NC_015846	PUL6	NC_015846.1_1303	NC_015846.1	1504118	1504822	+	18	NC_015846.1_1303			
NC_015846	PUL6	NC_015846.1_1304	NC_015846.1	1504964	1507177	+	142	NC_015846.1_1304		GH3	
NC_015846	PUL7	NC_015846.1_1592	NC_015846.1	1843680	1845566	-	336503	NC_015846.1_1592	susD		
NC_015846	PUL7	NC_015846.1_1593	NC_015846.1	1845580	1848447	-	14	NC_015846.1_1593	susC		
NC_015846	PUL7	NC_015846.1_1594	NC_015846.1	1848509	1848772	-	62	NC_015846.1_1594	susC		
NC_015846	PUL8	NC_015846.1_1874	NC_015846.1	2159007	2160569	-	310235	NC_015846.1_1874	susD		
NC_015846	PUL8	NC_015846.1_1875	NC_015846.1	2160584	2163919	-	15	NC_015846.1_1875	susC		
NC_015846	PUL9	NC_015846.1_2077	NC_015846.1	2386673	2388580	-	222754	NC_015846.1_2077		GH13_38	
NC_015846	PUL9	NC_015846.1_2078	NC_015846.1	2388637	2390748	-	57	NC_015846.1_2078		GH97	
NC_015846	PUL9	NC_015846.1_2079	NC_015846.1	2390970	2391332	-	222	NC_015846.1_2079			
NC_015846	PUL9	NC_015846.1_2080	NC_015846.1	2391597	2393009	-	265	NC_015846.1_2080		GH13_7	
NC_015846	PUL9	NC_015846.1_2081	NC_015846.1	2393163	2393840	-	154	NC_015846.1_2081			
NC_015846	PUL9	NC_015846.1_2082	NC_015846.1	2393972	2394217	+	132	NC_015846.1_2082			
NC_015846	PUL9	NC_015846.1_2083	NC_015846.1	2394318	2395328	-	101	NC_015846.1_2083			
NC_015846	PUL9	NC_015846.1_2084	NC_015846.1	2395347	2396927	-	19	NC_015846.1_2084	susD		
NC_015846	PUL9	NC_015846.1_2085	NC_015846.1	2396958	2399879	-	31	NC_015846.1_2085	susC		
NC_015846	PUL9	NC_015846.1_2086	NC_015846.1	2400189	2401214	+	310	NC_015846.1_2086			
NC_015846	PUL9	NC_015846.1_2087	NC_015846.1	2401244	2403076	-	30	NC_015846.1_2087		GH13_46	
NC_015846	PUL9	NC_015846.1_2088	NC_015846.1	2403091	2405397	-	15	NC_015846.1_2088		GH65	
NC_015846	PUL10	NC_015846.1_2103	NC_015846.1	2420527	2423565	+	15130	NC_015846.1_2103	susC		
NC_015846	PUL10	NC_015846.1_2104	NC_015846.1	2423583	2425103	+	18	NC_015846.1_2104	susD		
