genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JABKKG010000004	PUL1	JABKKG010000004.1_8	JABKKG010000004.1	10910	12961	-	0	JABKKG010000004.1_8	susD		
JABKKG010000004	PUL1	JABKKG010000004.1_9	JABKKG010000004.1	12984	16139	-	23	JABKKG010000004.1_9	susC		
JABKKG010000004	PUL1	JABKKG010000004.1_10	JABKKG010000004.1	16334	16507	+	195	JABKKG010000004.1_10			
JABKKG010000004	PUL1	JABKKG010000004.1_11	JABKKG010000004.1	16511	19195	-	4	JABKKG010000004.1_11		PL1_2	
JABKKG010000004	PUL2	JABKKG010000004.1_40	JABKKG010000004.1	60430	62406	+	41235	JABKKG010000004.1_40	susC		
JABKKG010000004	PUL2	JABKKG010000004.1_41	JABKKG010000004.1	62519	63769	+	113	JABKKG010000004.1_41			
JABKKG010000004	PUL2	JABKKG010000004.1_42	JABKKG010000004.1	63975	66887	+	206	JABKKG010000004.1_42			
JABKKG010000004	PUL2	JABKKG010000004.1_43	JABKKG010000004.1	67061	68833	-	174	JABKKG010000004.1_43	susD		
JABKKG010000004	PUL2	JABKKG010000004.1_44	JABKKG010000004.1	68875	71931	-	42	JABKKG010000004.1_44	susC		
JABKKG010000004	PUL3	JABKKG010000004.1_115	JABKKG010000004.1	175393	178719	+	103462	JABKKG010000004.1_115	susC		
JABKKG010000004	PUL3	JABKKG010000004.1_116	JABKKG010000004.1	178746	180839	+	27	JABKKG010000004.1_116	susD		
JABKKG010000004	PUL3	JABKKG010000004.1_117	JABKKG010000004.1	180898	183732	+	59	JABKKG010000004.1_117	susC		
JABKKG010000004	PUL3	JABKKG010000004.1_118	JABKKG010000004.1	183755	185473	+	23	JABKKG010000004.1_118	susD		
JABKKG010000004	PUL4	JABKKG010000004.1_255	JABKKG010000004.1	347323	349251	-	161850	JABKKG010000004.1_255	susD		
JABKKG010000004	PUL4	JABKKG010000004.1_256	JABKKG010000004.1	349303	352461	-	52	JABKKG010000004.1_256	susC		
JABKKG010000004	PUL4	JABKKG010000004.1_257	JABKKG010000004.1	352837	354438	-	376	JABKKG010000004.1_257			
JABKKG010000004	PUL4	JABKKG010000004.1_258	JABKKG010000004.1	354666	355325	+	228	JABKKG010000004.1_258			
JABKKG010000004	PUL4	JABKKG010000004.1_259	JABKKG010000004.1	355558	356958	-	233	JABKKG010000004.1_259			
JABKKG010000004	PUL4	JABKKG010000004.1_260	JABKKG010000004.1	357274	358632	-	316	JABKKG010000004.1_260		GH28	
