genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
CP065889	PUL1	CP065889.1_110	CP065889.1	126952	128373	+	0	CP065889.1_110		CE20	
CP065889	PUL1	CP065889.1_111	CP065889.1	128527	131061	-	154	CP065889.1_111		GH9	
CP065889	PUL1	CP065889.1_112	CP065889.1	131401	132654	+	340	CP065889.1_112			
CP065889	PUL1	CP065889.1_113	CP065889.1	132651	134552	+	-3	CP065889.1_113			
CP065889	PUL1	CP065889.1_114	CP065889.1	134593	136323	+	41	CP065889.1_114		GH9	
CP065889	PUL1	CP065889.1_115	CP065889.1	136329	140240	-	6	CP065889.1_115			
CP065889	PUL1	CP065889.1_116	CP065889.1	140497	142872	+	257	CP065889.1_116		GH31_3	
CP065889	PUL1	CP065889.1_117	CP065889.1	143084	146257	+	212	CP065889.1_117	susC		
CP065889	PUL1	CP065889.1_118	CP065889.1	146276	147961	+	19	CP065889.1_118	susD		
CP065889	PUL1	CP065889.1_119	CP065889.1	148176	149408	+	215	CP065889.1_119			
CP065889	PUL1	CP065889.1_120	CP065889.1	149414	151942	+	6	CP065889.1_120		GH9	
CP065889	PUL2	CP065889.1_202	CP065889.1	241042	243132	+	89100	CP065889.1_202		GH172	
CP065889	PUL2	CP065889.1_203	CP065889.1	243287	244291	+	155	CP065889.1_203			
CP065889	PUL2	CP065889.1_204	CP065889.1	244319	245248	+	28	CP065889.1_204			
CP065889	PUL2	CP065889.1_205	CP065889.1	245285	246829	+	37	CP065889.1_205			
CP065889	PUL2	CP065889.1_206	CP065889.1	247006	250128	+	177	CP065889.1_206	susC		
CP065889	PUL2	CP065889.1_207	CP065889.1	250157	251962	+	29	CP065889.1_207	susD		
CP065889	PUL2	CP065889.1_208	CP065889.1	252048	254414	+	86	CP065889.1_208		GH92	
CP065889	PUL2	CP065889.1_209	CP065889.1	254478	255647	+	64	CP065889.1_209		GH172	
CP065889	PUL2	CP065889.1_210	CP065889.1	255701	258385	+	54	CP065889.1_210		GH13_36	
CP065889	PUL3	CP065889.1_237	CP065889.1	289769	291451	-	31384	CP065889.1_237	susD		
CP065889	PUL3	CP065889.1_238	CP065889.1	291483	294851	-	32	CP065889.1_238	susC		
CP065889	PUL4	CP065889.1_241	CP065889.1	298919	301225	-	4068	CP065889.1_241		GH78;CBM67	
CP065889	PUL4	CP065889.1_242	CP065889.1	301225	303747	-	0	CP065889.1_242		GH3	
CP065889	PUL4	CP065889.1_243	CP065889.1	303770	305182	-	23	CP065889.1_243		GH5_25	
CP065889	PUL4	CP065889.1_244	CP065889.1	305208	307529	-	26	CP065889.1_244		GH3	
CP065889	PUL4	CP065889.1_245	CP065889.1	307616	309844	-	87	CP065889.1_245		GH3	
CP065889	PUL4	CP065889.1_246	CP065889.1	310206	311360	-	362	CP065889.1_246			
CP065889	PUL4	CP065889.1_247	CP065889.1	311396	313141	-	36	CP065889.1_247	susD		
CP065889	PUL4	CP065889.1_248	CP065889.1	313200	316427	-	59	CP065889.1_248	susC		
CP065889	PUL5	CP065889.1_281	CP065889.1	362121	364412	+	45694	CP065889.1_281		GH3	
CP065889	PUL5	CP065889.1_282	CP065889.1	364565	367216	+	153	CP065889.1_282		CBM57;GH2_2	
CP065889	PUL5	CP065889.1_283	CP065889.1	367264	368829	+	48	CP065889.1_283			
CP065889	PUL5	CP065889.1_284	CP065889.1	368877	370061	+	48	CP065889.1_284		GH172	
CP065889	PUL5	CP065889.1_285	CP065889.1	370131	371426	+	70	CP065889.1_285			
CP065889	PUL5	CP065889.1_286	CP065889.1	371439	373016	+	13	CP065889.1_286			
CP065889	PUL5	CP065889.1_287	CP065889.1	373041	374192	+	25	CP065889.1_287		GH172	
CP065889	PUL5	CP065889.1_288	CP065889.1	374367	377372	+	175	CP065889.1_288	susC		
CP065889	PUL5	CP065889.1_289	CP065889.1	377398	378906	+	26	CP065889.1_289	susD		
CP065889	PUL5	CP065889.1_290	CP065889.1	378974	380305	+	68	CP065889.1_290		GH144	
CP065889	PUL5	CP065889.1_291	CP065889.1	380368	381219	+	63	CP065889.1_291			
CP065889	PUL5	CP065889.1_292	CP065889.1	381231	383501	+	12	CP065889.1_292		GH3	
CP065889	PUL5	CP065889.1_293	CP065889.1	383535	385100	+	34	CP065889.1_293			
CP065889	PUL5	CP065889.1_294	CP065889.1	385157	386890	+	57	CP065889.1_294		CBM32;GH43_28	
CP065889	PUL5	CP065889.1_295	CP065889.1	386975	388711	+	85	CP065889.1_295		GH43_28;CBM32	
CP065889	PUL5	CP065889.1_296	CP065889.1	388731	390248	+	20	CP065889.1_296			
CP065889	PUL5	CP065889.1_297	CP065889.1	390403	391182	+	155	CP065889.1_297		CE1	
CP065889	PUL6	CP065889.1_329	CP065889.1	421387	423315	-	30205	CP065889.1_329		GH63	
CP065889	PUL6	CP065889.1_330	CP065889.1	423336	426479	-	21	CP065889.1_330		GH2_10	
CP065889	PUL6	CP065889.1_331	CP065889.1	426552	427154	-	73	CP065889.1_331			
CP065889	PUL6	CP065889.1_332	CP065889.1	427151	427429	-	-3	CP065889.1_332			
CP065889	PUL6	CP065889.1_333	CP065889.1	427531	430767	-	102	CP065889.1_333		GH2_10	
CP065889	PUL6	CP065889.1_334	CP065889.1	430837	432846	-	70	CP065889.1_334		GH63	
CP065889	PUL6	CP065889.1_335	CP065889.1	432973	434508	-	127	CP065889.1_335	susD		
