genome	pulid	contigid	start	end	pattern
NZ_CP102288	PUL1	NZ_CP102288.1	33397	40041	susC-susD-GH32
NZ_CP102288	PUL2	NZ_CP102288.1	55158	59940	susC-susC-susD
NZ_CP102288	PUL3	NZ_CP102288.1	233034	257961	susC-susD-GH30_3-unk-unk-unk-unk-GH5_4-susC-susD-unk-GH3
NZ_CP102288	PUL4	NZ_CP102288.1	429506	443387	GH133-GT4-GH57_3-GH43_10-GH28-susD-susC
NZ_CP102288	PUL5	NZ_CP102288.1	446890	465888	susD-susC-CE8-GH95-unk-unk-PL1_2-GH28;GH105
NZ_CP102288	PUL6	NZ_CP102288.1	546421	560634	susC-susD-unk-unk-GH5_4-GH5_4-GH5_7
NZ_CP102288	PUL7	NZ_CP102288.1	2242713	2247662	susD-susC
NZ_CP102288	PUL8	NZ_CP102288.1	2366674	2375372	GH13_44-GH97-susD-susC
NZ_CP102288	PUL9	NZ_CP102288.1	2453316	2491227	GH51_2-unk-unk-unk-GH43_5-GH43_4-unk-susD-susC-unk-unk-unk-unk-GH13_46-GH13_14-GH97-GH77-unk-unk-susC-unk-susC-susD
NZ_CP102288	PUL10	NZ_CP102288.1	2625419	2629663	susD-susC
NZ_CP102288	PUL11	NZ_CP102288.1	2976469	2985924	susD-susC-unk-susC-GH28
NZ_CP102288	PUL12	NZ_CP102288.1	3009273	3034875	susD-susC-unk-unk-susD-susC-GH35-GH67-unk-unk-unk-GH10-GH43_1
NZ_CP102288	PUL13	NZ_CP102288.1	3094181	3106393	PL1;CBM77-susC-susD-unk-GH53-GH2_1
NZ_CP102288	PUL14	NZ_CP102288.1	3110416	3114897	susC-susD
NZ_CP102288	PUL15	NZ_CP102288.1	3278053	3299246	CBM91;GH43_12-unk-GH5_21-susC-susD-susC-susD-unk-GH10
