genome	pulid	contigid	start	end	pattern
NZ_CP014224	PUL1	NZ_CP014224.1	354727	378318	GH2_1-CBM101;GH86-unk-susC-susD-unk-unk-CBM6;GH86-unk-unk-GH3
NZ_CP014224	PUL2	NZ_CP014224.1	673544	681523	susC-susD-unk-GH105
NZ_CP014224	PUL3	NZ_CP014224.1	788242	852883	GH29-susC-unk-unk-CE20-unk-PL40-unk-GH95-GH29-unk-CBM6;PL43;CBM47-GH172-GH31_4-unk-unk-GH116-PL43-PL43-GH43_2-GH28-GH39-unk-unk-susC-susD-PL43-PL43;CBM47-PL43-unk-unk-CBM96;CBM6-CBM47;PL43
NZ_CP014224	PUL4	NZ_CP014224.1	862242	895281	susC-susD-unk-unk-susC-unk-unk-unk-CBM47;CBM6-GH30;CBM47;CBM6-PL43-unk-unk-CE20-GH30_2-GH39
NZ_CP014224	PUL5	NZ_CP014224.1	918975	946981	GH2_10-GH29-unk-GH2_1-unk-unk-unk-susC-susD-susC-susD
NZ_CP014224	PUL6	NZ_CP014224.1	1166144	1175557	GH32-susC-susD-unk-GH32
NZ_CP014224	PUL7	NZ_CP014224.1	1393087	1499797	CBM67;GH78-unk-GH2_21-unk-susC-susD-unk-unk-GH3-unk-unk-GH78-GH3-GH105-unk-unk-GH106-susC-susD-susC-susD-unk-PL28-CBM67-unk-unk-GH51-CBM67;GH78-GH43_10-GH39-GH5-unk-unk-unk-unk-PL38-unk-CBM90;PL24-PL37-CBM67;GH78-GH78;CBM67-GH2_2;CBM57-GH2_1;CBM35-GH59-GH106-unk-unk-unk-unk-PL40
NZ_CP014224	PUL8	NZ_CP014224.1	1677698	1694459	GH2_10-GH141-GH154;GH105-unk-unk-susD-susC
NZ_CP014224	PUL9	NZ_CP014224.1	1786184	1841724	GH141-GH107-GH107-GH141-GH43_2-unk-GH141-unk-unk-GH141-GH29-GH95-unk-GH168-unk-GH117-GH29-unk-susD-susC-unk-unk-GH29-unk-GH107-GH107-unk-unk-unk-unk-GH29
NZ_CP014224	PUL10	NZ_CP014224.1	1995887	2036407	CE20-CE20-GH167-GH167-GH110-unk-unk-unk-unk-GH150-unk-unk-GH150-unk-unk-susD-susC-unk-GH127-GH2_10
NZ_CP014224	PUL11	NZ_CP014224.1	2195902	2205451	GH168-GH29-GH168-susD-susC
NZ_CP014224	PUL12	NZ_CP014224.1	2312218	2322710	GH16_3-GH3-GH16_3-CBM102-susD-susC
NZ_CP014224	PUL13	NZ_CP014224.1	2512912	2531860	susD-susC-unk-unk-GH16_13-GH16_13-unk-unk-unk-unk-GH16_13-GH127
NZ_CP014224	PUL14	NZ_CP014224.1	2558654	2580077	susC-unk-unk-GH5_25-unk-unk-GH10-unk-unk-GH3-susD-susC
NZ_CP014224	PUL15	NZ_CP014224.1	2589172	2612803	CE20-unk-GH50-unk-unk-GH29-GH29-GH92-susD-susC-unk-GH177-GH78
NZ_CP014224	PUL16	NZ_CP014224.1	2764893	2772129	PL7-PL7-unk-susD-susC
