genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JABKKG010000006	PUL1	JABKKG010000006.1_129	JABKKG010000006.1	131252	132823	-	0	JABKKG010000006.1_129	susD		
JABKKG010000006	PUL1	JABKKG010000006.1_130	JABKKG010000006.1	132835	136152	-	12	JABKKG010000006.1_130	susC		
JABKKG010000006	PUL2	JABKKG010000006.1_131	JABKKG010000006.1	136825	138486	-	673	JABKKG010000006.1_131	susD		
JABKKG010000006	PUL2	JABKKG010000006.1_132	JABKKG010000006.1	138518	141715	-	32	JABKKG010000006.1_132	susC		
JABKKG010000006	PUL2	JABKKG010000006.1_133	JABKKG010000006.1	141747	141896	+	32	JABKKG010000006.1_133			
JABKKG010000006	PUL2	JABKKG010000006.1_134	JABKKG010000006.1	142016	142978	+	120	JABKKG010000006.1_134			
JABKKG010000006	PUL2	JABKKG010000006.1_135	JABKKG010000006.1	143319	143537	-	341	JABKKG010000006.1_135			
JABKKG010000006	PUL2	JABKKG010000006.1_136	JABKKG010000006.1	143569	146784	+	32	JABKKG010000006.1_136	susC		
JABKKG010000006	PUL2	JABKKG010000006.1_137	JABKKG010000006.1	146815	148413	+	31	JABKKG010000006.1_137	susD		
JABKKG010000006	PUL3	JABKKG010000006.1_153	JABKKG010000006.1	166032	168266	+	17619	JABKKG010000006.1_153		GH36	
JABKKG010000006	PUL3	JABKKG010000006.1_154	JABKKG010000006.1	168383	170215	-	117	JABKKG010000006.1_154	susD		
JABKKG010000006	PUL3	JABKKG010000006.1_155	JABKKG010000006.1	170228	173269	-	13	JABKKG010000006.1_155	susC		
