genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JABKKF010000013	PUL1	JABKKF010000013.1_30	JABKKF010000013.1	29296	30945	-	0	JABKKF010000013.1_30		CBM91;GH43_12	
JABKKF010000013	PUL1	JABKKF010000013.1_31	JABKKF010000013.1	31006	33507	-	61	JABKKF010000013.1_31		GH115	
JABKKF010000013	PUL1	JABKKF010000013.1_32	JABKKF010000013.1	33522	35618	-	15	JABKKF010000013.1_32		GH43_10;CBM91	
JABKKF010000013	PUL1	JABKKF010000013.1_33	JABKKF010000013.1	35655	37559	-	37	JABKKF010000013.1_33		GH97	
JABKKF010000013	PUL1	JABKKF010000013.1_34	JABKKF010000013.1	37614	38984	-	55	JABKKF010000013.1_34		GH43_29;CBM6	
JABKKF010000013	PUL1	JABKKF010000013.1_35	JABKKF010000013.1	38991	40787	-	7	JABKKF010000013.1_35		CE1	
JABKKF010000013	PUL1	JABKKF010000013.1_36	JABKKF010000013.1	40872	43328	-	85	JABKKF010000013.1_36		GH95	
JABKKF010000013	PUL1	JABKKF010000013.1_37	JABKKF010000013.1	43338	45860	-	10	JABKKF010000013.1_37		GH115	
JABKKF010000013	PUL1	JABKKF010000013.1_38	JABKKF010000013.1	45878	48553	-	18	JABKKF010000013.1_38		CE1;GH43_10;CBM91	
JABKKF010000013	PUL1	JABKKF010000013.1_39	JABKKF010000013.1	48735	52106	-	182	JABKKF010000013.1_39			
JABKKF010000013	PUL1	JABKKF010000013.1_40	JABKKF010000013.1	52260	52487	-	154	JABKKF010000013.1_40			
JABKKF010000013	PUL1	JABKKF010000013.1_41	JABKKF010000013.1	52614	56492	-	127	JABKKF010000013.1_41			
JABKKF010000013	PUL1	JABKKF010000013.1_42	JABKKF010000013.1	56887	58128	-	395	JABKKF010000013.1_42		CE1	
JABKKF010000013	PUL1	JABKKF010000013.1_43	JABKKF010000013.1	58157	59665	-	29	JABKKF010000013.1_43		GH30_8	
JABKKF010000013	PUL1	JABKKF010000013.1_44	JABKKF010000013.1	59662	61305	-	-3	JABKKF010000013.1_44			
JABKKF010000013	PUL1	JABKKF010000013.1_45	JABKKF010000013.1	61348	64488	-	43	JABKKF010000013.1_45	susC		
JABKKF010000013	PUL1	JABKKF010000013.1_46	JABKKF010000013.1	64503	66122	-	15	JABKKF010000013.1_46			
JABKKF010000013	PUL1	JABKKF010000013.1_47	JABKKF010000013.1	66163	68091	-	41	JABKKF010000013.1_47			
JABKKF010000013	PUL1	JABKKF010000013.1_48	JABKKF010000013.1	68123	69808	-	32	JABKKF010000013.1_48	susD		
JABKKF010000013	PUL1	JABKKF010000013.1_49	JABKKF010000013.1	69820	73113	-	12	JABKKF010000013.1_49	susC		
