genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
DS264579	PUL1	DS264579.1_4	DS264579.1	3336	5333	-	0	DS264579.1_4		GH172	
DS264579	PUL1	DS264579.1_5	DS264579.1	5643	6620	+	310	DS264579.1_5		GH5_2	
DS264579	PUL1	DS264579.1_6	DS264579.1	6740	9991	+	120	DS264579.1_6	susC		
DS264579	PUL1	DS264579.1_7	DS264579.1	10004	11767	+	13	DS264579.1_7	susD		
DS264579	PUL1	DS264579.1_8	DS264579.1	11797	12969	+	30	DS264579.1_8			
DS264579	PUL1	DS264579.1_9	DS264579.1	13029	14114	+	60	DS264579.1_9		GH5_5	
DS264579	PUL1	DS264579.1_10	DS264579.1	14133	16703	+	19	DS264579.1_10		GH2_13	
DS264579	PUL1	DS264579.1_11	DS264579.1	16714	17754	+	11	DS264579.1_11		GH5_5	
DS264579	PUL1	DS264579.1_12	DS264579.1	17759	19120	+	5	DS264579.1_12		GH140	
DS264579	PUL1	DS264579.1_13	DS264579.1	19147	20316	+	27	DS264579.1_13		GH130_1	
DS264579	PUL1	DS264579.1_14	DS264579.1	20327	21721	+	11	DS264579.1_14			
DS264579	PUL1	DS264579.1_15	DS264579.1	21681	24413	+	-40	DS264579.1_15		CBM67;GH78	
DS264579	PUL1	DS264579.1_16	DS264579.1	24548	25195	+	135	DS264579.1_16			
DS264579	PUL1	DS264579.1_17	DS264579.1	25214	27133	+	19	DS264579.1_17		CE20	
DS264579	PUL1	DS264579.1_18	DS264579.1	27311	28447	+	178	DS264579.1_18			
DS264579	PUL1	DS264579.1_19	DS264579.1	28458	30335	+	11	DS264579.1_19			
DS264579	PUL1	DS264579.1_20	DS264579.1	30332	30790	+	-3	DS264579.1_20			
DS264579	PUL1	DS264579.1_21	DS264579.1	30828	32405	+	38	DS264579.1_21			
DS264579	PUL1	DS264579.1_22	DS264579.1	32561	34804	-	156	DS264579.1_22		GH3	
DS264579	PUL1	DS264579.1_23	DS264579.1	34812	37340	-	8	DS264579.1_23		GH2_1	
DS264579	PUL1	DS264579.1_24	DS264579.1	37387	40251	-	47	DS264579.1_24		GH31_4	
DS264579	PUL1	DS264579.1_25	DS264579.1	40394	44413	-	143	DS264579.1_25			
