genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NC_014033	PUL1	NC_014033.1_151	NC_014033.1	186024	188465	-	0	NC_014033.1_151		GH94	
NC_014033	PUL1	NC_014033.1_152	NC_014033.1	188770	192024	+	305	NC_014033.1_152	susC		
NC_014033	PUL1	NC_014033.1_153	NC_014033.1	192060	193604	+	36	NC_014033.1_153	susD		
NC_014033	PUL2	NC_014033.1_261	NC_014033.1	306614	307585	-	113010	NC_014033.1_261		GH188	
NC_014033	PUL2	NC_014033.1_262	NC_014033.1	307613	308512	-	28	NC_014033.1_262			
NC_014033	PUL2	NC_014033.1_263	NC_014033.1	308693	309691	+	181	NC_014033.1_263			
NC_014033	PUL2	NC_014033.1_264	NC_014033.1	309758	312868	+	67	NC_014033.1_264			
NC_014033	PUL2	NC_014033.1_265	NC_014033.1	312941	314326	+	73	NC_014033.1_265			
NC_014033	PUL2	NC_014033.1_266	NC_014033.1	314379	316802	-	53	NC_014033.1_266		GH127	
NC_014033	PUL2	NC_014033.1_267	NC_014033.1	316828	319140	-	26	NC_014033.1_267		GH43_34;CBM32	
NC_014033	PUL2	NC_014033.1_268	NC_014033.1	319150	321087	-	10	NC_014033.1_268		GH97	
NC_014033	PUL2	NC_014033.1_269	NC_014033.1	321311	323713	+	224	NC_014033.1_269		GH127	
NC_014033	PUL2	NC_014033.1_270	NC_014033.1	323759	326809	+	46	NC_014033.1_270	susC		
NC_014033	PUL2	NC_014033.1_271	NC_014033.1	326825	328552	+	16	NC_014033.1_271	susD		
NC_014033	PUL3	NC_014033.1_1205	NC_014033.1	1361410	1363047	+	1032858	NC_014033.1_1205		GH20	
NC_014033	PUL3	NC_014033.1_1206	NC_014033.1	1363077	1365329	+	30	NC_014033.1_1206		GH20	
NC_014033	PUL3	NC_014033.1_1207	NC_014033.1	1365371	1366849	-	42	NC_014033.1_1207		GH125	
NC_014033	PUL3	NC_014033.1_1208	NC_014033.1	1366877	1369054	-	28	NC_014033.1_1208		GH92	
NC_014033	PUL3	NC_014033.1_1209	NC_014033.1	1369246	1372653	+	192	NC_014033.1_1209	susC		
NC_014033	PUL3	NC_014033.1_1210	NC_014033.1	1372703	1374418	+	50	NC_014033.1_1210	susD		
NC_014033	PUL3	NC_014033.1_1211	NC_014033.1	1374510	1378037	+	92	NC_014033.1_1211		GH18;GH78	
NC_014033	PUL3	NC_014033.1_1212	NC_014033.1	1378093	1381623	-	56	NC_014033.1_1212		GH2_17	
NC_014033	PUL3	NC_014033.1_1213	NC_014033.1	1381667	1383109	+	44	NC_014033.1_1213		GH29	
NC_014033	PUL3	NC_014033.1_1214	NC_014033.1	1383136	1385412	+	27	NC_014033.1_1214		GH92	
NC_014033	PUL3	NC_014033.1_1215	NC_014033.1	1385424	1387229	+	12	NC_014033.1_1215		GH29	
NC_014033	PUL3	NC_014033.1_1216	NC_014033.1	1387268	1389580	+	39	NC_014033.1_1216		GH3	
NC_014033	PUL3	NC_014033.1_1217	NC_014033.1	1389581	1391764	+	1	NC_014033.1_1217		GH92	
NC_014033	PUL4	NC_014033.1_1518	NC_014033.1	1743042	1747832	+	351278	NC_014033.1_1518		GH28;GH105	
NC_014033	PUL4	NC_014033.1_1519	NC_014033.1	1748038	1751058	+	206	NC_014033.1_1519	susC		
NC_014033	PUL4	NC_014033.1_1520	NC_014033.1	1751080	1753194	+	22	NC_014033.1_1520	susD		
NC_014033	PUL5	NC_014033.1_1625	NC_014033.1	1861415	1865089	+	108221	NC_014033.1_1625		GT2_Glycos_transf_2	
NC_014033	PUL5	NC_014033.1_1626	NC_014033.1	1865120	1866388	+	31	NC_014033.1_1626			
NC_014033	PUL5	NC_014033.1_1627	NC_014033.1	1866494	1867414	-	106	NC_014033.1_1627			
NC_014033	PUL5	NC_014033.1_1628	NC_014033.1	1867519	1868445	-	105	NC_014033.1_1628			
NC_014033	PUL5	NC_014033.1_1629	NC_014033.1	1868584	1869300	+	139	NC_014033.1_1629			
NC_014033	PUL5	NC_014033.1_1630	NC_014033.1	1869337	1871694	-	37	NC_014033.1_1630		GH35	
NC_014033	PUL5	NC_014033.1_1631	NC_014033.1	1871782	1873782	-	88	NC_014033.1_1631	susD		
NC_014033	PUL5	NC_014033.1_1632	NC_014033.1	1873820	1877107	-	38	NC_014033.1_1632	susC		
NC_014033	PUL5	NC_014033.1_1633	NC_014033.1	1877267	1879225	-	160	NC_014033.1_1633		PL11_1	
NC_014033	PUL6	NC_014033.1_1654	NC_014033.1	1900165	1902300	-	20940	NC_014033.1_1654	susD		
NC_014033	PUL6	NC_014033.1_1655	NC_014033.1	1902340	1905477	-	40	NC_014033.1_1655	susC		
NC_014033	PUL6	NC_014033.1_1656	NC_014033.1	1905608	1906786	-	131	NC_014033.1_1656		CE12	
NC_014033	PUL6	NC_014033.1_1657	NC_014033.1	1906963	1909341	+	177	NC_014033.1_1657		GH2_1	
