genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_CP012938	PUL1	NZ_CP012938.1_17	NZ_CP012938.1	18817	21975	+	0	NZ_CP012938.1_17	susC		
NZ_CP012938	PUL1	NZ_CP012938.1_18	NZ_CP012938.1	21989	23743	+	14	NZ_CP012938.1_18	susD		
NZ_CP012938	PUL1	NZ_CP012938.1_19	NZ_CP012938.1	23762	25285	+	19	NZ_CP012938.1_19			
NZ_CP012938	PUL1	NZ_CP012938.1_20	NZ_CP012938.1	25306	26664	+	21	NZ_CP012938.1_20			
NZ_CP012938	PUL1	NZ_CP012938.1_21	NZ_CP012938.1	26749	28176	+	85	NZ_CP012938.1_21		GH30_2	
NZ_CP012938	PUL1	NZ_CP012938.1_22	NZ_CP012938.1	28350	29738	+	174	NZ_CP012938.1_22		GH28	
NZ_CP012938	PUL1	NZ_CP012938.1_23	NZ_CP012938.1	29783	31714	+	45	NZ_CP012938.1_23		GH146	
NZ_CP012938	PUL2	NZ_CP012938.1_29	NZ_CP012938.1	39641	42850	+	7927	NZ_CP012938.1_29	susC		
NZ_CP012938	PUL2	NZ_CP012938.1_30	NZ_CP012938.1	42878	44599	+	28	NZ_CP012938.1_30	susD		
NZ_CP012938	PUL2	NZ_CP012938.1_31	NZ_CP012938.1	44634	46097	+	35	NZ_CP012938.1_31			
NZ_CP012938	PUL2	NZ_CP012938.1_32	NZ_CP012938.1	46135	47415	+	38	NZ_CP012938.1_32			
NZ_CP012938	PUL2	NZ_CP012938.1_33	NZ_CP012938.1	47509	50649	+	94	NZ_CP012938.1_33		GH2_10	
NZ_CP012938	PUL3	NZ_CP012938.1_38	NZ_CP012938.1	55664	58900	+	5015	NZ_CP012938.1_38	susC		
NZ_CP012938	PUL3	NZ_CP012938.1_39	NZ_CP012938.1	58913	60637	+	13	NZ_CP012938.1_39	susD		
NZ_CP012938	PUL3	NZ_CP012938.1_40	NZ_CP012938.1	60669	62195	+	32	NZ_CP012938.1_40			
NZ_CP012938	PUL3	NZ_CP012938.1_41	NZ_CP012938.1	62201	63604	+	6	NZ_CP012938.1_41			
NZ_CP012938	PUL3	NZ_CP012938.1_42	NZ_CP012938.1	63857	65506	+	253	NZ_CP012938.1_42		CBM91;GH43_10	
NZ_CP012938	PUL3	NZ_CP012938.1_43	NZ_CP012938.1	65595	66815	+	89	NZ_CP012938.1_43		GH88	
NZ_CP012938	PUL3	NZ_CP012938.1_44	NZ_CP012938.1	66880	67437	+	65	NZ_CP012938.1_44			
NZ_CP012938	PUL3	NZ_CP012938.1_45	NZ_CP012938.1	67526	68002	-	89	NZ_CP012938.1_45			
NZ_CP012938	PUL3	NZ_CP012938.1_46	NZ_CP012938.1	68060	69352	-	58	NZ_CP012938.1_46			
NZ_CP012938	PUL3	NZ_CP012938.1_47	NZ_CP012938.1	69604	70389	-	252	NZ_CP012938.1_47			
NZ_CP012938	PUL3	NZ_CP012938.1_48	NZ_CP012938.1	70423	72801	-	34	NZ_CP012938.1_48	susC		
NZ_CP012938	PUL3	NZ_CP012938.1_49	NZ_CP012938.1	72983	73417	+	182	NZ_CP012938.1_49			
NZ_CP012938	PUL3	NZ_CP012938.1_50	NZ_CP012938.1	73443	74261	+	26	NZ_CP012938.1_50		CE1	
NZ_CP012938	PUL4	NZ_CP012938.1_84	NZ_CP012938.1	111935	115378	+	37674	NZ_CP012938.1_84	susC		
NZ_CP012938	PUL4	NZ_CP012938.1_85	NZ_CP012938.1	115402	116793	+	24	NZ_CP012938.1_85	susD		
NZ_CP012938	PUL5	NZ_CP012938.1_101	NZ_CP012938.1	136233	139166	+	19440	NZ_CP012938.1_101	susC		
NZ_CP012938	PUL5	NZ_CP012938.1_102	NZ_CP012938.1	139179	140699	+	13	NZ_CP012938.1_102	susD		
NZ_CP012938	PUL6	NZ_CP012938.1_164	NZ_CP012938.1	218203	219189	-	77504	NZ_CP012938.1_164		GH109	
NZ_CP012938	PUL6	NZ_CP012938.1_165	NZ_CP012938.1	219647	220870	-	458	NZ_CP012938.1_165		PL38	
NZ_CP012938	PUL6	NZ_CP012938.1_166	NZ_CP012938.1	220912	222336	-	42	NZ_CP012938.1_166			
NZ_CP012938	PUL6	NZ_CP012938.1_167	NZ_CP012938.1	222352	223866	-	16	NZ_CP012938.1_167			
NZ_CP012938	PUL6	NZ_CP012938.1_168	NZ_CP012938.1	223886	225367	-	20	NZ_CP012938.1_168	susD		
NZ_CP012938	PUL6	NZ_CP012938.1_169	NZ_CP012938.1	225388	228504	-	21	NZ_CP012938.1_169	susC		
NZ_CP012938	PUL6	NZ_CP012938.1_170	NZ_CP012938.1	228528	229730	-	24	NZ_CP012938.1_170		PL38	
NZ_CP012938	PUL6	NZ_CP012938.1_171	NZ_CP012938.1	229969	230919	-	239	NZ_CP012938.1_171		PL38	
NZ_CP012938	PUL6	NZ_CP012938.1_172	NZ_CP012938.1	230954	233443	-	35	NZ_CP012938.1_172		GH2_2	
NZ_CP012938	PUL6	NZ_CP012938.1_173	NZ_CP012938.1	233508	234767	-	65	NZ_CP012938.1_173		GH88	
NZ_CP012938	PUL7	NZ_CP012938.1_185	NZ_CP012938.1	247432	250758	+	12665	NZ_CP012938.1_185	susC		
NZ_CP012938	PUL7	NZ_CP012938.1_186	NZ_CP012938.1	250771	252588	+	13	NZ_CP012938.1_186	susD		
NZ_CP012938	PUL7	NZ_CP012938.1_187	NZ_CP012938.1	252620	254326	+	32	NZ_CP012938.1_187			
