genome	pulid	contigid	start	end	pattern
NZ_CP012938	PUL1	NZ_CP012938.1	18817	31714	susC-susD-unk-unk-GH30_2-GH28-GH146
NZ_CP012938	PUL2	NZ_CP012938.1	39641	50649	susC-susD-unk-unk-GH2_10
NZ_CP012938	PUL3	NZ_CP012938.1	55664	74261	susC-susD-unk-unk-CBM91;GH43_10-GH88-unk-unk-unk-unk-susC-unk-CE1
NZ_CP012938	PUL4	NZ_CP012938.1	111935	116793	susC-susD
NZ_CP012938	PUL5	NZ_CP012938.1	136233	140699	susC-susD
NZ_CP012938	PUL6	NZ_CP012938.1	218203	234767	GH109-PL38-unk-unk-susD-susC-PL38-PL38-GH2_2-GH88
NZ_CP012938	PUL7	NZ_CP012938.1	247432	258820	susC-susD-unk-GH92;GH88
NZ_CP012938	PUL8	NZ_CP012938.1	367469	380753	susC-susD-unk-unk-unk-unk-CE20
NZ_CP012938	PUL9	NZ_CP012938.1	395868	400794	susD-susC
NZ_CP012938	PUL10	NZ_CP012938.1	402704	416093	GH33;CBM93-GH2_13-GH20-GH20-susC-susD
NZ_CP012938	PUL11	NZ_CP012938.1	680088	736482	susD-susC-unk-unk-unk-susC-susD-unk-unk-unk-GH163-unk-GH130_2-GH92-unk-unk-unk-susC-susD-PL1_2-unk-GH43_18-GH142;GH143-GH78;CBM67-GH28-CE19-unk-GH33;GH78;CBM67-GH140-GH105-GH95
NZ_CP012938	PUL12	NZ_CP012938.1	781108	801973	GH127-GH141-GH78-unk-unk-unk-susC-susD-GH165-GH165-unk-GH165
NZ_CP012938	PUL13	NZ_CP012938.1	1065581	1074376	GH2_2-unk-susD-susC
NZ_CP012938	PUL14	NZ_CP012938.1	1585217	1599122	GH16;GH3-susD-susC-susD-susC
NZ_CP012938	PUL15	NZ_CP012938.1	1742653	1757348	susC-unk-unk-GH2_13-unk-susD-susC
NZ_CP012938	PUL16	NZ_CP012938.1	1777252	1781876	susD-susC
NZ_CP012938	PUL17	NZ_CP012938.1	1807933	1812794	susD-susC
NZ_CP012938	PUL18	NZ_CP012938.1	1843780	1859303	susC-unk-unk-GH3-unk-unk-GH33-susD-susC-unk-GH33
NZ_CP012938	PUL19	NZ_CP012938.1	1926023	1930728	susD-susC
NZ_CP012938	PUL20	NZ_CP012938.1	1976660	1981355	susC-susD
NZ_CP012938	PUL21	NZ_CP012938.1	2038142	2052602	GH29-GH2_10-GH20-unk-susD-susC
NZ_CP012938	PUL22	NZ_CP012938.1	2069139	2074126	susD-susC
NZ_CP012938	PUL23	NZ_CP012938.1	2079751	2102763	GH67-GH43_1-GH10-unk-CE20-GH10-unk-susD-susC-unk-GH13_14
NZ_CP012938	PUL24	NZ_CP012938.1	2134275	2139563	susD-susC
