genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_28	NZ_AAXF02000047.1	33206	35389	-	0	NZ_AAXF02000047.1_28		GH89	
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_29	NZ_AAXF02000047.1	35396	36481	-	7	NZ_AAXF02000047.1_29			
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_30	NZ_AAXF02000047.1	36496	37752	-	15	NZ_AAXF02000047.1_30			
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_31	NZ_AAXF02000047.1	37759	38901	-	7	NZ_AAXF02000047.1_31			
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_32	NZ_AAXF02000047.1	38910	41066	-	9	NZ_AAXF02000047.1_32		GH89	
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_33	NZ_AAXF02000047.1	41095	41886	-	29	NZ_AAXF02000047.1_33			
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_34	NZ_AAXF02000047.1	41906	43639	-	20	NZ_AAXF02000047.1_34	susD		
NZ_AAXF02000047	PUL1	NZ_AAXF02000047.1_35	NZ_AAXF02000047.1	43660	47079	-	21	NZ_AAXF02000047.1_35	susC		
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_38	NZ_AAXF02000047.1	50103	53036	+	3024	NZ_AAXF02000047.1_38	susC		
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_39	NZ_AAXF02000047.1	53052	54581	+	16	NZ_AAXF02000047.1_39	susD		
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_40	NZ_AAXF02000047.1	54641	56605	+	60	NZ_AAXF02000047.1_40			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_41	NZ_AAXF02000047.1	56618	58225	+	13	NZ_AAXF02000047.1_41			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_42	NZ_AAXF02000047.1	58232	59779	+	7	NZ_AAXF02000047.1_42			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_43	NZ_AAXF02000047.1	59792	61390	+	13	NZ_AAXF02000047.1_43		CE1	
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_44	NZ_AAXF02000047.1	61392	62912	+	2	NZ_AAXF02000047.1_44		CE1	
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_45	NZ_AAXF02000047.1	62931	63938	+	19	NZ_AAXF02000047.1_45			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_46	NZ_AAXF02000047.1	63962	64939	+	24	NZ_AAXF02000047.1_46			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_47	NZ_AAXF02000047.1	65020	66855	-	81	NZ_AAXF02000047.1_47			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_48	NZ_AAXF02000047.1	67018	67992	-	163	NZ_AAXF02000047.1_48		GH18	
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_49	NZ_AAXF02000047.1	68062	69735	-	70	NZ_AAXF02000047.1_49			
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_50	NZ_AAXF02000047.1	69759	71393	-	24	NZ_AAXF02000047.1_50	susD		
NZ_AAXF02000047	PUL2	NZ_AAXF02000047.1_51	NZ_AAXF02000047.1	71414	74374	-	21	NZ_AAXF02000047.1_51	susC		
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_74	NZ_AAXF02000047.1	112375	113547	-	38001	NZ_AAXF02000047.1_74		GH130_1	
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_75	NZ_AAXF02000047.1	113589	115796	-	42	NZ_AAXF02000047.1_75		GH36	
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_76	NZ_AAXF02000047.1	115806	116903	-	10	NZ_AAXF02000047.1_76		GH26	
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_77	NZ_AAXF02000047.1	116924	118006	-	21	NZ_AAXF02000047.1_77		GH26	
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_78	NZ_AAXF02000047.1	118026	119201	-	20	NZ_AAXF02000047.1_78			
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_79	NZ_AAXF02000047.1	119252	121063	-	51	NZ_AAXF02000047.1_79	susD		
NZ_AAXF02000047	PUL3	NZ_AAXF02000047.1_80	NZ_AAXF02000047.1	121090	124338	-	27	NZ_AAXF02000047.1_80	susC		
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_85	NZ_AAXF02000047.1	131575	133371	-	7237	NZ_AAXF02000047.1_85		GH2_4	
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_86	NZ_AAXF02000047.1	133478	134776	-	107	NZ_AAXF02000047.1_86		CE7	
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_87	NZ_AAXF02000047.1	135034	137100	-	258	NZ_AAXF02000047.1_87			
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_88	NZ_AAXF02000047.1	137108	138976	-	8	NZ_AAXF02000047.1_88			
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_89	NZ_AAXF02000047.1	139030	140142	-	54	NZ_AAXF02000047.1_89		GH105	
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_90	NZ_AAXF02000047.1	140172	142625	-	30	NZ_AAXF02000047.1_90		GH3	
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_91	NZ_AAXF02000047.1	142704	144911	-	79	NZ_AAXF02000047.1_91		GH3	
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_92	NZ_AAXF02000047.1	144962	146611	-	51	NZ_AAXF02000047.1_92			
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_93	NZ_AAXF02000047.1	146623	148185	-	12	NZ_AAXF02000047.1_93			
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_94	NZ_AAXF02000047.1	148285	149937	-	100	NZ_AAXF02000047.1_94			
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_95	NZ_AAXF02000047.1	149958	151904	-	21	NZ_AAXF02000047.1_95	susD		
NZ_AAXF02000047	PUL4	NZ_AAXF02000047.1_96	NZ_AAXF02000047.1	151916	155233	-	12	NZ_AAXF02000047.1_96	susC		
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_137	NZ_AAXF02000047.1	187495	189528	-	32262	NZ_AAXF02000047.1_137		GH182	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_138	NZ_AAXF02000047.1	189703	190068	-	175	NZ_AAXF02000047.1_138			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_139	NZ_AAXF02000047.1	190047	190805	-	-21	NZ_AAXF02000047.1_139		GH105	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_140	NZ_AAXF02000047.1	190817	193747	-	12	NZ_AAXF02000047.1_140		GH2_17	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_141	NZ_AAXF02000047.1	193762	194907	-	15	NZ_AAXF02000047.1_141		GH130_3	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_142	NZ_AAXF02000047.1	195006	197717	-	99	NZ_AAXF02000047.1_142		GH2_17	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_143	NZ_AAXF02000047.1	198049	199776	-	332	NZ_AAXF02000047.1_143			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_144	NZ_AAXF02000047.1	199827	201695	-	51	NZ_AAXF02000047.1_144			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_145	NZ_AAXF02000047.1	201846	202880	-	151	NZ_AAXF02000047.1_145			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_146	NZ_AAXF02000047.1	202935	205013	-	55	NZ_AAXF02000047.1_146	susD		
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_147	NZ_AAXF02000047.1	205027	208107	-	14	NZ_AAXF02000047.1_147	susC		
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_148	NZ_AAXF02000047.1	208131	209564	-	24	NZ_AAXF02000047.1_148			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_149	NZ_AAXF02000047.1	209620	211521	-	56	NZ_AAXF02000047.1_149		GH43_3	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_150	NZ_AAXF02000047.1	211887	212957	-	366	NZ_AAXF02000047.1_150			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_151	NZ_AAXF02000047.1	213069	214166	-	112	NZ_AAXF02000047.1_151		GH105	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_152	NZ_AAXF02000047.1	214230	216026	-	64	NZ_AAXF02000047.1_152		GH93	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_153	NZ_AAXF02000047.1	216053	219118	-	27	NZ_AAXF02000047.1_153		GH115	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_154	NZ_AAXF02000047.1	219180	221222	-	62	NZ_AAXF02000047.1_154	susD		
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_155	NZ_AAXF02000047.1	221243	224524	-	21	NZ_AAXF02000047.1_155	susC		
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_156	NZ_AAXF02000047.1	224830	225669	-	306	NZ_AAXF02000047.1_156			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_157	NZ_AAXF02000047.1	225782	227131	-	113	NZ_AAXF02000047.1_157			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_158	NZ_AAXF02000047.1	227197	228594	-	66	NZ_AAXF02000047.1_158			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_159	NZ_AAXF02000047.1	228677	228922	-	83	NZ_AAXF02000047.1_159			
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_160	NZ_AAXF02000047.1	228919	230214	-	-3	NZ_AAXF02000047.1_160		GH177	
NZ_AAXF02000047	PUL5	NZ_AAXF02000047.1_161	NZ_AAXF02000047.1	230254	231261	-	40	NZ_AAXF02000047.1_161		GH43_3	
