genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
CP012938	PUL1	CP012938.1_17	CP012938.1	18817	21975	+	0	CP012938.1_17	susC		
CP012938	PUL1	CP012938.1_18	CP012938.1	21989	23743	+	14	CP012938.1_18	susD		
CP012938	PUL1	CP012938.1_19	CP012938.1	23762	25285	+	19	CP012938.1_19			
CP012938	PUL1	CP012938.1_20	CP012938.1	25306	26664	+	21	CP012938.1_20			
CP012938	PUL1	CP012938.1_21	CP012938.1	26749	28176	+	85	CP012938.1_21		GH30_2	
CP012938	PUL1	CP012938.1_22	CP012938.1	28350	29738	+	174	CP012938.1_22		GH28	
CP012938	PUL1	CP012938.1_23	CP012938.1	29783	31714	+	45	CP012938.1_23		GH146	
CP012938	PUL2	CP012938.1_29	CP012938.1	39641	42850	+	7927	CP012938.1_29	susC		
CP012938	PUL2	CP012938.1_30	CP012938.1	42878	44599	+	28	CP012938.1_30	susD		
CP012938	PUL2	CP012938.1_31	CP012938.1	44634	46097	+	35	CP012938.1_31			
CP012938	PUL2	CP012938.1_32	CP012938.1	46135	47415	+	38	CP012938.1_32			
CP012938	PUL2	CP012938.1_33	CP012938.1	47509	50649	+	94	CP012938.1_33		GH2_10	
CP012938	PUL3	CP012938.1_38	CP012938.1	55664	58900	+	5015	CP012938.1_38	susC		
CP012938	PUL3	CP012938.1_39	CP012938.1	58913	60637	+	13	CP012938.1_39	susD		
CP012938	PUL3	CP012938.1_40	CP012938.1	60669	62195	+	32	CP012938.1_40			
CP012938	PUL3	CP012938.1_41	CP012938.1	62201	63604	+	6	CP012938.1_41			
CP012938	PUL3	CP012938.1_42	CP012938.1	63857	65506	+	253	CP012938.1_42		CBM91;GH43_10	
CP012938	PUL3	CP012938.1_43	CP012938.1	65595	66815	+	89	CP012938.1_43		GH88	
CP012938	PUL3	CP012938.1_44	CP012938.1	66880	67437	+	65	CP012938.1_44			
CP012938	PUL3	CP012938.1_45	CP012938.1	67526	68002	-	89	CP012938.1_45			
CP012938	PUL3	CP012938.1_46	CP012938.1	68060	69352	-	58	CP012938.1_46			
CP012938	PUL3	CP012938.1_47	CP012938.1	69604	70389	-	252	CP012938.1_47			
CP012938	PUL3	CP012938.1_48	CP012938.1	70423	72801	-	34	CP012938.1_48	susC		
CP012938	PUL3	CP012938.1_49	CP012938.1	72983	73417	+	182	CP012938.1_49			
CP012938	PUL3	CP012938.1_50	CP012938.1	73443	74261	+	26	CP012938.1_50		CE1	
CP012938	PUL4	CP012938.1_84	CP012938.1	111935	115378	+	37674	CP012938.1_84	susC		
CP012938	PUL4	CP012938.1_85	CP012938.1	115402	116793	+	24	CP012938.1_85	susD		
CP012938	PUL5	CP012938.1_101	CP012938.1	136233	139166	+	19440	CP012938.1_101	susC		
CP012938	PUL5	CP012938.1_102	CP012938.1	139179	140699	+	13	CP012938.1_102	susD		
CP012938	PUL6	CP012938.1_164	CP012938.1	218203	219189	-	77504	CP012938.1_164		GH109	
CP012938	PUL6	CP012938.1_165	CP012938.1	219647	220870	-	458	CP012938.1_165		PL38	
CP012938	PUL6	CP012938.1_166	CP012938.1	220912	222336	-	42	CP012938.1_166			
CP012938	PUL6	CP012938.1_167	CP012938.1	222352	223866	-	16	CP012938.1_167			
CP012938	PUL6	CP012938.1_168	CP012938.1	223886	225367	-	20	CP012938.1_168	susD		
CP012938	PUL6	CP012938.1_169	CP012938.1	225388	228504	-	21	CP012938.1_169	susC		
CP012938	PUL6	CP012938.1_170	CP012938.1	228528	229730	-	24	CP012938.1_170		PL38	
CP012938	PUL6	CP012938.1_171	CP012938.1	229969	230919	-	239	CP012938.1_171		PL38	
CP012938	PUL6	CP012938.1_172	CP012938.1	230954	233443	-	35	CP012938.1_172		GH2_2	
CP012938	PUL6	CP012938.1_173	CP012938.1	233508	234767	-	65	CP012938.1_173		GH88	
CP012938	PUL7	CP012938.1_185	CP012938.1	247432	250758	+	12665	CP012938.1_185	susC		
CP012938	PUL7	CP012938.1_186	CP012938.1	250771	252588	+	13	CP012938.1_186	susD		
CP012938	PUL7	CP012938.1_187	CP012938.1	252620	254326	+	32	CP012938.1_187			
CP012938	PUL7	CP012938.1_188	CP012938.1	254450	258820	+	124	CP012938.1_188		GH92;GH88	
CP012938	PUL8	CP012938.1_289	CP012938.1	367469	370693	+	108649	CP012938.1_289	susC		
CP012938	PUL8	CP012938.1_290	CP012938.1	370712	372373	+	19	CP012938.1_290	susD		
CP012938	PUL8	CP012938.1_291	CP012938.1	372392	374089	+	19	CP012938.1_291			
CP012938	PUL8	CP012938.1_292	CP012938.1	374180	375178	+	91	CP012938.1_292			
CP012938	PUL8	CP012938.1_293	CP012938.1	375259	376635	+	81	CP012938.1_293			
CP012938	PUL8	CP012938.1_294	CP012938.1	376658	378091	+	23	CP012938.1_294			
CP012938	PUL8	CP012938.1_295	CP012938.1	378099	380753	+	8	CP012938.1_295		CE20	
CP012938	PUL9	CP012938.1_306	CP012938.1	395868	397754	-	15115	CP012938.1_306	susD		
CP012938	PUL9	CP012938.1_307	CP012938.1	397768	400794	-	14	CP012938.1_307	susC		
CP012938	PUL10	CP012938.1_309	CP012938.1	402704	404338	+	1910	CP012938.1_309		GH33;CBM93	
CP012938	PUL10	CP012938.1_310	CP012938.1	404495	407086	+	157	CP012938.1_310		GH2_13	
CP012938	PUL10	CP012938.1_311	CP012938.1	407121	409445	+	35	CP012938.1_311		GH20	
CP012938	PUL10	CP012938.1_312	CP012938.1	409445	411520	+	0	CP012938.1_312		GH20	
CP012938	PUL10	CP012938.1_313	CP012938.1	411619	414363	+	99	CP012938.1_313	susC		
CP012938	PUL10	CP012938.1_314	CP012938.1	414375	416093	+	12	CP012938.1_314	susD		
CP012938	PUL11	CP012938.1_566	CP012938.1	680088	681638	-	263995	CP012938.1_566	susD		
CP012938	PUL11	CP012938.1_567	CP012938.1	681656	684460	-	18	CP012938.1_567	susC		
CP012938	PUL11	CP012938.1_568	CP012938.1	684778	684969	-	318	CP012938.1_568			
CP012938	PUL11	CP012938.1_569	CP012938.1	685087	686322	-	118	CP012938.1_569			
CP012938	PUL11	CP012938.1_570	CP012938.1	686556	686657	+	234	CP012938.1_570			
CP012938	PUL11	CP012938.1_571	CP012938.1	686700	690026	+	43	CP012938.1_571	susC		
CP012938	PUL11	CP012938.1_572	CP012938.1	690045	691622	+	19	CP012938.1_572	susD		
CP012938	PUL11	CP012938.1_573	CP012938.1	691655	692719	+	33	CP012938.1_573			
CP012938	PUL11	CP012938.1_574	CP012938.1	692742	693953	+	23	CP012938.1_574			
CP012938	PUL11	CP012938.1_575	CP012938.1	693977	694942	+	24	CP012938.1_575			
CP012938	PUL11	CP012938.1_576	CP012938.1	695107	697308	+	165	CP012938.1_576		GH163	
CP012938	PUL11	CP012938.1_577	CP012938.1	697407	698735	+	99	CP012938.1_577			
CP012938	PUL11	CP012938.1_578	CP012938.1	698752	699720	+	17	CP012938.1_578		GH130_2	
CP012938	PUL11	CP012938.1_579	CP012938.1	699728	702001	+	8	CP012938.1_579		GH92	
CP012938	PUL11	CP012938.1_580	CP012938.1	702156	703817	+	155	CP012938.1_580			
CP012938	PUL11	CP012938.1_581	CP012938.1	704117	705010	+	300	CP012938.1_581			
CP012938	PUL11	CP012938.1_582	CP012938.1	705182	706705	+	172	CP012938.1_582			
CP012938	PUL11	CP012938.1_583	CP012938.1	706736	710122	+	31	CP012938.1_583	susC		
CP012938	PUL11	CP012938.1_584	CP012938.1	710135	712348	+	13	CP012938.1_584	susD		
CP012938	PUL11	CP012938.1_585	CP012938.1	712554	714293	+	206	CP012938.1_585		PL1_2	
CP012938	PUL11	CP012938.1_586	CP012938.1	714296	714964	+	3	CP012938.1_586			
CP012938	PUL11	CP012938.1_587	CP012938.1	715170	716093	+	206	CP012938.1_587		GH43_18	
CP012938	PUL11	CP012938.1_588	CP012938.1	716125	719445	+	32	CP012938.1_588		GH142;GH143	
CP012938	PUL11	CP012938.1_589	CP012938.1	719737	722571	+	292	CP012938.1_589		GH78;CBM67	
