genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_CP028092	PUL1	NZ_CP028092.1_119	NZ_CP028092.1	136410	139811	+	0	NZ_CP028092.1_119	susC		
NZ_CP028092	PUL1	NZ_CP028092.1_120	NZ_CP028092.1	139836	141311	+	25	NZ_CP028092.1_120	susD		
NZ_CP028092	PUL1	NZ_CP028092.1_121	NZ_CP028092.1	141323	142252	+	12	NZ_CP028092.1_121			
NZ_CP028092	PUL1	NZ_CP028092.1_122	NZ_CP028092.1	142369	143379	+	117	NZ_CP028092.1_122		GH26	
NZ_CP028092	PUL1	NZ_CP028092.1_123	NZ_CP028092.1	143354	144433	+	-25	NZ_CP028092.1_123		GH26	
NZ_CP028092	PUL2	NZ_CP028092.1_176	NZ_CP028092.1	209394	212369	+	64961	NZ_CP028092.1_176	susC		
NZ_CP028092	PUL2	NZ_CP028092.1_177	NZ_CP028092.1	212388	213872	+	19	NZ_CP028092.1_177	susD		
NZ_CP028092	PUL3	NZ_CP028092.1_301	NZ_CP028092.1	359421	361364	+	145549	NZ_CP028092.1_301		GH97	
NZ_CP028092	PUL3	NZ_CP028092.1_302	NZ_CP028092.1	361385	363463	+	21	NZ_CP028092.1_302		GH92	
NZ_CP028092	PUL3	NZ_CP028092.1_303	NZ_CP028092.1	363533	363691	-	70	NZ_CP028092.1_303			
NZ_CP028092	PUL3	NZ_CP028092.1_304	NZ_CP028092.1	363736	367044	+	45	NZ_CP028092.1_304			
NZ_CP028092	PUL3	NZ_CP028092.1_305	NZ_CP028092.1	367205	369484	+	161	NZ_CP028092.1_305		GH92	
NZ_CP028092	PUL3	NZ_CP028092.1_306	NZ_CP028092.1	369507	371984	+	23	NZ_CP028092.1_306			
NZ_CP028092	PUL3	NZ_CP028092.1_307	NZ_CP028092.1	372361	373386	+	377	NZ_CP028092.1_307		GH43_34	
NZ_CP028092	PUL3	NZ_CP028092.1_308	NZ_CP028092.1	373818	373928	-	432	NZ_CP028092.1_308			
NZ_CP028092	PUL3	NZ_CP028092.1_309	NZ_CP028092.1	374323	377535	+	395	NZ_CP028092.1_309	susC		
NZ_CP028092	PUL3	NZ_CP028092.1_310	NZ_CP028092.1	377554	379470	+	19	NZ_CP028092.1_310	susD		
NZ_CP028092	PUL3	NZ_CP028092.1_311	NZ_CP028092.1	379489	380202	+	19	NZ_CP028092.1_311			
