genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
CP129143	PUL1	CP129143.1_85	CP129143.1	82046	85366	+	0	CP129143.1_85		GH43_24;GH35	
CP129143	PUL1	CP129143.1_86	CP129143.1	85481	86662	-	115	CP129143.1_86			
CP129143	PUL1	CP129143.1_87	CP129143.1	86825	87397	+	163	CP129143.1_87			
CP129143	PUL1	CP129143.1_88	CP129143.1	87357	88508	-	-40	CP129143.1_88		GH43_24	
CP129143	PUL1	CP129143.1_89	CP129143.1	88607	90664	-	99	CP129143.1_89	susD		
CP129143	PUL1	CP129143.1_90	CP129143.1	90688	93966	-	24	CP129143.1_90	susC		
CP129143	PUL2	CP129143.1_136	CP129143.1	158611	160932	-	64645	CP129143.1_136		GH20	
CP129143	PUL2	CP129143.1_137	CP129143.1	160929	162380	-	-3	CP129143.1_137		GH125	
CP129143	PUL2	CP129143.1_138	CP129143.1	162395	163999	-	15	CP129143.1_138		GH63	
CP129143	PUL2	CP129143.1_139	CP129143.1	164021	165133	-	22	CP129143.1_139			
CP129143	PUL2	CP129143.1_140	CP129143.1	165177	166040	-	44	CP129143.1_140			
CP129143	PUL2	CP129143.1_141	CP129143.1	166059	168989	-	19	CP129143.1_141		GH92	
CP129143	PUL2	CP129143.1_142	CP129143.1	169192	170829	-	203	CP129143.1_142	susD		
CP129143	PUL2	CP129143.1_143	CP129143.1	170852	174034	-	23	CP129143.1_143	susC		
CP129143	PUL3	CP129143.1_242	CP129143.1	266490	269813	+	92456	CP129143.1_242	susC		
CP129143	PUL3	CP129143.1_243	CP129143.1	269828	271558	+	15	CP129143.1_243	susD		
CP129143	PUL3	CP129143.1_244	CP129143.1	271695	273575	+	137	CP129143.1_244			
CP129143	PUL3	CP129143.1_245	CP129143.1	273623	275686	+	48	CP129143.1_245			
CP129143	PUL3	CP129143.1_246	CP129143.1	275700	276992	+	14	CP129143.1_246		CE7	
CP129143	PUL3	CP129143.1_247	CP129143.1	277007	279001	+	15	CP129143.1_247		GH97	
CP129143	PUL3	CP129143.1_248	CP129143.1	279059	280837	+	58	CP129143.1_248		GH2_4	
CP129143	PUL3	CP129143.1_249	CP129143.1	280834	283554	+	-3	CP129143.1_249		GH2_20	
CP129143	PUL3	CP129143.1_250	CP129143.1	283566	284336	+	12	CP129143.1_250			
CP129143	PUL3	CP129143.1_251	CP129143.1	284443	286653	+	107	CP129143.1_251		GH3	
CP129143	PUL3	CP129143.1_252	CP129143.1	286723	287271	-	70	CP129143.1_252			
CP129143	PUL3	CP129143.1_253	CP129143.1	287425	288444	+	154	CP129143.1_253			
CP129143	PUL3	CP129143.1_254	CP129143.1	288555	291794	+	111	CP129143.1_254	susC		
CP129143	PUL3	CP129143.1_255	CP129143.1	291816	293432	+	22	CP129143.1_255	susD		
CP129143	PUL3	CP129143.1_256	CP129143.1	293557	296109	+	125	CP129143.1_256		GH105	
CP129143	PUL4	CP129143.1_285	CP129143.1	328135	330192	-	32026	CP129143.1_285		GH127	
CP129143	PUL4	CP129143.1_286	CP129143.1	330201	331685	-	9	CP129143.1_286		GH125	
CP129143	PUL4	CP129143.1_287	CP129143.1	331721	332725	-	36	CP129143.1_287		GH43_34	
CP129143	PUL4	CP129143.1_288	CP129143.1	332855	335182	-	130	CP129143.1_288		GH92	
CP129143	PUL4	CP129143.1_289	CP129143.1	335179	337674	-	-3	CP129143.1_289			
CP129143	PUL4	CP129143.1_290	CP129143.1	337734	339914	-	60	CP129143.1_290			
CP129143	PUL4	CP129143.1_291	CP129143.1	340036	340851	-	122	CP129143.1_291			
CP129143	PUL4	CP129143.1_292	CP129143.1	340880	342946	-	29	CP129143.1_292	susD		
CP129143	PUL4	CP129143.1_293	CP129143.1	342981	346151	-	35	CP129143.1_293	susC		
CP129143	PUL4	CP129143.1_294	CP129143.1	346170	347627	-	19	CP129143.1_294		GH76	
CP129143	PUL4	CP129143.1_295	CP129143.1	347730	349571	-	103	CP129143.1_295			
CP129143	PUL4	CP129143.1_296	CP129143.1	349575	349727	-	4	CP129143.1_296			
CP129143	PUL4	CP129143.1_297	CP129143.1	350138	352675	-	411	CP129143.1_297			
CP129143	PUL4	CP129143.1_298	CP129143.1	352930	355209	-	255	CP129143.1_298		GH74	
CP129143	PUL4	CP129143.1_299	CP129143.1	355452	356552	+	243	CP129143.1_299			
CP129143	PUL4	CP129143.1_300	CP129143.1	356620	357480	+	68	CP129143.1_300			
CP129143	PUL4	CP129143.1_301	CP129143.1	357492	358547	-	12	CP129143.1_301		GH109	
CP129143	PUL4	CP129143.1_302	CP129143.1	358647	359783	-	100	CP129143.1_302		GH109	
CP129143	PUL4	CP129143.1_303	CP129143.1	359788	360798	-	5	CP129143.1_303			
CP129143	PUL4	CP129143.1_304	CP129143.1	360806	361402	-	8	CP129143.1_304			
CP129143	PUL4	CP129143.1_305	CP129143.1	361705	365169	+	303	CP129143.1_305	susC		
CP129143	PUL4	CP129143.1_306	CP129143.1	365191	366738	+	22	CP129143.1_306			
CP129143	PUL4	CP129143.1_307	CP129143.1	366798	368216	+	60	CP129143.1_307		GH109	
CP129143	PUL4	CP129143.1_308	CP129143.1	368274	370814	+	58	CP129143.1_308		GH3	
CP129143	PUL5	CP129143.1_315	CP129143.1	378457	380622	-	7643	CP129143.1_315		GH92	
CP129143	PUL5	CP129143.1_316	CP129143.1	380635	382020	-	13	CP129143.1_316			
CP129143	PUL5	CP129143.1_317	CP129143.1	382045	383859	-	25	CP129143.1_317		GH2_18	
CP129143	PUL5	CP129143.1_318	CP129143.1	383929	385398	-	70	CP129143.1_318		GH125	
CP129143	PUL5	CP129143.1_319	CP129143.1	385413	386642	-	15	CP129143.1_319		GH76	
CP129143	PUL5	CP129143.1_320	CP129143.1	386646	387113	-	4	CP129143.1_320			
CP129143	PUL5	CP129143.1_321	CP129143.1	387138	388757	-	25	CP129143.1_321	susD		
CP129143	PUL5	CP129143.1_322	CP129143.1	388782	391907	-	25	CP129143.1_322	susC		
CP129143	PUL6	CP129143.1_372	CP129143.1	454628	457606	+	62721	CP129143.1_372	susC		
CP129143	PUL6	CP129143.1_373	CP129143.1	457625	459151	+	19	CP129143.1_373	susD		
CP129143	PUL6	CP129143.1_374	CP129143.1	459183	460694	+	32	CP129143.1_374		GH30_3	
CP129143	PUL7	CP129143.1_414	CP129143.1	509912	511681	-	49218	CP129143.1_414	susD		
CP129143	PUL7	CP129143.1_415	CP129143.1	511694	514942	-	13	CP129143.1_415	susC		
CP129143	PUL7	CP129143.1_416	CP129143.1	515348	517045	-	406	CP129143.1_416		GH26	
CP129143	PUL7	CP129143.1_417	CP129143.1	517113	519098	-	68	CP129143.1_417			
CP129143	PUL7	CP129143.1_418	CP129143.1	519120	520421	-	22	CP129143.1_418			
CP129143	PUL7	CP129143.1_419	CP129143.1	520438	522159	-	17	CP129143.1_419	susD		
CP129143	PUL7	CP129143.1_420	CP129143.1	522180	525446	-	21	CP129143.1_420	susC		
CP129143	PUL7	CP129143.1_421	CP129143.1	525672	526652	-	226	CP129143.1_421		GH5_2	
CP129143	PUL7	CP129143.1_422	CP129143.1	526765	528057	-	113	CP129143.1_422		GH5_7	
CP129143	PUL7	CP129143.1_423	CP129143.1	528149	529432	-	92	CP129143.1_423		CE7	
CP129143	PUL7	CP129143.1_424	CP129143.1	529505	530398	-	73	CP129143.1_424			
CP129143	PUL7	CP129143.1_425	CP129143.1	530697	533141	-	299	CP129143.1_425		GH2_1	
CP129143	PUL7	CP129143.1_426	CP129143.1	533364	535850	+	223	CP129143.1_426		GH94	
