genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_43	NZ_ABJL02000006.1	53193	55526	-	0	NZ_ABJL02000006.1_43		GH146	
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_44	NZ_ABJL02000006.1	55548	57002	-	22	NZ_ABJL02000006.1_44			
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_45	NZ_ABJL02000006.1	57148	58134	-	146	NZ_ABJL02000006.1_45			
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_46	NZ_ABJL02000006.1	58153	59823	-	19	NZ_ABJL02000006.1_46	susD		
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_47	NZ_ABJL02000006.1	59838	62864	-	15	NZ_ABJL02000006.1_47	susC		
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_48	NZ_ABJL02000006.1	62932	65370	-	68	NZ_ABJL02000006.1_48		GH127	
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_49	NZ_ABJL02000006.1	65668	66771	+	298	NZ_ABJL02000006.1_49			
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_50	NZ_ABJL02000006.1	67124	69850	+	353	NZ_ABJL02000006.1_50		GH97	
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_51	NZ_ABJL02000006.1	69918	72320	+	68	NZ_ABJL02000006.1_51		CBM32;GH43_34	
NZ_ABJL02000006	PUL1	NZ_ABJL02000006.1_52	NZ_ABJL02000006.1	72343	74748	+	23	NZ_ABJL02000006.1_52		GH127	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_68	NZ_ABJL02000006.1	92474	93649	-	17726	NZ_ABJL02000006.1_68		GH130_1	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_69	NZ_ABJL02000006.1	93664	94776	-	15	NZ_ABJL02000006.1_69		GH26	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_70	NZ_ABJL02000006.1	94869	95879	-	93	NZ_ABJL02000006.1_70			
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_71	NZ_ABJL02000006.1	95885	96580	-	6	NZ_ABJL02000006.1_71			
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_72	NZ_ABJL02000006.1	96601	97239	-	21	NZ_ABJL02000006.1_72			
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_73	NZ_ABJL02000006.1	97264	98520	-	25	NZ_ABJL02000006.1_73			
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_74	NZ_ABJL02000006.1	98526	100970	-	6	NZ_ABJL02000006.1_74		GH3	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_75	NZ_ABJL02000006.1	100967	102265	-	-3	NZ_ABJL02000006.1_75		GH5_7	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_76	NZ_ABJL02000006.1	102294	103415	-	29	NZ_ABJL02000006.1_76		GH26	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_77	NZ_ABJL02000006.1	103412	106624	-	-3	NZ_ABJL02000006.1_77		CBM6	
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_78	NZ_ABJL02000006.1	106624	108411	-	0	NZ_ABJL02000006.1_78			
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_79	NZ_ABJL02000006.1	108535	109641	-	124	NZ_ABJL02000006.1_79			
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_80	NZ_ABJL02000006.1	109675	111342	-	34	NZ_ABJL02000006.1_80	susD		
NZ_ABJL02000006	PUL2	NZ_ABJL02000006.1_81	NZ_ABJL02000006.1	111368	114505	-	26	NZ_ABJL02000006.1_81	susC		
