genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NZ_JH992941	PUL1	NZ_JH992941.1_91	NZ_JH992941.1	95427	97760	-	0	NZ_JH992941.1_91		GH146	
NZ_JH992941	PUL1	NZ_JH992941.1_92	NZ_JH992941.1	97782	99236	-	22	NZ_JH992941.1_92			
NZ_JH992941	PUL1	NZ_JH992941.1_93	NZ_JH992941.1	99383	100369	-	147	NZ_JH992941.1_93			
NZ_JH992941	PUL1	NZ_JH992941.1_94	NZ_JH992941.1	100388	102058	-	19	NZ_JH992941.1_94	susD		
NZ_JH992941	PUL1	NZ_JH992941.1_95	NZ_JH992941.1	102072	105098	-	14	NZ_JH992941.1_95	susC		
NZ_JH992941	PUL1	NZ_JH992941.1_96	NZ_JH992941.1	105173	107608	-	75	NZ_JH992941.1_96		GH127	
NZ_JH992941	PUL1	NZ_JH992941.1_97	NZ_JH992941.1	108017	108769	+	409	NZ_JH992941.1_97			
NZ_JH992941	PUL1	NZ_JH992941.1_98	NZ_JH992941.1	108769	109767	+	0	NZ_JH992941.1_98			
NZ_JH992941	PUL1	NZ_JH992941.1_99	NZ_JH992941.1	109951	112680	+	184	NZ_JH992941.1_99		GH97	
NZ_JH992941	PUL1	NZ_JH992941.1_100	NZ_JH992941.1	112690	115092	+	10	NZ_JH992941.1_100		GH43_34;CBM32	
NZ_JH992941	PUL1	NZ_JH992941.1_101	NZ_JH992941.1	115106	117520	+	14	NZ_JH992941.1_101		GH127	
NZ_JH992941	PUL1	NZ_JH992941.1_102	NZ_JH992941.1	117532	118845	+	12	NZ_JH992941.1_102			
NZ_JH992941	PUL1	NZ_JH992941.1_103	NZ_JH992941.1	118858	119781	+	13	NZ_JH992941.1_103			
NZ_JH992941	PUL1	NZ_JH992941.1_104	NZ_JH992941.1	119913	122804	+	132	NZ_JH992941.1_104			
NZ_JH992941	PUL1	NZ_JH992941.1_105	NZ_JH992941.1	123061	126012	+	257	NZ_JH992941.1_105	susC		
NZ_JH992941	PUL1	NZ_JH992941.1_106	NZ_JH992941.1	126032	127651	+	20	NZ_JH992941.1_106	susD		
NZ_JH992941	PUL1	NZ_JH992941.1_107	NZ_JH992941.1	127687	129675	+	36	NZ_JH992941.1_107		GH146	
NZ_JH992941	PUL2	NZ_JH992941.1_121	NZ_JH992941.1	144774	145961	-	15099	NZ_JH992941.1_121		GH130_1	
NZ_JH992941	PUL2	NZ_JH992941.1_122	NZ_JH992941.1	145994	147157	-	33	NZ_JH992941.1_122		CE1	
NZ_JH992941	PUL2	NZ_JH992941.1_123	NZ_JH992941.1	147203	148894	-	46	NZ_JH992941.1_123			
NZ_JH992941	PUL2	NZ_JH992941.1_124	NZ_JH992941.1	148913	150391	-	19	NZ_JH992941.1_124		GH30_3	
NZ_JH992941	PUL2	NZ_JH992941.1_125	NZ_JH992941.1	150429	152114	-	38	NZ_JH992941.1_125		GH5	
NZ_JH992941	PUL2	NZ_JH992941.1_126	NZ_JH992941.1	152129	153865	-	15	NZ_JH992941.1_126	susD		
NZ_JH992941	PUL2	NZ_JH992941.1_127	NZ_JH992941.1	153872	157066	-	7	NZ_JH992941.1_127	susC		
NZ_JH992941	PUL2	NZ_JH992941.1_128	NZ_JH992941.1	157182	158162	-	116	NZ_JH992941.1_128			
NZ_JH992941	PUL2	NZ_JH992941.1_129	NZ_JH992941.1	158168	159310	-	6	NZ_JH992941.1_129		GH26	
NZ_JH992941	PUL2	NZ_JH992941.1_130	NZ_JH992941.1	159534	160421	-	224	NZ_JH992941.1_130			
NZ_JH992941	PUL2	NZ_JH992941.1_131	NZ_JH992941.1	160611	161618	+	190	NZ_JH992941.1_131			
NZ_JH992941	PUL2	NZ_JH992941.1_132	NZ_JH992941.1	162064	162696	+	446	NZ_JH992941.1_132			
NZ_JH992941	PUL2	NZ_JH992941.1_133	NZ_JH992941.1	162792	163397	+	96	NZ_JH992941.1_133			
NZ_JH992941	PUL2	NZ_JH992941.1_134	NZ_JH992941.1	163525	166725	-	128	NZ_JH992941.1_134		GH3	
NZ_JH992941	PUL2	NZ_JH992941.1_135	NZ_JH992941.1	166856	169858	-	131	NZ_JH992941.1_135		GH3	
NZ_JH992941	PUL2	NZ_JH992941.1_136	NZ_JH992941.1	169867	170796	-	9	NZ_JH992941.1_136			
NZ_JH992941	PUL2	NZ_JH992941.1_137	NZ_JH992941.1	170849	171622	-	53	NZ_JH992941.1_137			
NZ_JH992941	PUL2	NZ_JH992941.1_138	NZ_JH992941.1	171967	172932	+	345	NZ_JH992941.1_138			
NZ_JH992941	PUL2	NZ_JH992941.1_139	NZ_JH992941.1	172954	174096	+	22	NZ_JH992941.1_139			
NZ_JH992941	PUL2	NZ_JH992941.1_140	NZ_JH992941.1	174093	175187	-	-3	NZ_JH992941.1_140		GH10	
NZ_JH992941	PUL2	NZ_JH992941.1_141	NZ_JH992941.1	175221	176945	-	34	NZ_JH992941.1_141		CBM91;GH43_12	
NZ_JH992941	PUL2	NZ_JH992941.1_142	NZ_JH992941.1	177010	178566	-	65	NZ_JH992941.1_142		CBM91;GH43_10	
NZ_JH992941	PUL3	NZ_JH992941.1_171	NZ_JH992941.1	212807	214192	-	34241	NZ_JH992941.1_171		PL1_2	
NZ_JH992941	PUL3	NZ_JH992941.1_172	NZ_JH992941.1	214234	217155	-	42	NZ_JH992941.1_172		GH2_11	
NZ_JH992941	PUL3	NZ_JH992941.1_173	NZ_JH992941.1	217590	218837	-	435	NZ_JH992941.1_173			
NZ_JH992941	PUL3	NZ_JH992941.1_174	NZ_JH992941.1	218834	220246	-	-3	NZ_JH992941.1_174			
NZ_JH992941	PUL3	NZ_JH992941.1_175	NZ_JH992941.1	220286	222664	-	40	NZ_JH992941.1_175	susC		
NZ_JH992941	PUL3	NZ_JH992941.1_176	NZ_JH992941.1	222917	224911	-	253	NZ_JH992941.1_176	susD		
NZ_JH992941	PUL3	NZ_JH992941.1_177	NZ_JH992941.1	224927	228166	-	16	NZ_JH992941.1_177	susC		
NZ_JH992941	PUL3	NZ_JH992941.1_178	NZ_JH992941.1	228407	229333	-	241	NZ_JH992941.1_178			
NZ_JH992941	PUL3	NZ_JH992941.1_179	NZ_JH992941.1	229461	230759	-	128	NZ_JH992941.1_179		GH105	
NZ_JH992941	PUL3	NZ_JH992941.1_180	NZ_JH992941.1	230786	231595	-	27	NZ_JH992941.1_180			
NZ_JH992941	PUL3	NZ_JH992941.1_181	NZ_JH992941.1	231622	232653	-	27	NZ_JH992941.1_181			
NZ_JH992941	PUL3	NZ_JH992941.1_182	NZ_JH992941.1	232752	234005	-	99	NZ_JH992941.1_182			
NZ_JH992941	PUL3	NZ_JH992941.1_183	NZ_JH992941.1	234078	235535	-	73	NZ_JH992941.1_183			
NZ_JH992941	PUL3	NZ_JH992941.1_184	NZ_JH992941.1	235645	237165	-	110	NZ_JH992941.1_184		GH28	
NZ_JH992941	PUL3	NZ_JH992941.1_185	NZ_JH992941.1	237221	239977	-	56	NZ_JH992941.1_185		GH106	
NZ_JH992941	PUL3	NZ_JH992941.1_186	NZ_JH992941.1	240028	242550	-	51	NZ_JH992941.1_186		CE20;GH105	
NZ_JH992941	PUL4	NZ_JH992941.1_225	NZ_JH992941.1	281698	283110	-	39148	NZ_JH992941.1_225		GH30_2	
NZ_JH992941	PUL4	NZ_JH992941.1_226	NZ_JH992941.1	283119	284105	-	9	NZ_JH992941.1_226		GH43_2	
NZ_JH992941	PUL4	NZ_JH992941.1_227	NZ_JH992941.1	284146	286518	-	41	NZ_JH992941.1_227		GH95	
NZ_JH992941	PUL4	NZ_JH992941.1_228	NZ_JH992941.1	286531	289371	-	13	NZ_JH992941.1_228		GH2_17	
NZ_JH992941	PUL4	NZ_JH992941.1_229	NZ_JH992941.1	289379	292531	-	8	NZ_JH992941.1_229		GH3	
NZ_JH992941	PUL4	NZ_JH992941.1_230	NZ_JH992941.1	292558	294822	-	27	NZ_JH992941.1_230		GH92	
NZ_JH992941	PUL4	NZ_JH992941.1_231	NZ_JH992941.1	294943	296409	-	121	NZ_JH992941.1_231			
NZ_JH992941	PUL4	NZ_JH992941.1_232	NZ_JH992941.1	296465	298105	-	56	NZ_JH992941.1_232		GH43_2	
