genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
NC_009614	PUL1	NC_009614.1_23	NC_009614.1	23753	24994	+	0	NC_009614.1_23	susC		
NC_009614	PUL1	NC_009614.1_24	NC_009614.1	25013	25918	-	19	NC_009614.1_24			
NC_009614	PUL1	NC_009614.1_25	NC_009614.1	25976	27442	+	58	NC_009614.1_25	susC		
NC_009614	PUL1	NC_009614.1_26	NC_009614.1	27449	28435	+	7	NC_009614.1_26			
NC_009614	PUL1	NC_009614.1_27	NC_009614.1	28488	29114	+	53	NC_009614.1_27			
NC_009614	PUL1	NC_009614.1_28	NC_009614.1	29170	29577	+	56	NC_009614.1_28			
NC_009614	PUL1	NC_009614.1_29	NC_009614.1	29604	30494	+	27	NC_009614.1_29			
NC_009614	PUL1	NC_009614.1_30	NC_009614.1	30502	33177	+	8	NC_009614.1_30	susC		
NC_009614	PUL1	NC_009614.1_31	NC_009614.1	33184	34215	+	7	NC_009614.1_31			
NC_009614	PUL1	NC_009614.1_32	NC_009614.1	34247	36184	-	32	NC_009614.1_32		CE20	
NC_009614	PUL1	NC_009614.1_33	NC_009614.1	36212	38257	-	28	NC_009614.1_33		GH67	
NC_009614	PUL1	NC_009614.1_34	NC_009614.1	38254	40848	-	-3	NC_009614.1_34		GH115	
NC_009614	PUL1	NC_009614.1_35	NC_009614.1	40861	42444	-	13	NC_009614.1_35		GH43_10;CBM91	
NC_009614	PUL1	NC_009614.1_36	NC_009614.1	42453	44960	-	9	NC_009614.1_36		GH43_29;CBM6;CE1	
NC_009614	PUL1	NC_009614.1_37	NC_009614.1	45197	49249	+	237	NC_009614.1_37			
NC_009614	PUL1	NC_009614.1_38	NC_009614.1	49721	51334	-	472	NC_009614.1_38			
NC_009614	PUL1	NC_009614.1_39	NC_009614.1	51403	51912	-	69	NC_009614.1_39			
NC_009614	PUL1	NC_009614.1_40	NC_009614.1	52180	54114	-	268	NC_009614.1_40	susD		
NC_009614	PUL1	NC_009614.1_41	NC_009614.1	54129	57200	-	15	NC_009614.1_41	susC		
NC_009614	PUL1	NC_009614.1_42	NC_009614.1	57242	59140	-	42	NC_009614.1_42		GH43_12;CBM91	
NC_009614	PUL1	NC_009614.1_43	NC_009614.1	59328	60299	-	188	NC_009614.1_43		GH43_1	
NC_009614	PUL1	NC_009614.1_44	NC_009614.1	60312	61433	-	13	NC_009614.1_44		GH10	
NC_009614	PUL1	NC_009614.1_45	NC_009614.1	61646	62611	+	213	NC_009614.1_45			
NC_009614	PUL1	NC_009614.1_46	NC_009614.1	62782	64320	-	171	NC_009614.1_46			
NC_009614	PUL1	NC_009614.1_47	NC_009614.1	64603	65394	-	283	NC_009614.1_47		GH16_3	
NC_009614	PUL2	NC_009614.1_102	NC_009614.1	138127	139512	+	72733	NC_009614.1_102		CE11	
NC_009614	PUL2	NC_009614.1_103	NC_009614.1	139529	140296	+	17	NC_009614.1_103			
NC_009614	PUL2	NC_009614.1_104	NC_009614.1	140359	140922	+	63	NC_009614.1_104			
NC_009614	PUL2	NC_009614.1_105	NC_009614.1	140974	141876	+	52	NC_009614.1_105			
NC_009614	PUL2	NC_009614.1_106	NC_009614.1	141885	143924	+	9	NC_009614.1_106		GH29	
NC_009614	PUL2	NC_009614.1_107	NC_009614.1	143945	144055	+	21	NC_009614.1_107			
NC_009614	PUL2	NC_009614.1_108	NC_009614.1	144102	144875	-	47	NC_009614.1_108			
NC_009614	PUL2	NC_009614.1_109	NC_009614.1	145131	146909	-	256	NC_009614.1_109		GH110	
NC_009614	PUL2	NC_009614.1_110	NC_009614.1	147270	148820	-	361	NC_009614.1_110		GH109	
NC_009614	PUL2	NC_009614.1_111	NC_009614.1	148860	149051	+	40	NC_009614.1_111			
NC_009614	PUL2	NC_009614.1_112	NC_009614.1	149048	150859	-	-3	NC_009614.1_112	susD		
NC_009614	PUL2	NC_009614.1_113	NC_009614.1	150877	154278	-	18	NC_009614.1_113	susC		
NC_009614	PUL3	NC_009614.1_119	NC_009614.1	161024	162910	-	6746	NC_009614.1_119	susC		
NC_009614	PUL3	NC_009614.1_120	NC_009614.1	162944	163327	-	34	NC_009614.1_120			
NC_009614	PUL3	NC_009614.1_121	NC_009614.1	163517	164740	-	190	NC_009614.1_121		GH88	
NC_009614	PUL3	NC_009614.1_122	NC_009614.1	164758	166407	-	18	NC_009614.1_122		CBM91;GH43_10	
NC_009614	PUL3	NC_009614.1_123	NC_009614.1	166561	168498	-	154	NC_009614.1_123		GH97	
NC_009614	PUL3	NC_009614.1_124	NC_009614.1	168640	171276	-	142	NC_009614.1_124		PL40	
NC_009614	PUL3	NC_009614.1_125	NC_009614.1	171283	172368	-	7	NC_009614.1_125			
NC_009614	PUL3	NC_009614.1_126	NC_009614.1	172446	174368	-	78	NC_009614.1_126		GH146	
NC_009614	PUL3	NC_009614.1_127	NC_009614.1	174495	175880	-	127	NC_009614.1_127		GH28	
NC_009614	PUL3	NC_009614.1_128	NC_009614.1	175976	177454	-	96	NC_009614.1_128			
NC_009614	PUL3	NC_009614.1_129	NC_009614.1	177403	177588	-	-51	NC_009614.1_129			
NC_009614	PUL3	NC_009614.1_130	NC_009614.1	177753	178685	-	165	NC_009614.1_130			
NC_009614	PUL3	NC_009614.1_131	NC_009614.1	178876	180312	-	191	NC_009614.1_131		GH28	
NC_009614	PUL3	NC_009614.1_132	NC_009614.1	180512	182539	-	200	NC_009614.1_132	susD		
NC_009614	PUL3	NC_009614.1_133	NC_009614.1	182562	185888	-	23	NC_009614.1_133	susC		
NC_009614	PUL3	NC_009614.1_134	NC_009614.1	185932	186447	-	44	NC_009614.1_134			
NC_009614	PUL3	NC_009614.1_135	NC_009614.1	186648	189461	-	201	NC_009614.1_135			
NC_009614	PUL3	NC_009614.1_136	NC_009614.1	189620	192346	-	159	NC_009614.1_136		PL40	
NC_009614	PUL3	NC_009614.1_137	NC_009614.1	192448	194061	-	102	NC_009614.1_137			
NC_009614	PUL3	NC_009614.1_138	NC_009614.1	194185	196551	+	124	NC_009614.1_138		GH3	
NC_009614	PUL3	NC_009614.1_139	NC_009614.1	196705	200130	-	154	NC_009614.1_139		GH92	
NC_009614	PUL3	NC_009614.1_140	NC_009614.1	200127	202061	-	-3	NC_009614.1_140		GH97	
NC_009614	PUL3	NC_009614.1_141	NC_009614.1	202213	204039	-	152	NC_009614.1_141	susD		
NC_009614	PUL3	NC_009614.1_142	NC_009614.1	204050	207127	-	11	NC_009614.1_142	susC		
NC_009614	PUL3	NC_009614.1_143	NC_009614.1	207253	207798	-	126	NC_009614.1_143			
NC_009614	PUL3	NC_009614.1_144	NC_009614.1	207823	209049	-	25	NC_009614.1_144		GH88	
NC_009614	PUL4	NC_009614.1_165	NC_009614.1	240544	243864	-	31495	NC_009614.1_165		PL26	
NC_009614	PUL4	NC_009614.1_166	NC_009614.1	243865	245508	-	1	NC_009614.1_166		CE12	
NC_009614	PUL4	NC_009614.1_167	NC_009614.1	245656	247482	-	148	NC_009614.1_167		PL11_1	
NC_009614	PUL4	NC_009614.1_168	NC_009614.1	247607	250585	-	125	NC_009614.1_168		GH2_21	
NC_009614	PUL4	NC_009614.1_169	NC_009614.1	250818	253673	-	233	NC_009614.1_169		GH106	
NC_009614	PUL4	NC_009614.1_170	NC_009614.1	253687	255081	-	14	NC_009614.1_170			
NC_009614	PUL4	NC_009614.1_171	NC_009614.1	255095	256420	-	14	NC_009614.1_171			
NC_009614	PUL4	NC_009614.1_172	NC_009614.1	256636	258945	-	216	NC_009614.1_172	susD		
NC_009614	PUL4	NC_009614.1_173	NC_009614.1	258977	262270	-	32	NC_009614.1_173	susC		
NC_009614	PUL4	NC_009614.1_174	NC_009614.1	262638	263819	-	368	NC_009614.1_174			
NC_009614	PUL4	NC_009614.1_175	NC_009614.1	264108	265703	+	289	NC_009614.1_175	susC		
NC_009614	PUL4	NC_009614.1_176	NC_009614.1	265722	266627	-	19	NC_009614.1_176			
NC_009614	PUL4	NC_009614.1_177	NC_009614.1	266685	268298	+	58	NC_009614.1_177	susC		
NC_009614	PUL4	NC_009614.1_178	NC_009614.1	268330	270468	+	32	NC_009614.1_178	susD		
NC_009614	PUL4	NC_009614.1_179	NC_009614.1	270558	270875	+	90	NC_009614.1_179			
NC_009614	PUL4	NC_009614.1_180	NC_009614.1	271119	272900	+	244	NC_009614.1_180		GH78	
NC_009614	PUL4	NC_009614.1_181	NC_009614.1	272943	274226	+	43	NC_009614.1_181		CE15	
NC_009614	PUL4	NC_009614.1_182	NC_009614.1	274242	276095	+	16	NC_009614.1_182		PL11	
NC_009614	PUL4	NC_009614.1_183	NC_009614.1	276209	279496	+	114	NC_009614.1_183		GH106;GH28	
NC_009614	PUL4	NC_009614.1_184	NC_009614.1	279637	280770	+	141	NC_009614.1_184		GH105	
NC_009614	PUL4	NC_009614.1_185	NC_009614.1	280889	283003	-	119	NC_009614.1_185		GH42	
NC_009614	PUL4	NC_009614.1_186	NC_009614.1	282982	285336	-	-21	NC_009614.1_186		GH43_18;GH43_34	
NC_009614	PUL4	NC_009614.1_187	NC_009614.1	285548	288415	+	212	NC_009614.1_187		GH2_20	
NC_009614	PUL4	NC_009614.1_188	NC_009614.1	288434	289708	+	19	NC_009614.1_188		CE12	
NC_009614	PUL4	NC_009614.1_189	NC_009614.1	289726	291210	+	18	NC_009614.1_189		GH28	
NC_009614	PUL4	NC_009614.1_190	NC_009614.1	291188	291886	+	-22	NC_009614.1_190			
NC_009614	PUL4	NC_009614.1_191	NC_009614.1	291883	292686	+	-3	NC_009614.1_191			
NC_009614	PUL4	NC_009614.1_192	NC_009614.1	292702	294126	+	16	NC_009614.1_192		GH28	
NC_009614	PUL4	NC_009614.1_193	NC_009614.1	294143	296905	+	17	NC_009614.1_193		GH106	
NC_009614	PUL5	NC_009614.1_218	NC_009614.1	325420	327873	-	28515	NC_009614.1_218		GH31_4	
NC_009614	PUL5	NC_009614.1_219	NC_009614.1	328048	329931	-	175	NC_009614.1_219		GH97	
NC_009614	PUL5	NC_009614.1_220	NC_009614.1	330003	330386	-	72	NC_009614.1_220			
NC_009614	PUL5	NC_009614.1_221	NC_009614.1	330409	332097	-	23	NC_009614.1_221	susD		
NC_009614	PUL5	NC_009614.1_222	NC_009614.1	332123	335194	-	26	NC_009614.1_222	susC		
NC_009614	PUL5	NC_009614.1_223	NC_009614.1	335285	336931	-	91	NC_009614.1_223		GH29	
NC_009614	PUL6	NC_009614.1_310	NC_009614.1	435317	438409	+	98386	NC_009614.1_310	susC		
NC_009614	PUL6	NC_009614.1_311	NC_009614.1	438422	440239	+	13	NC_009614.1_311	susD		
NC_009614	PUL6	NC_009614.1_312	NC_009614.1	440426	443653	-	187	NC_009614.1_312		GH2_10	
NC_009614	PUL6	NC_009614.1_313	NC_009614.1	443712	445781	-	59	NC_009614.1_313		GH63	
NC_009614	PUL6	NC_009614.1_314	NC_009614.1	445813	447348	-	32	NC_009614.1_314	susD		
NC_009614	PUL6	NC_009614.1_315	NC_009614.1	447369	450872	-	21	NC_009614.1_315	susC		
NC_009614	PUL7	NC_009614.1_322	NC_009614.1	460919	462256	-	10047	NC_009614.1_322	susD		
NC_009614	PUL7	NC_009614.1_323	NC_009614.1	462270	464231	-	14	NC_009614.1_323	susC		
NC_009614	PUL7	NC_009614.1_324	NC_009614.1	464489	464851	-	258	NC_009614.1_324			
NC_009614	PUL7	NC_009614.1_325	NC_009614.1	464996	467305	-	145	NC_009614.1_325	susC		
NC_009614	PUL8	NC_009614.1_377	NC_009614.1	527392	529089	-	60087	NC_009614.1_377	susD		
NC_009614	PUL8	NC_009614.1_378	NC_009614.1	529109	532378	-	20	NC_009614.1_378	susC		
NC_009614	PUL8	NC_009614.1_379	NC_009614.1	532407	533393	-	29	NC_009614.1_379			
NC_009614	PUL8	NC_009614.1_380	NC_009614.1	533458	534060	-	65	NC_009614.1_380			
NC_009614	PUL8	NC_009614.1_381	NC_009614.1	534063	535325	-	3	NC_009614.1_381		GH175	
NC_009614	PUL9	NC_009614.1_402	NC_009614.1	561279	564632	+	25954	NC_009614.1_402	susC		
NC_009614	PUL9	NC_009614.1_403	NC_009614.1	564646	566187	+	14	NC_009614.1_403	susD		
NC_009614	PUL9	NC_009614.1_404	NC_009614.1	566286	568733	+	99	NC_009614.1_404		GH2_1	
NC_009614	PUL9	NC_009614.1_405	NC_009614.1	568730	570811	+	-3	NC_009614.1_405		GH20	
NC_009614	PUL9	NC_009614.1_406	NC_009614.1	570847	573552	+	36	NC_009614.1_406		GH2_6	
NC_009614	PUL10	NC_009614.1_503	NC_009614.1	678281	680632	-	104729	NC_009614.1_503		GH146	
NC_009614	PUL10	NC_009614.1_504	NC_009614.1	680686	683145	-	54	NC_009614.1_504		GH31_4	
