genome	pulid	protein_id	contig	start	end	strand	dist	protein_name	sus	hmm	active
JX424622	PUL1	JX424622.1_2	JX424622.1	2276	4651	-	0	JX424622.1_2	susC		
JX424622	PUL1	JX424622.1_3	JX424622.1	4861	5871	+	210	JX424622.1_3			
JX424622	PUL1	JX424622.1_4	JX424622.1	5888	7234	-	17	JX424622.1_4			
JX424622	PUL1	JX424622.1_5	JX424622.1	7409	8773	-	175	JX424622.1_5			
JX424622	PUL1	JX424622.1_6	JX424622.1	8798	10540	-	25	JX424622.1_6	susD		
JX424622	PUL1	JX424622.1_7	JX424622.1	10556	13735	-	16	JX424622.1_7	susC		
JX424622	PUL1	JX424622.1_8	JX424622.1	13769	14944	-	34	JX424622.1_8		GH5_4	
JX424622	PUL1	JX424622.1_9	JX424622.1	15084	17582	-	140	JX424622.1_9			
JX424622	PUL1	JX424622.1_10	JX424622.1	17944	18792	-	362	JX424622.1_10			
JX424622	PUL1	JX424622.1_11	JX424622.1	18876	20096	-	84	JX424622.1_11		GH36	
